HADHA,T2M26DCOAHLm
HADHB,T2M26DCOAHLm
ECH1,T2M26DCOAHLx
TUBA8,T2M26DCOAHLx
OGDH,2OXOADOXm
DLD,2OXOADOXm
PDHX,2OXOADOXm
DLST,2OXOADOXm
AADAT,AATAi
BBOX1,BBHOX
SHMT1,GHMT3
SHMT2,GHMT3m
SUV39H2,LYSMTF1n
EHMT1,LYSMTF1n
SUV39H1,LYSMTF1n
KMT2C,LYSMTF1n
DOT1L,LYSMTF1n
SETDB1,LYSMTF1n
KMT5A,LYSMTF1n
SETDB2,LYSMTF1n
SETD7,LYSMTF1n
EHMT2,LYSMTF1n
SUV39H2,LYSMTF2n
EHMT1,LYSMTF2n
KMT5A,LYSMTF2n
KMT2C,LYSMTF2n
DOT1L,LYSMTF2n
SETDB1,LYSMTF2n
SUV39H1,LYSMTF2n
SETDB2,LYSMTF2n
SETD7,LYSMTF2n
EHMT2,LYSMTF2n
SUV39H2,LYSMTF3n
EHMT1,LYSMTF3n
KMT5A,LYSMTF3n
KMT2C,LYSMTF3n
DOT1L,LYSMTF3n
SETDB1,LYSMTF3n
SUV39H1,LYSMTF3n
SETDB2,LYSMTF3n
SETD7,LYSMTF3n
EHMT2,LYSMTF3n
SLC25A21,2AMADPTm
PIPOX,LPCOXp
PLOD3,PCLYSOX
PLOD2,PCLYSOX
PLOD1,PCLYSOX
SPCS3,PLYSPSer
SPCS2,PLYSPSer
SEC11C,PLYSPSer
SPCS1,PLYSPSer
SEC11A,PLYSPSer
AASS,SACCD3m
AASS,SACCD4m
ALDH9A1,TMABADH
TMLHE,TMLYSOX
AHCYL1,AHCi
AHCY,AHCi
CBS,CYSTS
DNMT3A,DNAMTn
DNMT3B,DNAMTn
DNMT1,DNAMTn
TRDMT1,DNAMTn
MAT2A,METAT
MAT1A,METAT
MAT2B,METAT
MTR,METS
ZADH2,ALCD1
ADH7,ALCD1
ADH6,ALCD1
ADH1A,ALCD1
ADH1B,ALCD1
ADH1C,ALCD1
ADH4,ALCD1
ADH5,ALCD1
ADHFE1,ALCD1
CAT,CATp
CA9,H2CO3D
CA12,H2CO3D
CA4,H2CO3D
CA1,H2CO3D
CA3,H2CO3D
CA7,H2CO3D
CA13,H2CO3D
CA2,H2CO3D
CA14,H2CO3D
MPO,PRDXl
TXNRD1,TRDR2
TXNRD1,TRDR3
CA5B,H2CO3Dm
CA5A,H2CO3Dm
G6PC,PPAer
G6PC3,PPAer
G6PC2,PPAer
EPX,PRDX
FUT8,F6Tg
B4GALT3,G14Tg
B4GALT5,G14Tg
B4GALT2,G14Tg
B4GALT1,G14Tg
DPAGT1,GLCNACPT_L
DPAGT1,GLCNACPT_U
MAN1B1,MAN1_6B1er
MAN1B1,MAN1_7Ber
MAN1B1,MM8Ber
ST6GAL1,S26Tg
ALG1,BDMT_L
ALG1,BDMT_U
DAD1,DOLASNT_Ler
RPN1,DOLASNT_Ler
RPN2,DOLASNT_Ler
DDOST,DOLASNT_Ler
DAD1,DOLASNT_Uer
RPN1,DOLASNT_Uer
RPN2,DOLASNT_Uer
DDOST,DOLASNT_Uer
DOLPP1,DOLDPP_Ler
DOLPP1,DOLDPP_Uer
ALG6,DOLPGT1_Ler
ALG6,DOLPGT1_Uer
ALG8,DOLPGT2_Ler
ALG8,DOLPGT2_Uer
ALG10,DOLPGT3_Ler
ALG10,DOLPGT3_Uer
ALG3,DOLPMT1_Ler
ALG3,DOLPMT1_Uer
ALG12,DOLPMT3_Ler
ALG12,DOLPMT3_Uer
DPM2,DOLPMT_L
DPM1,DOLPMT_L
DPM3,DOLPMT_L
DPM2,DOLPMT_U
DPM1,DOLPMT_U
DPM3,DOLPMT_U
ALG2,G13MT_L
ALG2,G13MT_U
MAN2A2,M1316Mg
MAN2A1,M1316Mg
MGAT1,M13N2Tg
MGAT4A,M13N4Tg
MGAT4B,M13N4Tg
MGAT3,M14NTg
MGAT5,M16N6Tg
MGAT2,M16NTg
MOGS,MG1er
MAN1A2,MM5ag
MAN1C1,MM5ag
MAN1A1,MM5ag
MAN1A2,MM5bg
MAN1C1,MM5bg
MAN1A1,MM5bg
MAN1A2,MM5cg
MAN1C1,MM5cg
MAN1A1,MM5cg
MAN1A2,MM6B1ag
MAN1C1,MM6B1ag
MAN1A1,MM6B1ag
MAN1A2,MM6B1bg
MAN1C1,MM6B1bg
MAN1A1,MM6B1bg
MAN1A2,MM6B2g
MAN1C1,MM6B2g
MAN1A1,MM6B2g
MAN1C1,MM6ag
MAN1A2,MM6bg
MAN1C1,MM6bg
MAN1A1,MM6bg
MAN1C1,MM7Ag
MAN1A2,MM7B1g
MAN1C1,MM7B1g
MAN1A1,MM7B1g
MAN1A2,MM7B2g
MAN1C1,MM7B2g
MAN1A1,MM7B2g
MAN1A2,MM7Cag
MAN1C1,MM7Cag
MAN1A1,MM7Cag
MAN1A2,MM7Cbg
MAN1C1,MM7Cbg
MAN1A1,MM7Cbg
MAN1A2,MM8Ag
MAN1C1,MM8Ag
MAN1A1,MM8Ag
MAN1A2,MM8Cg
MAN1C1,MM8Cg
MAN1A1,MM8Cg
ALG5,UDPDOLPT_L
ALG5,UDPDOLPT_U
HEXA,AHEXASE2ly
HEXB,AHEXASE2ly
HEXA,AHEXASEly
HEXB,AHEXASEly
CTSA,GALASE1ly
NEU1,GALASE1ly
GLB1,GALASE1ly
GALNS,GALASE1ly
AGA,GASNASE2ly
AGA,GASNASEly
NEU2,SIAASE
NEU4,SIAASE
CTSA,SIAASEly
NEU1,SIAASEly
GLB1,SIAASEly
GALNS,SIAASEly
MAN2C1,A_MANASE
MAN2B1,A_MANASEly
MANBA,B_MANNASEly
ENGASE,ENGASE
ENGASE,ENGASE2
FUCA2,FUCASEe
FUCA1,FUCASEly
ENPP2,DNADDP
ENPP3,DNADDP
ENPP1,DNADDP
NADK,NADK
CD38,NADNe
CD38,NADPNe
NMNAT3,NMNATm
NMNAT1,NMNATn
NMNAT2,NMNAT
NMNAT3,NMNAT
ENPP2,NNATcopy1
ENPP3,NNATcopy1
ENPP1,NNATcopy1
NMNAT3,NNATm
NMNAT1,NNATn
NMNAT3,NNATcopy2
NMNAT2,NNATcopy2
QPRT,NNDPR
NNMT,NNMT
PNP,NP1
NT5C2,NT5C
PNP,PNP
NMRK1,RNMK
NNT,THD1m
NADSYN1,NADS2
DGKQ,DAGK_hs
DGKG,DAGK_hs
DGKB,DAGK_hs
DGKA,DAGK_hs
DGKZ,DAGK_hs
DGKH,DAGK_hs
DGKD,DAGK_hs
DGKE,DAGK_hs
DGKI,DAGK_hs
DGKI,DAGKn_hs
DGKZ,DAGKn_hs
CNDP1,NBAHH_ir
PCK1,PEPCK_re
SLC6A4,SRTNt6_2_r
SLC6A1,ABUTt4_2_r
SLC6A12,ABUTt4_2_r
SLC6A11,ABUTt4_2_r
SLC6A13,ABUTt4_2_r
CRLS1,CLS_hs
SLC6A8,CREATt4_2_r
SLC6A2,DOPAt4_2_r
SLC6A3,DOPAt4_2_r
SLC6A12,GLYBt4_2_r
SLC6A9,GLYt7_211_r
SLC6A5,GLYt7_311_r
GPAM,GPAM_hs
GPAM,GPAMm_hs
SLC6A2,NRPPHRt4_2_r
SLC6A3,NRPPHRt4_2_r
PLD2,PCHOLP_hs
PLD1,PCHOLPg_hs
PLD1,PCHOLPm_hs
PLD1,PCHOLPhs
PEMT,PETOHMm_hs
PEMT,PETOHMhs
SLC6A7,PROt4_2_r
PISD,PSDm_hs
PTDSS1,PSSA1_hs
PTDSS2,PSSA2_hs
SLC6A6,TAURt4_2_r
ACP2,3NTD7l
ACP2,NTD2l
ACP2,NTD3l
ACP2,NTD4l
ACP2,NTD5l
ACP2,NTD6l
ACP2,NTD7l
ACP2,NTD8l
ACP2,NTD9l
UXS1,UDPGLDCg
TGDS,TDPGDH
ADA,ADAe
AK7,ADK1
AK1,ADK1
AK5,ADK1
AK4,ADK1m
AK2,ADK1m
AK5,ADK3
AK3,ADK3m
AK5,ADKd
ADCY4,ADNCYC
ADCY1,ADNCYC
ADCY9,ADNCYC
ADCY8,ADNCYC
ADCY2,ADNCYC
ADCY3,ADNCYC
ADCY5,ADNCYC
ADCY7,ADNCYC
ADCY6,ADNCYC
ADCY10,ADNCYC
ADK,ADNK1
NUDT5,ADPGLC
NUDT5,ADPMAN
NUDT5,ADPRDP
NUDT9,ADPRDPm
PAPSS1,ADSK
PAPSS2,ADSK
ADSL,ADSL1r
ADSS,ADSS
ADSSL1,ADSS
AMPD1,AMPDA
AMPD2,AMPDA
AMPD3,AMPDA
NUDT2,AP4AH1
BPNT1,BPNT
BPNT1,BPNT2
CTPS1,CTPS1
UCK2,CYTDK1
UCK1,CYTDK1
AICDA,CYTDn
CMPK1,CYTK1
CMPK1,CYTK10
CMPK1,CYTK10n
CMPK1,CYTK11
CMPK1,CYTK11n
CMPK1,CYTK12
CMPK1,CYTK12n
CMPK1,CYTK13
CMPK1,CYTK13n
CMPK1,CYTK14
CMPK1,CYTK14n
CMPK1,CYTK1n
CMPK1,CYTK2
CMPK1,CYTK2n
AK5,CYTK3
CMPK1,CYTK3n
AK5,CYTK4
CMPK1,CYTK4n
CMPK1,CYTK2_1
CMPK1,CYTK5n
CMPK1,CPK1
CMPK1,CYTK6n
CMPK1,CYTK7
CMPK1,CYTK7n
CMPK1,CYTK8
CMPK1,CYTK8n
CMPK1,CYTK9
CMPK1,CYTK9n
ADA,DADA
ADA,DADAe
DCK,DCK1n
DCK,DCK2n
AICDA,DCYTDn
DGUOK,DGNSKm
DTYMK,DTMPK
TK1,DURIK1
TK2,DURIK1
PNP,DURIPP
UPP2,DURIPP
DUT,DUTPDPm
DUT,DUTPDPn
GMPR2,GMPR
GMPR,GMPR
GMPS,GMPS2
GUCY1B3,GUACYC
NPR1,GUACYC
NPR2,GUACYC
GUCY2F,GUACYC
GUCY2C,GUACYC
GUCY2D,GUACYC
GUCY1A3,GUACYC
GUCY1A2,GUACYC
IMPDH1,IMPD
IMPDH2,IMPD
CANT1,NDP10ex
CANT1,NDP3ex
CANT1,NDP7ex
DTYMK,NDP8
CANT1,NDP8ex
NME2,NDPK1
NME1,NDPK1
NME3,NDPK1
NME7,NDPK1
NME6,NDPK1
NME2,NDPK10
NME1,NDPK10
NME3,NDPK10
NME7,NDPK10
NME6,NDPK10
NME4,NDPK10m
NME2,NDPK10n
NME1,NDPK10n
NME4,NDPK1m
NME2,NDPK1n
NME1,NDPK1n
NME2,NDPK2
NME1,NDPK2
NME3,NDPK2
NME7,NDPK2
NME6,NDPK2
NME4,NDPK2m
NME2,NDPK2n
NME1,NDPK2n
NME2,NDPK3
NME1,NDPK3
NME3,NDPK3
NME7,NDPK3
NME6,NDPK3
NME4,NDPK3m
NME2,NDPK3n
NME1,NDPK3n
NME2,NDPK4
NME1,NDPK4
NME3,NDPK4
NME7,NDPK4
NME6,NDPK4
NME4,NDPK4m
NME2,NDPK4n
NME1,NDPK4n
NME2,NDPK5
NME1,NDPK5
NME3,NDPK5
NME7,NDPK5
NME6,NDPK5
NME4,NDPK5m
NME2,NDPK5n
NME1,NDPK5n
NME2,NDPK6
NME1,NDPK6
NME3,NDPK6
NME7,NDPK6
NME6,NDPK6
NME4,NDPK6m
NME2,NDPK6n
NME1,NDPK6n
NME2,NDPK7
NME1,NDPK7
NME3,NDPK7
NME7,NDPK7
NME6,NDPK7
NME4,NDPK7m
NME2,NDPK7n
NME1,NDPK7n
NME2,NDPK8
NME1,NDPK8
NME3,NDPK8
NME7,NDPK8
NME6,NDPK8
NME4,NDPK8m
NME2,NDPK8n
NME1,NDPK8n
NME2,NDPK9
NME1,NDPK9
NME3,NDPK9
NME7,NDPK9
NME6,NDPK9
NME4,NDPK9m
NME2,NDPK9n
NME1,NDPK9n
NT5C2,NTD10
NT5C,NTD12
NT5M,NTD1m
NT5E,NTD2e
NT5M,NTD2m
NT5E,NTD4e
NT5M,NTD5m
NT5C2,NTD6
NT5C1B,NTD7
NT5C2,NTD7
NT5E,NTD7e
NT5C,NTD8
NT5C2,NTD8
NT5C2,NTD9
NT5E,NTD9e
CANT1,NTP3e
ITPA,NTPP10
ITPA,NTPP11
ITPA,NTPP9
PDE7B,PDE1
PDE10A,PDE1
PDE8A,PDE1
PDE7A,PDE1
PDE1B,PDE1
PDE4B,PDE1
PDE4C,PDE1
PDE3B,PDE1
PDE11A,PDE1
PDE8B,PDE1
PDE3A,PDE1
PDE2A,PDE1
PDE1C,PDE1
PDE1A,PDE1
PDE4A,PDE1
PDE4D,PDE1
PDE10A,PDE1g
PDE6B,PDE4
PDE1B,PDE4
PDE9A,PDE4
PDE3A,PDE4
PDE2A,PDE4
PDE1C,PDE4
PDE1A,PDE4
PDE5A,PDE4
PDE6G,PDE4
PDE6H,PDE4
PDE6C,PDE4
PDE6D,PDE4
PDE6A,PDE4
PDE11A,PDE4
PDE3B,PDE4
PDE10A,PDE4
PDE10A,PDE4g
PDE9A,GCPNn
PNP,PUNP1
PNP,PUNP7
RRM1,RNDR1
RRM2,RNDR1
RRM1,RNDR2
RRM2,RNDR2
RRM1,RNDR3
RRM2,RNDR3
RRM1,RNDR4
RRM2,RNDR4
PAPSS1,SADT
PAPSS2,SADT
TK1,TMDK1
TK2,TMDK1
TYMS,TMDS
TXNRD1,TRDR
TXNRD3,TRDRm
TXNRD2,TRDRm
CMPK1,UMPK
CMPK1,UMPK2
CMPK1,UMPK2n
CMPK1,UMPK3
CMPK1,UMPK3n
CMPK1,UMPK4
CMPK1,UMPK4n
CMPK1,UMPK5
CMPK1,UMPK5n
CMPK1,UMPK6
CMPK1,UMPK6n
CMPK1,UMPK7
CMPK1,UMPK7n
CMPK1,UMPKn
ENTPD1,ATPH1e
ENTPD6,ATPH1e
ENTPD2,ATPH1e
ENTPD5,ATPH1e
ENTPD3,ATPH1e
ENTPD1,ATPH2e
ENTPD6,ATPH2e
ENTPD2,ATPH2e
ENTPD5,ATPH2e
ENTPD3,ATPH2e
GUK1,DGK1
TK2,DURIK1m
GUK1,GK1
ENTPD4,NDP7g
TK2,TMDK1m
GALNT2,GALNTg
GALNT3,GALNTg
GALNT9,GALNTg
GALNT14,GALNTg
GALNT12,GALNTg
GALNT1,GALNTg
GALNT5,GALNTg
GALNT8,GALNTg
GALNT7,GALNTg
GALNT10,GALNTg
GALNT6,GALNTg
GALNT15,GALNTg
GALNT13,GALNTg
GALNT4,GALNTg
GALNT11,GALNTg
A4GNT,A4GNT1g
A4GNT,A4GNT2g
GCNT1,CORE2GTg
GCNT3,CORE2GTg
GCNT4,CORE2GTg
B3GNT6,CORE3GTg
GCNT3,CORE4GTg
GCNT1,CORE6GTg
C1GALT1,N3Tg
ST6GALNAC1,NS26T2g
ST6GALNAC1,NS26Tg
ST3GAL1,S23Tg
COX7B,CYOOm3
COX7A1,CYOOm3
COX5B,CYOOm3
COX6A2,CYOOm3
COX4I1,CYOOm3
COX6B2,CYOOm3
MT-CO1,CYOOm3
MT-CO2,CYOOm3
COX8A,CYOOm3
COX7C,CYOOm3
COX6C,CYOOm3
COX5A,CYOOm3
COX7A2,CYOOm3
COX6B1,CYOOm3
MT-CO3,CYOOm3
COX7A2L,CYOOm3
COX7B2,CYOOm3
COX6A1,CYOOm3
COX8C,CYOOm3
COX4I2,CYOOm3
MT-ND3,NADH2_u10m
NDUFB3,NADH2_u10m
MT-ND5,NADH2_u10m
NDUFS3,NADH2_u10m
NDUFB1,NADH2_u10m
NDUFAB1,NADH2_u10m
NDUFA10,NADH2_u10m
NDUFA9,NADH2_u10m
NDUFA2,NADH2_u10m
NDUFA1,NADH2_u10m
NDUFA7,NADH2_u10m
NDUFA6,NADH2_u10m
NDUFS5,NADH2_u10m
NDUFA5,NADH2_u10m
MT-ND2,NADH2_u10m
NDUFS6,NADH2_u10m
NDUFS2,NADH2_u10m
NDUFV1,NADH2_u10m
NDUFB2,NADH2_u10m
NDUFB5,NADH2_u10m
MT-ND1,NADH2_u10m
NDUFA8,NADH2_u10m
NDUFC1,NADH2_u10m
NDUFS7,NADH2_u10m
NDUFV2,NADH2_u10m
MT-ND6,NADH2_u10m
MT-ND4,NADH2_u10m
NDUFA12,NADH2_u10m
NDUFS8,NADH2_u10m
NDUFB8,NADH2_u10m
NDUFB9,NADH2_u10m
NDUFB10,NADH2_u10m
NDUFV3,NADH2_u10m
NDUFB4,NADH2_u10m
NDUFA4,NADH2_u10m
NDUFB6,NADH2_u10m
NDUFB7,NADH2_u10m
NDUFS4,NADH2_u10m
NDUFA3,NADH2_u10m
NDUFC2,NADH2_u10m
NDUFS1,NADH2_u10m
TUSC3,NADH2_u10m
MT-ND4L,NADH2_u10m
NDUFA13,NADH2_u10m
NDUFA11,NADH2_u10m
ATP5G3,ATPS4m
NSF,ATPS4m
ATP5E,ATPS4m
ATP5J2,ATPS4m
ATP5H,ATPS4m
ATP5A1,ATPS4m
ATP5I,ATPS4m
ATP5J,ATPS4m
ATP5C1,ATPS4m
ATP5B,ATPS4m
ATP5D,ATPS4m
ATP5F1,ATPS4m
ATP5L,ATPS4m
ATP5G2,ATPS4m
ATP5G1,ATPS4m
UQCRB,CYOu10m
MT-CYB,CYOu10m
UQCR11,CYOu10m
CYC1,CYOu10m
UQCRH,CYOu10m
UQCR10,CYOu10m
UQCRC2,CYOu10m
UQCRFS1,CYOu10m
UQCRC1,CYOu10m
UQCRQ,CYOu10m
PPA1,PPA
PPA2,PPAm
AKR7A2,ARABR
AKR1B1,ARABR
AKR1A1,ARABR
XYLB,XYLK
DCXR,XYLUR
RBKS,DRBK
G6PD,G6PDH2r
PGD,GND
PGM1,PPM
PRPS1L1,PRPPS
PRPS2,PRPPS
PRPS1,PRPPS
RBKS,RBK
RPE,RPE
TALDO1,TALA
TKTL1,TKT1
TKTL2,TKT1
TKT,TKT1
TKTL1,TKT2
TKTL2,TKT2
TKT,TKT2
H6PD,G6PDH1ecopy1
H6PD,G6PDH1ecopy2
H6PD,G6PDH2er
PGLS,PGL
H6PD,PGLer
RPIA,RPI
ALDH3A1,ALDD19xr
ALDH3B2,ALDD19xr
ALDH3B1,ALDD19xr
ALDH1A3,ALDD19xr
ALDH3A1,ALDD19x_P
ALDH3B2,ALDD19x_P
ALDH3B1,ALDD19x_P
ALDH1A3,ALDD19x_P
AOC1,PEAMNO
MAOA,PEAMNO
MAOB,PEAMNO
AOC2,PEAMNO
GOT1,PHETA1
TAT,PHETA1m
GOT2,PHETA1m
DDC,PHYCBOXL
HPD,PPOR
LDHC,2HBO
UEVLD,2HBO
LDHA,2HBO
LDHB,2HBO
LDHAL6A,2HBO
LDHAL6B,2HBO
ACSS1,ACCOALm
ACAD11,PPCOAOm
ACADSB,PPCOAOm
ACADS,PPCOAOm
ACAD8,PPCOAOm
ACAD9,PPCOAOm
ACADM,PPCOAOm
ACAD10,PPCOAOm
AACS,AACOAT
ACSS2,ACCOAL
ACSS2,ACS2
AACS,ACS2
ALDH6A1,MMSAD3m
ADA,ADA
GDA,GUAD
NT5C1B,NTD11
NT5C2,NTD11
PNP,PUNP5
PNP,PUNP2
PNP,PUNP3
PNP,PUNP4
PNP,PUNP6
XDH,XANDp
XDH,XAO2x
XDH,XAOx
CAD,ASPCT
CAD,CBPS
CTPS2,CTPS2
DHODH,DHORD9
CAD,DHORTS
UMPS,OMPDC
UMPS,ORPT
UCK2,URIK1
UCK1,URIK1
AICDA,CYTD
CDA,CYTD
DCTD,DCMPDA
AICDA,DCYTD
CDA,DCYTD
DPYS,DHPM1
DPYSL3,DHPM1
DPYSL2,DHPM1
NT5C,NTD1
NT5C3A,NTD2
NT5C,NTD3
NT5C1B,NTD3
NT5C3A,NTD4
NT5C,NTD5
UPP2,PYNP2r
UPP1,PYNP2r
TYMP,TMDPP
UPB1,BUP2
DPYD,DURAD
DPYD,DURAD2
UPB1,UPPN
ACOT12,ACOAHi
CYP2E1,ACTLMO
CYP2E1,ACTNMO
ADH5,ALCD21_D
ADH7,ALCD21_D
ADH6,ALCD21_D
ADH1A,ALCD21_D
ADH1B,ALCD21_D
ADH1C,ALCD21_D
ADH4,ALCD21_D
ZADH2,ALCD21_D
ADHFE1,ALCD21_D
ADH5,ALCD21_L
ADH7,ALCD21_L
ADH6,ALCD21_L
ADH1A,ALCD21_L
ADH1B,ALCD21_L
ADH1C,ALCD21_L
ADH4,ALCD21_L
ZADH2,ALCD21_L
ADHFE1,ALCD21_L
ZADH2,LALDD2
ADH7,LALDD2
ADH6,LALDD2
ADHFE1,LALDD2
ADH1B,LALDD2
ADH1C,LALDD2
ADH4,LALDD2
ADH5,LALDD2
ADH1A,LALDD2
ZADH2,ALCD22_L
ADH7,ALCD22_L
ADH6,ALCD22_L
ADHFE1,ALCD22_L
ADH1B,ALCD22_L
ADH1C,ALCD22_L
ADH4,ALCD22_L
ADH5,ALCD22_L
ADH1A,ALCD22_L
AKR7A2,ALR2
AKR1B1,ALR2
AKR1A1,ALR2
AKR7A2,ALR3
AKR1B1,ALR3
AKR1A1,ALR3
HAGHL,GLYOX
HAGH,GLYOX
HAGH,GLYOXm
GRHPR,LALDD
ADH5,LALDO
AKR7A2,LALDO2
AKR1B1,LALDO2
AKR1A1,LALDO2
AKR7A2,LALDO2x
ALDH1A1,LCADi
ALDH1A3,LCADi
ALDH3A1,LCADi
ALDH7A1,LCADi
ALDH3A2,LCADi
ALDH9A1,LCADi
ALDH3B2,LCADi
ALDH3B1,LCADi
ALDH1A2,LCADi
ALDH1A1,LCADi_D
ALDH1A3,LCADi_D
ALDH3A1,LCADi_D
ALDH7A1,LCADi_D
ALDH3A2,LCADi_D
ALDH9A1,LCADi_D
ALDH3B2,LCADi_D
ALDH3B1,LCADi_D
ALDH1A2,LCADi_D
ALDH6A1,LCADi_Dm
ALDH2,LCADi_Dm
ALDH18A1,LCADi_Dm
ALDH1B1,LCADi_Dm
ALDH4A1,LCADi_Dm
ALDH5A1,LCADi_Dm
ALDH6A1,LCADm
ALDH2,LCADm
ALDH18A1,LCADm
ALDH1B1,LCADm
ALDH4A1,LCADm
ALDH5A1,LCADm
LDHA,LDH_Lm
GLO1,LGTHL
ME2,ME1m
ME1,ME2
ME2,ME2m
ME3,ME2m
PC,PCm
AKR7A2,LCARR
AKR7A2,PPDOy
AKR1B1,PPDOy
AKR1A1,PPDOy
LDHD,LDH_D
CYB5D1,L_LACDcm
ACP1,ACP1_FMN
ENPP1,FADDP
RFK,RBFK
FLAD1,FMNAT
CAT,CATm
SOD1,SPODM
SOD3,SPODMe
SOD2,SPODMm
SOD1,SPODMn
SOD1,SPODMx
APRT,ADPT
HPRT1,GUAPRT
HPRT1,HXPRT
PAPSS1,ADSELK
PAPSS2,ADSELK
DNMT3A,DNAMTSEn
DNMT3B,DNAMTSEn
DNMT1,DNAMTSEn
TRDMT1,DNAMTSEn
AHCYL1,SEAHCYSHYD
AHCYL2,SEAHCYSHYD
AHCY,SEAHCYSHYD
PAPSS1,SELADT
PAPSS2,SELADT
SCLY,SELCYSLY
SCLY,SELCYSLY2
CTH,SELCYSTGL
CBS,SELCYSTS
MAT2A,SELMETAT
MAT1A,SELMETAT
MAT2B,SELMETAT
SEPHS2,SELNPS
SEPHS1,SELNPS
ARSA,ARSA
GBA,GBA
GBA,GBAl
GLA,GLAl
CTSA,GLB1
NEU1,GLB1
GLB1,GLB1
GALNS,GLB1
NAGA,NAGAly
SGPL1,SGPL11r
SGPL1,SGPL12r
KDSR,3DSPHR
A4GALT,A4GALTc
A4GALT,A4GALTg
ASAH1,ASAH1
B3GALNT1,B3GALT3g
B3GALT4,B3GALT41g
B3GALT4,B3GALT42g
B3GALT4,B3GALT43g
B3GALT4,B3GALT44g
B3GALT5,B3GALT5g
B3GNT3,B3GNT31g
B3GNT3,B3GNT32g
B3GNT3,B3GNT33g
B3GNT3,B3GNT34g
B3GNT3,B3GNT35g
B3GNT3,B3GNT36g
B3GNT3,B3GNT37g
B3GNT3,B3GNT38g
B3GNT3,B3GNT39g
CERK,CERK
DEGS1,DHCRD1
DEGS1,DHCRD2
FUT1,FUT11g
GAL3ST1,GAL3ST11
GAL3ST1,GAL3ST12
GALC,GALC
B4GALNT1,GALGT1
B4GALNT1,GALGT2
B4GALNT1,GALGT3
B4GALNT1,GALGT4
SLC33A1,GAO1
SLC33A1,GAO1g
SLC33A1,GAO2
SLC33A1,GAO2g
GBGT1,GBGT1
SPTLC2,SERPT
SPTLC1,SERPT
SGPP1,SBPP1er
SGPP1,SBPP3er
ST3GAL2,SIAT4Bg
ST3GAL5,SIAT9g
SPHK2,SLCBK1
SMPD3,SMPD3g
SMPD3,SMPD3l
SGMS1,SMS
SPHK2,SPHK21c
ST3GAL2,ST3GAL21g
ST3GAL2,ST3GAL22g
ST3GAL2,ST3GAL23g
ST6GALNAC2,ST6GALNAC21
ST6GALNAC2,ST6GALNAC22
ST6GALNAC2,ST6GALNAC23
ST6GALNAC2,ST6GALNAC24
ST6GALNAC2,ST6GALNAC25
ST6GALNAC2,ST6GALNAC26
ST6GALNAC2,ST6GALNAC27
ST6GALNAC2,ST6GALNAC28
ST6GALNAC6,ST6GALNAC31
ST6GALNAC3,ST6GALNAC31
ST6GALNAC5,ST6GALNAC31
ST6GALNAC6,ST6GALNAC61
ST6GALNAC6,ST6GALNAC62
ST8SIA1,ST8SIA11
ST8SIA1,ST8SIA12
ST8SIA5,ST8SIA51g
ST8SIA5,ST8SIA52g
ST8SIA5,ST8SIA53g
ST8SIA5,ST8SIA54g
ST8SIA5,ST8SIA55g
UGCG,UGCG
SLC3A1,AMY1e
SLC7A9,AMY1e
AMY2A,AMY1e
SLC3A2,AMY1e
AMY2B,AMY1e
SLC3A1,AMY2e
SLC7A9,AMY2e
AMY2A,AMY2e
SLC3A2,AMY2e
AMY2B,AMY2e
MGAM,GAMYe
GYS2,GGNG
GYG1,GGNG
GYG2,GGNG
GYS1,GGNG
GBE1,GLBRAN
GYS2,GLGNS1
GYG1,GLGNS1
GYG2,GLGNS1
GYS1,GLGNS1
PYGL,GLPASE1
PYGM,GLPASE1
PYGB,GLPASE1
PYGL,GLPASE2
PYGM,GLPASE2
PYGB,GLPASE2
MGAM,MALTe
MGAM,MLTG1e
SI,O16G1e
SI,O16G2e
UGDH,UDPGD
ENPP2,UDPGP
ENPP3,UDPGP
ENPP1,UDPGP
AGL,GLDBRAN
GANC,MALT
GAA,MALTly
GANC,MLTG1
GAA,MLTG1ly
PGGHG,TREH
TREH,TREHe
SULT2A1,5ADTSTSTERONESULT
AKR1C1,AKR1C1
SULT2B1,CHSTEROLSULT
SULT1E1,DHEASULT
SULT2A1,DHEASULT
SULT1E1,ESTSULT
SULT1A1,ESTSULT
HSD11B1,HSD11B1r
HSD17B8,HSD17B1
HSD17B1,HSD17B1
AKR1C4,HSD3A1r
AKR1C4,HSD3A2r
CYP11A1,P45011A1m
CYP11B2,P45011B21m
CYP17A1,P45017A1r
CYP17A1,P45017A2r
CYP17A1,P45017A3r
CYP17A1,P45017A4r
CYP19A1,P45019A1r
CYP19A1,P45019A2r
CYP1B1,P4501B1r
CYP21A2,P45021A1r
CYP21A2,P45021A2r
SULT2B1,PRGNLONESULT
SULT2A1,PRGNLONESULT
STS,STS1
STS,STS1r
STS,STS2
STS,STS2r
STS,STS3
STS,STS3r
STS,STS4
STS,STS4r
SULT2A1,TSTSTERONESULT
UGT1A10,UGT1A3r
UGT1A8,UGT1A3r
UGT2B28,UGT1A3r
UGT2B7,UGT1A3r
UGT2B17,UGT1A3r
HSD11B2,HSD11B2r
HSD17B2,HSD17B2r
HSD17B3,HSD17B3r
HSD17B7,HSD17B7r
HSD17B2,HSD17B8r
HSD17B7,HSD17B9r
HSD3B1,HSD3B11
HSD3B2,HSD3B11r
HSD3B2,HSD3B12r
HSD3B1,HSD3B13
HSD3B2,HSD3B13r
