genelistrounded,grRatio,CL,Gene,Cell Line
9583,1,DU-145,ENTPD4,DU-145
6532,1,DU-145,SLC6A4,DU-145
113451,1,DU-145,AZIN2,DU-145
79814,1,DU-145,AGMAT,DU-145
6480,1,DU-145,ST6GAL1,DU-145
1635,1,DU-145,DCTD,DU-145
2687,1,DU-145,GGT5,DU-145
51478,1,DU-145,HSD17B7,DU-145
5723,1,DU-145,PSPH,DU-145
8781,1,DU-145,PSPHP1,DU-145
4051,1,DU-145,CYP4F3,DU-145
8529,1,DU-145,CYP4F2,DU-145
5240,1,DU-145,PGP,DU-145
27165,1,DU-145,GLS2,DU-145
2744,1,DU-145,GLS,DU-145
2539,1,DU-145,G6PD,DU-145
8790,1,DU-145,FPGT,DU-145
284129,1,DU-145,SLC26A11,DU-145
440,1,DU-145,ASNS,DU-145
7306,1,DU-145,TYRP1,DU-145
11238,1,DU-145,CA5B,DU-145
763,1,DU-145,CA5A,DU-145
29925,1,DU-145,GMPPB,DU-145
29926,1,DU-145,GMPPA,DU-145
285216,1,DU-145,MTHFD2P1,DU-145
80068,1,DU-145,MTHFD2L,DU-145
64711,1,DU-145,HS3ST6,DU-145
9951,1,DU-145,HS3ST4,DU-145
9952,1,DU-145,,DU-145
9953,1,DU-145,HS3ST3B1,DU-145
9954,1,DU-145,,DU-145
9955,1,DU-145,HS3ST3A1,DU-145
222537,1,DU-145,HS3ST5,DU-145
9956,1,DU-145,HS3ST2,DU-145
9056,1,DU-145,SLC7A7,DU-145
3033,1,DU-145,HADH,DU-145
10858,1,DU-145,CYP46A1,DU-145
4598,0,DU-145,MVK,DU-145
1491,1,DU-145,CTH,DU-145
1577,1,DU-145,CYP3A5,DU-145
1373,1,DU-145,CPS1,DU-145
3906,1,DU-145,LALBA,DU-145
11343,1,DU-145,MGLL,DU-145
3292,1,DU-145,HSD17B1,DU-145
7923,1,DU-145,HSD17B8,DU-145
29968,1,DU-145,PSAT1,DU-145
1890,1,DU-145,TYMP,DU-145
5351,1,DU-145,PLOD1,DU-145
5352,1,DU-145,PLOD2,DU-145
8985,1,DU-145,PLOD3,DU-145
2581,1,DU-145,GALC,DU-145
2819,0,DU-145,GPD1,DU-145
10568,1,DU-145,SLC34A2,DU-145
6569,1,DU-145,SLC34A1,DU-145
4249,1,DU-145,MGAT5,DU-145
4047,0,DU-145,LSS,DU-145
4351,1,DU-145,MPI,DU-145
4125,1,DU-145,MAN2B1,DU-145
6821,1,DU-145,SUOX,DU-145
51805,1,DU-145,COQ3,DU-145
384,1,DU-145,ARG2,DU-145
192134,1,DU-145,B3GNT6,DU-145
113452,1,DU-145,TMEM54,DU-145
5313,1,DU-145,PKLR,DU-145
5315,1,DU-145,PKM,DU-145
8424,1,DU-145,BBOX1,DU-145
3614,1,DU-145,IMPDH1,DU-145
3615,1,DU-145,IMPDH2,DU-145
25796,1,DU-145,PGLS,DU-145
125965,0,DU-145,COX6B2,DU-145
1327,0,DU-145,COX4I1,DU-145
1329,0,DU-145,COX5B,DU-145
1337,0,DU-145,COX6A1,DU-145
1339,0,DU-145,COX6A2,DU-145
1340,0,DU-145,COX6B1,DU-145
1345,0,DU-145,COX6C,DU-145
1346,0,DU-145,COX7A1,DU-145
1347,0,DU-145,COX7A2,DU-145
1349,0,DU-145,COX7B,DU-145
1350,0,DU-145,COX7C,DU-145
1351,0,DU-145,COX8A,DU-145
170712,0,DU-145,COX7B2,DU-145
341947,0,DU-145,COX8C,DU-145
4512,0,DU-145,COX1,DU-145
4513,0,DU-145,COX2,DU-145
4514,0,DU-145,COX3,DU-145
84701,0,DU-145,COX4I2,DU-145
9167,0,DU-145,COX7A2L,DU-145
9377,0,DU-145,COX5A,DU-145
2517,1,DU-145,FUCA1,DU-145
5406,1,DU-145,PNLIP,DU-145
5407,1,DU-145,PNLIPRP1,DU-145
5408,1,DU-145,PNLIPRP2,DU-145
8513,1,DU-145,LIPF,DU-145
9388,1,DU-145,LIPG,DU-145
6389,0.970468121,DU-145,SDHA,DU-145
6390,0.970468121,DU-145,SDHB,DU-145
6391,0.970468121,DU-145,SDHC,DU-145
6392,0.970468121,DU-145,SDHD,DU-145
2222,0,DU-145,FDFT1,DU-145
126328,1,DU-145,NDUFA11,DU-145
374291,1,DU-145,NDUFS7,DU-145
4535,1,DU-145,ND1,DU-145
4536,1,DU-145,ND2,DU-145
4537,1,DU-145,ND3,DU-145
4538,1,DU-145,ND4,DU-145
4539,1,DU-145,ND4L,DU-145
4540,1,DU-145,ND5,DU-145
4541,1,DU-145,ND6,DU-145
4694,1,DU-145,NDUFA1,DU-145
4695,1,DU-145,NDUFA2,DU-145
4696,1,DU-145,NDUFA3,DU-145
4697,1,DU-145,NDUFA4,DU-145
4698,1,DU-145,NDUFA5,DU-145
4700,1,DU-145,NDUFA6,DU-145
4701,1,DU-145,NDUFA7,DU-145
4702,1,DU-145,NDUFA8,DU-145
4704,1,DU-145,NDUFA9,DU-145
4705,1,DU-145,NDUFA10,DU-145
4706,1,DU-145,NDUFAB1,DU-145
4707,1,DU-145,NDUFB1,DU-145
4708,1,DU-145,NDUFB2,DU-145
4709,1,DU-145,NDUFB3,DU-145
4710,1,DU-145,NDUFB4,DU-145
4711,1,DU-145,NDUFB5,DU-145
4712,1,DU-145,NDUFB6,DU-145
4713,1,DU-145,NDUFB7,DU-145
4714,1,DU-145,NDUFB8,DU-145
4715,1,DU-145,NDUFB9,DU-145
4716,1,DU-145,NDUFB10,DU-145
4717,1,DU-145,NDUFC1,DU-145
4718,1,DU-145,NDUFC2,DU-145
4719,1,DU-145,NDUFS1,DU-145
4720,1,DU-145,NDUFS2,DU-145
4722,1,DU-145,NDUFS3,DU-145
4723,1,DU-145,NDUFV1,DU-145
4724,1,DU-145,NDUFS4,DU-145
4725,1,DU-145,NDUFS5,DU-145
4726,1,DU-145,NDUFS6,DU-145
4728,1,DU-145,NDUFS8,DU-145
4729,1,DU-145,NDUFV2,DU-145
4731,1,DU-145,NDUFV3,DU-145
51079,1,DU-145,NDUFA13,DU-145
55967,1,DU-145,NDUFA12,DU-145
7991,1,DU-145,TUSC3,DU-145
80308,1,DU-145,FLAD1,DU-145
7358,1,DU-145,UGDH,DU-145
389015,1,DU-145,SLC9A4,DU-145
6553,1,DU-145,SLC9A5,DU-145
7298,0,DU-145,TYMS,DU-145
270,1,DU-145,AMPD1,DU-145
271,1,DU-145,AMPD2,DU-145
272,1,DU-145,AMPD3,DU-145
7108,0,DU-145,TM7SF2,DU-145
51181,0.999691118,DU-145,DCXR,DU-145
5009,1,DU-145,OTC,DU-145
9227,1,DU-145,LRAT,DU-145
6648,1,DU-145,SOD2,DU-145
95,1,DU-145,ACY1,DU-145
126792,1,DU-145,B3GALT6,DU-145
55586,0.999691118,DU-145,MIOX,DU-145
3706,1,DU-145,ITPKA,DU-145
3707,1,DU-145,ITPKB,DU-145
80271,1,DU-145,ITPKC,DU-145
2954,1,DU-145,GSTZ1,DU-145
9957,1,DU-145,HS3ST1,DU-145
132,1,DU-145,ADK,DU-145
3157,1,DU-145,HMGCS1,DU-145
5250,1,DU-145,SLC25A3,DU-145
2108,1,DU-145,ETFA,DU-145
2109,1,DU-145,ETFB,DU-145
4248,1,DU-145,MGAT3,DU-145
56922,0.995029775,DU-145,MCCC1,DU-145
64087,0.995029775,DU-145,MCCC2,DU-145
6541,1,PC-3  ,SLC7A1,PC-3
6542,1,PC-3  ,SLC7A2,PC-3
84889,1,PC-3  ,SLC7A3,PC-3
53,1,PC-3  ,ACP2,PC-3
6822,1,PC-3  ,SULT2A1,PC-3
126129,1,PC-3  ,CPT1C,PC-3
1374,1,PC-3  ,CPT1A,PC-3
1375,1,PC-3  ,CPT1B,PC-3
6528,1,PC-3  ,SLC5A5,PC-3
124583,1,PC-3  ,CANT1,PC-3
64772,1,PC-3  ,ENGASE,PC-3
788,1,PC-3  ,SLC25A20,PC-3
4669,1,PC-3  ,NAGLU,PC-3
412,1,PC-3  ,STS,PC-3
9060,1,PC-3  ,PAPSS2,PC-3
9061,1,PC-3  ,PAPSS1,PC-3
4191,0.958264658,PC-3  ,MDH2,PC-3
1717,0,PC-3  ,DHCR7,PC-3
2180,1,PC-3  ,ACSL1,PC-3
1579,1,PC-3  ,CYP4A11,PC-3
23761,0,PC-3  ,PISD,PC-3
1431,1,PC-3  ,CS,PC-3
6785,1,PC-3  ,ELOVL4,PC-3
2799,1,PC-3  ,GNS,PC-3
218,1,PC-3  ,ALDH3A1,PC-3
220,1,PC-3  ,ALDH1A3,PC-3
221,1,PC-3  ,ALDH3B1,PC-3
222,1,PC-3  ,ALDH3B2,PC-3
10195,1,PC-3  ,ALG3,PC-3
1103,1,PC-3  ,CHAT,PC-3
6515,1,PC-3  ,SLC2A3,PC-3
3177,1,PC-3  ,SLC29A2,PC-3
8705,1,PC-3  ,B3GALT4,PC-3
13,1,PC-3  ,AADAC,PC-3
217,1,PC-3  ,ALDH2,PC-3
219,1,PC-3  ,ALDH1B1,PC-3
4329,0.98428825,PC-3  ,ALDH6A1,PC-3
5832,1,PC-3  ,ALDH18A1,PC-3
7915,1,PC-3  ,ALDH5A1,PC-3
8659,1,PC-3  ,ALDH4A1,PC-3
10201,1,PC-3  ,NME6,PC-3
29922,1,PC-3  ,NME7,PC-3
4830,1,PC-3  ,NME1,PC-3
4831,1,PC-3  ,NME2,PC-3
4832,1,PC-3  ,NME3,PC-3
6509,1,PC-3  ,SLC1A4,PC-3
6510,1,PC-3  ,SLC1A5,PC-3
8972,1,PC-3  ,MGAM,PC-3
10390,1,PC-3  ,CEPT1,PC-3
56994,1,PC-3  ,CHPT1,PC-3
10690,1,PC-3  ,FUT9,PC-3
4524,1,PC-3  ,MTHFR,PC-3
6554,1,PC-3  ,SLC10A1,PC-3
6555,1,PC-3  ,SLC10A2,PC-3
7299,1,PC-3  ,TYR,PC-3
23600,1,PC-3  ,AMACR,PC-3
51005,1,PC-3  ,AMDHD2,PC-3
8884,1,PC-3  ,SLC5A6,PC-3
5091,1,PC-3  ,PC,PC-3
3295,0,PC-3  ,HSD17B4,PC-3
23315,1,PC-3  ,SLC9A8,PC-3
84679,1,PC-3  ,SLC9A7,PC-3
2683,1,PC-3  ,B4GALT1,PC-3
8703,1,PC-3  ,B4GALT3,PC-3
8704,1,PC-3  ,B4GALT2,PC-3
9334,1,PC-3  ,B4GALT5,PC-3
51727,0,PC-3  ,CMPK1,PC-3
2805,0.989671111,PC-3  ,GOT1,PC-3
1384,1,PC-3  ,CRAT,PC-3
1591,1,PC-3  ,CYP24A1,PC-3
5130,1,PC-3  ,PCYT1A,PC-3
9468,1,PC-3  ,PCYT1B,PC-3
3073,1,PC-3  ,HEXA,PC-3
3074,1,PC-3  ,HEXB,PC-3
411,1,PC-3  ,ARSB,PC-3
2650,1,PC-3  ,GCNT1,PC-3
51301,1,PC-3  ,GCNT4,PC-3
9245,1,PC-3  ,GCNT3,PC-3
4942,0.996731559,PC-3  ,OAT,PC-3
1109,1,PC-3  ,AKR1C4,PC-3
54490,1,PC-3  ,UGT2B28,PC-3
54575,1,PC-3  ,UGT1A10,PC-3
54576,1,PC-3  ,UGT1A8,PC-3
7363,1,PC-3  ,UGT2B4,PC-3
6567,1,PC-3  ,SLC16A2,PC-3
2030,1,PC-3  ,SLC29A1,PC-3
56301,1,PC-3  ,SLC7A10,PC-3
6520,1,PC-3  ,SLC3A2,PC-3
189,1,PC-3  ,AGXT,PC-3
84649,1,PC-3  ,DGAT2,PC-3
8694,1,PC-3  ,DGAT1,PC-3
8611,1,PC-3  ,PLPP1,PC-3
8612,1,PC-3  ,PLPP2,PC-3
8613,1,PC-3  ,PLPP3,PC-3
11001,1,PC-3  ,SLC27A2,PC-3
7372,0,PC-3  ,UMPS,PC-3
10599,1,PC-3  ,SLCO1B1,PC-3
28234,1,PC-3  ,SLCO1B3,PC-3
6579,1,PC-3  ,SLCO1A2,PC-3
2356,1,PC-3  ,FPGS,PC-3
10797,1,PC-3  ,MTHFD2,PC-3
25902,1,PC-3  ,MTHFD1L,PC-3
22856,1,PC-3  ,CHSY1,PC-3
337876,1,PC-3  ,CHSY3,PC-3
55454,1,PC-3  ,CSGALNACT2,PC-3
55790,1,PC-3  ,CSGALNACT1,PC-3
79586,1,PC-3  ,CHPF,PC-3
23417,1,PC-3  ,MLYCD,PC-3
2194,0,PC-3  ,FASN,PC-3
130752,1,PC-3  ,MDH1B,PC-3
4190,1,PC-3  ,MDH1,PC-3
58510,0.997636395,PC-3  ,PRODH2,PC-3
686,1,PC-3  ,BTD,PC-3
10873,1,PC-3  ,ME3,PC-3
4200,1,PC-3  ,ME2,PC-3
5048,1,PC-3  ,PAFAH1B1,PC-3
5049,1,PC-3  ,PAFAH1B2,PC-3
5050,1,PC-3  ,PAFAH1B3,PC-3
5051,1,PC-3  ,PAFAH2,PC-3
10610,1,PC-3  ,ST6GALNAC2,PC-3
10331,1,PC-3  ,B3GNT3,PC-3
79901,1,PC-3  ,CYBRD1,PC-3
4126,1,PC-3  ,MANBA,PC-3
1645,1,PC-3  ,AKR1C1,PC-3
122481,1,PC-3  ,AK7,PC-3
203,1,PC-3  ,AK1,PC-3
26289,1,PC-3  ,AK5,PC-3
1892,1,PC-3  ,ECHS1,PC-3
3030,1,PC-3  ,HADHA,PC-3
3032,1,PC-3  ,HADHB,PC-3
29958,1,PC-3  ,DMGDH,PC-3
57379,1,PC-3  ,AICDA,PC-3
10090,1,PC-3  ,UST,PC-3
240,1,PC-3  ,ALOX5,PC-3
2990,1,PC-3  ,GUSB,PC-3
6570,1,PC-3  ,SLC18A1,PC-3
6571,1,PC-3  ,SLC18A2,PC-3
253430,1,PC-3  ,IPMK,PC-3
11254,1,PC-3  ,SLC6A14,PC-3
34,1,PC-3  ,ACADM,PC-3
35,1,PC-3  ,ACADS,PC-3
7498,1,PC-3  ,XDH,PC-3
31,1,PC-3  ,ACACA,PC-3
32,1,PC-3  ,ACACB,PC-3
3176,1,PC-3  ,HNMT,PC-3
9152,1,PC-3  ,SLC6A5,PC-3
1807,1,PC-3  ,DPYS,PC-3
1808,1,PC-3  ,DPYSL2,PC-3
1809,1,PC-3  ,DPYSL3,PC-3
56953,1,PC-3  ,NT5M,PC-3
316,1,PC-3  ,AOX1,PC-3
22978,1,PC-3  ,NT5C2,PC-3
3141,1,PC-3  ,HLCS,PC-3
60386,1,PC-3  ,SLC25A19,PC-3
9420,1,PC-3  ,CYP7B1,PC-3
7173,1,PC-3  ,TPO,PC-3
8897,1,PC-3  ,MTMR3,PC-3
51268,1,PC-3  ,PIPOX,PC-3
30,1,PC-3  ,ACAA1,PC-3
1757,1,PC-3  ,SARDH,PC-3
6526,1,PC-3  ,SLC5A3,PC-3
6783,1,PC-3  ,SULT1E1,PC-3
2588,1,PC-3  ,GALNS,PC-3
2720,1,PC-3  ,GLB1,PC-3
4758,1,PC-3  ,NEU1,PC-3
5476,1,PC-3  ,CTSA,PC-3
1376,1,PC-3  ,CPT2,PC-3
64078,1,PC-3  ,SLC28A3,PC-3
3156,0,PC-3  ,HMGCR,PC-3
5287,1,PC-3  ,PIK3C2B,PC-3
85365,1,PC-3  ,ALG2,PC-3
117283,1,PC-3  ,IP6K3,PC-3
51447,1,PC-3  ,IP6K2,PC-3
9807,1,PC-3  ,IP6K1,PC-3
1962,1,PC-3  ,EHHADH,PC-3
51,1,PC-3  ,ACOX1,PC-3
6535,1,PC-3  ,SLC6A8,PC-3
6537,1,PC-3  ,SLC6A10P,PC-3
8836,1,PC-3  ,GGH,PC-3
211,1,PC-3  ,ALAS1,PC-3
212,1,PC-3  ,ALAS2,PC-3
23464,1,PC-3  ,GCAT,PC-3
223,1,PC-3  ,ALDH9A1,PC-3
6723,1,PC-3  ,SRM,PC-3
125206,1,PC-3  ,SLC5A10,PC-3
159963,1,PC-3  ,SLC5A12,PC-3
200010,1,PC-3  ,SLC5A9,PC-3
6524,1,PC-3  ,SLC5A2,PC-3
6548,1,PC-3  ,SLC9A1,PC-3
6549,1,PC-3  ,SLC9A2,PC-3
6550,1,PC-3  ,SLC9A3,PC-3
10164,1,PC-3  ,CHST4,PC-3
23563,1,PC-3  ,CHST5,PC-3
4166,1,PC-3  ,CHST6,PC-3
9435,1,PC-3  ,CHST2,PC-3
1610,1,PC-3  ,DAO,PC-3
5226,1,PC-3  ,PGD,PC-3
4833,1,PC-3  ,NME4,PC-3
18,1,PC-3  ,ABAT,PC-3
9942,0.999883721,PC-3  ,XYLB,PC-3
124935,1,PC-3  ,SLC43A2,PC-3
8501,1,PC-3  ,SLC43A1,PC-3
2987,0,PC-3  ,GUK1,PC-3
11046,1,PC-3  ,SLC35D2,PC-3
23443,1,PC-3  ,SLC35A3,PC-3
84912,1,PC-3  ,SLC35B4,PC-3
19,1,PC-3  ,ABCA1,PC-3
6578,1,PC-3  ,SLCO2A1,PC-3
10087,1,PC-3  ,CERT1,PC-3
790,0,PC-3  ,CAD,PC-3
23556,1,PC-3  ,PIGN,PC-3
1588,1,PC-3  ,CYP19A1,PC-3
1571,1,PC-3  ,CYP2E1,PC-3
6583,1,PC-3  ,SLC22A4,PC-3
22928,1,PC-3  ,SEPHS2,PC-3
22929,1,PC-3  ,SEPHS1,PC-3
4953,1,PC-3  ,ODC1,PC-3
8566,1,PC-3  ,PDXK,PC-3
54480,1,PC-3  ,CHPF2,PC-3
9380,1,PC-3  ,GRHPR,PC-3
3612,1,PC-3  ,IMPA1,PC-3
3613,1,PC-3  ,IMPA2,PC-3
9415,1,PC-3  ,FADS2,PC-3
6566,0.992033979,PC-3  ,SLC16A1,PC-3
7355,1,PC-3  ,SLC35A2,PC-3
50814,0,PC-3  ,NSDHL,PC-3
9563,1,PC-3  ,H6PD,PC-3
4363,1,PC-3  ,ABCC1,PC-3
4860,1,PC-3  ,PNP,PC-3
3284,1,PC-3  ,HSD3B2,PC-3
3620,1,PC-3  ,IDO1,PC-3
10846,1,PC-3  ,PDE10A,PC-3
50940,1,PC-3  ,PDE11A,PC-3
5136,1,PC-3  ,PDE1A,PC-3
5137,1,PC-3  ,PDE1C,PC-3
5138,1,PC-3  ,PDE2A,PC-3
5139,1,PC-3  ,PDE3A,PC-3
5140,1,PC-3  ,PDE3B,PC-3
5145,1,PC-3  ,PDE6A,PC-3
5146,1,PC-3  ,PDE6C,PC-3
5147,1,PC-3  ,PDE6D,PC-3
5148,1,PC-3  ,PDE6G,PC-3
5149,1,PC-3  ,PDE6H,PC-3
5152,1,PC-3  ,PDE9A,PC-3
5153,1,PC-3  ,PDE1B,PC-3
5158,1,PC-3  ,PDE6B,PC-3
8654,1,PC-3  ,PDE5A,PC-3
160287,1,PC-3  ,LDHAL6A,PC-3
3939,1,PC-3  ,LDHA,PC-3
3945,1,PC-3  ,LDHB,PC-3
3948,1,PC-3  ,LDHC,PC-3
55293,1,PC-3  ,UEVLD,PC-3
92483,1,PC-3  ,LDHAL6B,PC-3
343,1,PC-3  ,AQP8,PC-3
113026,1,PC-3  ,PLCD3,PC-3
23007,1,PC-3  ,PLCH1,PC-3
23236,1,PC-3  ,PLCB1,PC-3
257068,1,PC-3  ,PLCXD2,PC-3
51196,1,PC-3  ,PLCE1,PC-3
5330,1,PC-3  ,PLCB2,PC-3
5331,1,PC-3  ,PLCB3,PC-3
5332,1,PC-3  ,PLCB4,PC-3
5333,1,PC-3  ,PLCD1,PC-3
5334,1,PC-3  ,PLCL1,PC-3
5335,1,PC-3  ,PLCG1,PC-3
5336,1,PC-3  ,PLCG2,PC-3
84812,1,PC-3  ,PLCD4,PC-3
89869,1,PC-3  ,PLCZ1,PC-3
9651,1,PC-3  ,PLCH2,PC-3
5281,1,PC-3  ,PIGF,PC-3
54872,1,PC-3  ,PIGG,PC-3
8034,0.993407162,PC-3  ,SLC25A16,PC-3
8525,1,PC-3  ,DGKZ,PC-3
9162,1,PC-3  ,DGKI,PC-3
1786,1,PC-3  ,DNMT1,PC-3
1787,1,PC-3  ,TRDMT1,PC-3
1788,1,PC-3  ,DNMT3A,PC-3
1789,1,PC-3  ,DNMT3B,PC-3
56548,1,PC-3  ,CHST7,PC-3
9469,1,PC-3  ,CHST3,PC-3
229,1,PC-3  ,ALDOB,PC-3
318,1,PC-3  ,NUDT2,PC-3
2944,1,PC-3  ,GSTM1,PC-3
55301,1,PC-3  ,OLAH,PC-3
4123,1,PC-3  ,MAN2C1,PC-3
7941,1,PC-3  ,PLA2G7,PC-3
84920,1,PC-3  ,ALG10,PC-3
6580,1,PC-3  ,SLC22A1,PC-3
6582,1,PC-3  ,SLC22A2,PC-3
8140,1,PC-3  ,SLC7A5,PC-3
9197,1,PC-3  ,SLC33A1,PC-3
10723,1,PC-3  ,SLC12A7,PC-3
6560,1,PC-3  ,SLC12A4,PC-3
9990,1,PC-3  ,SLC12A6,PC-3
23475,1,PC-3  ,QPRT,PC-3
206358,1,PC-3  ,SLC36A1,PC-3
1891,1,PC-3  ,ECH1,PC-3
28231,1,PC-3  ,SLCO4A1,PC-3
53919,1,PC-3  ,SLCO1C1,PC-3
1543,1,PC-3  ,CYP1A1,PC-3
1544,1,PC-3  ,CYP1A2,PC-3
1545,1,PC-3  ,CYP1B1,PC-3
1557,1,PC-3  ,CYP2C19,PC-3
6513,1,PC-3  ,SLC2A1,PC-3
6514,1,PC-3  ,SLC2A2,PC-3
6576,1,PC-3  ,SLC25A1,PC-3
1718,0,PC-3  ,DHCR24,PC-3
27124,1,PC-3  ,INPP5J,PC-3
3632,1,PC-3  ,INPP5A,PC-3
3633,1,PC-3  ,INPP5B,PC-3
3635,1,PC-3  ,INPP5D,PC-3
3636,1,PC-3  ,INPPL1,PC-3
56623,1,PC-3  ,INPP5E,PC-3
8867,1,PC-3  ,SYNJ1,PC-3
2806,1,PC-3  ,GOT2,PC-3
6898,1,PC-3  ,TAT,PC-3
7296,1,PC-3  ,TXNRD1,PC-3
8574,1,PC-3  ,AKR7A2,PC-3
3423,1,PC-3  ,IDS,PC-3
2184,0.989671111,PC-3  ,FAH,PC-3
2752,1,PC-3  ,GLUL,PC-3
51557,1,PC-3  ,LGSN,PC-3
1593,1,PC-3  ,CYP27A1,PC-3
7357,1,PC-3  ,UGCG,PC-3
151531,1,PC-3  ,UPP2,PC-3
7378,1,PC-3  ,UPP1,PC-3
15,1,PC-3  ,AANAT,PC-3
7083,1,PC-3  ,TK1,PC-3
7084,1,PC-3  ,TK2,PC-3
5959,1,PC-3  ,RDH5,PC-3
64802,1,PC-3  ,NMNAT1,PC-3
10861,1,PC-3  ,SLC26A1,PC-3
1811,1,PC-3  ,SLC26A3,PC-3
1836,1,PC-3  ,SLC26A2,PC-3
5337,1,PC-3  ,PLD1,PC-3
4247,1,PC-3  ,MGAT2,PC-3
10841,1,PC-3  ,FTCD,PC-3
112724,1,PC-3  ,RDH13,PC-3
145226,1,PC-3  ,RDH12,PC-3
195814,1,PC-3  ,SDR16C5,PC-3
51109,1,PC-3  ,RDH11,PC-3
57665,1,PC-3  ,RDH14,PC-3
10905,1,PC-3  ,MAN1A2,PC-3
4121,1,PC-3  ,MAN1A1,PC-3
57134,1,PC-3  ,MAN1C1,PC-3
1629,0.985315772,PC-3  ,DBT,PC-3
1738,0.751326895,PC-3  ,DLD,PC-3
593,0.985315772,PC-3  ,BCKDHA,PC-3
594,1,PC-3  ,BCKDHB,PC-3
6523,1,PC-3  ,SLC5A1,PC-3
6563,1,PC-3  ,SLC14A1,PC-3
8170,1,PC-3  ,SLC14A2,PC-3
366,1,PC-3  ,AQP9,PC-3
84720,1,PC-3  ,PIGO,PC-3
162466,1,PC-3  ,PHOSPHO1,PC-3
6470,1,PC-3  ,SHMT1,PC-3
84532,1,PC-3  ,ACSS1,PC-3
6888,0.999651657,PC-3  ,TALDO1,PC-3
2131,1,PC-3  ,EXT1,PC-3
2132,1,PC-3  ,EXT2,PC-3
2134,1,PC-3  ,EXTL1,PC-3
2137,1,PC-3  ,EXTL3,PC-3
129807,1,PC-3  ,NEU4,PC-3
4759,1,PC-3  ,NEU2,PC-3
55191,1,PC-3  ,NADSYN1,PC-3
549,0.995247769,PC-3  ,AUH,PC-3
55577,1,PC-3  ,NAGK,PC-3
6309,0,PC-3  ,SC5D,PC-3
3294,1,PC-3  ,HSD17B2,PC-3
54407,1,PC-3  ,SLC38A2,PC-3
81539,1,PC-3  ,SLC38A1,PC-3
55315,1,PC-3  ,SLC29A3,PC-3
7390,1,PC-3  ,UROS,PC-3
80055,1,PC-3  ,PGAP1,PC-3
80235,1,PC-3  ,PIGZ,PC-3
175,1,PC-3  ,AGA,PC-3
2571,1,PC-3  ,GAD1,PC-3
9453,1,PC-3  ,GGPS1,PC-3
60490,1,PC-3  ,PPCDC,PC-3
10400,1,PC-3  ,PEMT,PC-3
10554,1,PC-3  ,AGPAT1,PC-3
10555,1,PC-3  ,AGPAT2,PC-3
137964,1,PC-3  ,GPAT4,PC-3
55326,1,PC-3  ,AGPAT5,PC-3
56894,1,PC-3  ,AGPAT3,PC-3
56895,1,PC-3  ,AGPAT4,PC-3
3425,1,PC-3  ,IDUA,PC-3
9514,1,PC-3  ,GAL3ST1,PC-3
2628,1,PC-3  ,GATM,PC-3
57026,1,PC-3  ,PDXP,PC-3
5728,1,PC-3  ,PTEN,PC-3
5172,1,PC-3  ,SLC26A4,PC-3
4907,1,PC-3  ,NT5E,PC-3
3658,1,PC-3  ,IREB2,PC-3
48,1,PC-3  ,ACO1,PC-3
55650,1,PC-3  ,PIGV,PC-3
1468,1,PC-3  ,SLC25A10,PC-3
51179,1,PC-3  ,HAO2,PC-3
54363,1,PC-3  ,HAO1,PC-3
27235,1,PC-3  ,COQ2,PC-3
79087,1,PC-3  ,ALG12,PC-3
2523,1,PC-3  ,FUT1,PC-3
6581,1,PC-3  ,SLC22A3,PC-3
847,1,PC-3  ,CAT,PC-3
53947,1,PC-3  ,A4GALT,PC-3
10327,1,PC-3  ,AKR1A1,PC-3
231,1,PC-3  ,AKR1B1,PC-3
1716,1,PC-3  ,DGUOK,PC-3
50808,1,PC-3  ,AK3,PC-3
2544,1,PC-3  ,SLC37A4,PC-3
10965,1,PC-3  ,ACOT2,PC-3
953,1,PC-3  ,ENTPD1,PC-3
954,1,PC-3  ,ENTPD2,PC-3
955,1,PC-3  ,ENTPD6,PC-3
956,1,PC-3  ,ENTPD3,PC-3
957,1,PC-3  ,ENTPD5,PC-3
64841,1,PC-3  ,GNPNAT1,PC-3
55089,1,PC-3  ,SLC38A4,PC-3
28232,1,PC-3  ,SLCO3A1,PC-3
9488,1,PC-3  ,PIGB,PC-3
6715,1,PC-3  ,SRD5A1,PC-3
6716,1,PC-3  ,SRD5A2,PC-3
8443,1,PC-3  ,GNPAT,PC-3
226,1,PC-3  ,ALDOA,PC-3
230,1,PC-3  ,ALDOC,PC-3
6487,1,PC-3  ,ST3GAL3,PC-3
100,1,PC-3  ,ADA,PC-3
5372,1,PC-3  ,PMM1,PC-3
5373,1,PC-3  ,PMM2,PC-3
55276,1,PC-3  ,PGM2,PC-3
6529,1,PC-3  ,SLC6A1,PC-3
6538,1,PC-3  ,SLC6A11,PC-3
6539,1,PC-3  ,SLC6A12,PC-3
6540,1,PC-3  ,SLC6A13,PC-3
8309,1,PC-3  ,ACOX2,PC-3
3712,0.995247769,PC-3  ,IVD,PC-3
23483,1,PC-3  ,TGDS,PC-3
23057,1,PC-3  ,NMNAT2,PC-3
349565,1,PC-3  ,NMNAT3,PC-3
2548,1,PC-3  ,GAA,PC-3
11226,1,PC-3  ,GALNT6,PC-3
11227,1,PC-3  ,GALNT5,PC-3
114805,1,PC-3  ,GALNT13,PC-3
117248,1,PC-3  ,GALNT15,PC-3
2589,1,PC-3  ,GALNT1,PC-3
2590,1,PC-3  ,GALNT2,PC-3
