genelistrounded,grRatio,CL,Gene,Cell Line
80162,1,HCT-15 H,PGGHG,HCT-15 H
27010,1,HCT-15 H,TPK1,HCT-15 H
2639,1,HCT-15 H,GCDH,HCT-15 H
1159,1,HCT-15 H,CKMT1B,HCT-15 H
1160,1,HCT-15 H,CKMT2,HCT-15 H
8540,1,HCT-15 H,AGPS,HCT-15 H
4594,0.990946738,HCT-15 H,MMUT,HCT-15 H
2098,0.985344775,HCT-15 H,ESD,HCT-15 H
9583,1,HCT-15 H,ENTPD4,HCT-15 H
6532,1,HCT-15 H,SLC6A4,HCT-15 H
113451,1,HCT-15 H,AZIN2,HCT-15 H
79814,1,HCT-15 H,AGMAT,HCT-15 H
6480,1,HCT-15 H,ST6GAL1,HCT-15 H
1635,1,HCT-15 H,DCTD,HCT-15 H
2687,1,HCT-15 H,GGT5,HCT-15 H
51478,1,HCT-15 H,HSD17B7,HCT-15 H
5723,1,HCT-15 H,PSPH,HCT-15 H
8781,1,HCT-15 H,PSPHP1,HCT-15 H
4051,1,HCT-15 H,CYP4F3,HCT-15 H
8529,1,HCT-15 H,CYP4F2,HCT-15 H
5240,1,HCT-15 H,PGP,HCT-15 H
27165,1,HCT-15 H,GLS2,HCT-15 H
2744,1,HCT-15 H,GLS,HCT-15 H
2539,1,HCT-15 H,G6PD,HCT-15 H
8790,1,HCT-15 H,FPGT,HCT-15 H
284129,1,HCT-15 H,SLC26A11,HCT-15 H
440,1,HCT-15 H,ASNS,HCT-15 H
7306,1,HCT-15 H,TYRP1,HCT-15 H
11238,1,HCT-15 H,CA5B,HCT-15 H
763,1,HCT-15 H,CA5A,HCT-15 H
29925,1,HCT-15 H,GMPPB,HCT-15 H
29926,1,HCT-15 H,GMPPA,HCT-15 H
285216,1,HCT-15 H,MTHFD2P1,HCT-15 H
80068,1,HCT-15 H,MTHFD2L,HCT-15 H
64711,1,HCT-15 H,HS3ST6,HCT-15 H
9951,1,HCT-15 H,HS3ST4,HCT-15 H
9952,1,HCT-15 H,,HCT-15 H
9953,1,HCT-15 H,HS3ST3B1,HCT-15 H
9954,1,HCT-15 H,,HCT-15 H
9955,1,HCT-15 H,HS3ST3A1,HCT-15 H
222537,1,HCT-15 H,HS3ST5,HCT-15 H
9956,1,HCT-15 H,HS3ST2,HCT-15 H
9056,1,HCT-15 H,SLC7A7,HCT-15 H
3033,1,HCT-15 H,HADH,HCT-15 H
10858,1,HCT-15 H,CYP46A1,HCT-15 H
4598,0,HCT-15 H,MVK,HCT-15 H
1491,1,HCT-15 H,CTH,HCT-15 H
1577,1,HCT-15 H,CYP3A5,HCT-15 H
1373,1,HCT-15 H,CPS1,HCT-15 H
3906,1,HCT-15 H,LALBA,HCT-15 H
11343,1,HCT-15 H,MGLL,HCT-15 H
3292,1,HCT-15 H,HSD17B1,HCT-15 H
7923,1,HCT-15 H,HSD17B8,HCT-15 H
29968,1,HCT-15 H,PSAT1,HCT-15 H
1890,1,HCT-15 H,TYMP,HCT-15 H
5351,1,HCT-15 H,PLOD1,HCT-15 H
5352,1,HCT-15 H,PLOD2,HCT-15 H
8985,1,HCT-15 H,PLOD3,HCT-15 H
2581,1,HCT-15 H,GALC,HCT-15 H
2819,0,HCT-15 H,GPD1,HCT-15 H
10568,1,HCT-15 H,SLC34A2,HCT-15 H
6569,1,HCT-15 H,SLC34A1,HCT-15 H
4249,1,HCT-15 H,MGAT5,HCT-15 H
4047,0,HCT-15 H,LSS,HCT-15 H
4351,1,HCT-15 H,MPI,HCT-15 H
4125,1,HCT-15 H,MAN2B1,HCT-15 H
6821,1,HCT-15 H,SUOX,HCT-15 H
51805,1,HCT-15 H,COQ3,HCT-15 H
384,1,HCT-15 H,ARG2,HCT-15 H
192134,1,HCT-15 H,B3GNT6,HCT-15 H
113452,1,HCT-15 H,TMEM54,HCT-15 H
5313,1,HCT-15 H,PKLR,HCT-15 H
5315,1,HCT-15 H,PKM,HCT-15 H
8424,1,HCT-15 H,BBOX1,HCT-15 H
3614,1,HCT-15 H,IMPDH1,HCT-15 H
3615,1,HCT-15 H,IMPDH2,HCT-15 H
25796,1,HCT-15 H,PGLS,HCT-15 H
125965,0,HCT-15 H,COX6B2,HCT-15 H
1327,0,HCT-15 H,COX4I1,HCT-15 H
1329,0,HCT-15 H,COX5B,HCT-15 H
1337,0,HCT-15 H,COX6A1,HCT-15 H
1339,0,HCT-15 H,COX6A2,HCT-15 H
1340,0,HCT-15 H,COX6B1,HCT-15 H
1345,0,HCT-15 H,COX6C,HCT-15 H
1346,0,HCT-15 H,COX7A1,HCT-15 H
1347,0,HCT-15 H,COX7A2,HCT-15 H
1349,0,HCT-15 H,COX7B,HCT-15 H
1350,0,HCT-15 H,COX7C,HCT-15 H
1351,0,HCT-15 H,COX8A,HCT-15 H
170712,0,HCT-15 H,COX7B2,HCT-15 H
341947,0,HCT-15 H,COX8C,HCT-15 H
4512,0,HCT-15 H,COX1,HCT-15 H
4513,0,HCT-15 H,COX2,HCT-15 H
4514,0,HCT-15 H,COX3,HCT-15 H
84701,0,HCT-15 H,COX4I2,HCT-15 H
9167,0,HCT-15 H,COX7A2L,HCT-15 H
9377,0,HCT-15 H,COX5A,HCT-15 H
2517,1,HCT-15 H,FUCA1,HCT-15 H
5406,1,HCT-15 H,PNLIP,HCT-15 H
5407,1,HCT-15 H,PNLIPRP1,HCT-15 H
5408,1,HCT-15 H,PNLIPRP2,HCT-15 H
8513,1,HCT-15 H,LIPF,HCT-15 H
9388,1,HCT-15 H,LIPG,HCT-15 H
6389,0.937475144,HCT-15 H,SDHA,HCT-15 H
6390,0.937475144,HCT-15 H,SDHB,HCT-15 H
6391,0.937475144,HCT-15 H,SDHC,HCT-15 H
6392,0.937475144,HCT-15 H,SDHD,HCT-15 H
2222,0,HCT-15 H,FDFT1,HCT-15 H
126328,1,HCT-15 H,NDUFA11,HCT-15 H
374291,1,HCT-15 H,NDUFS7,HCT-15 H
4535,1,HCT-15 H,ND1,HCT-15 H
4536,1,HCT-15 H,ND2,HCT-15 H
4537,1,HCT-15 H,ND3,HCT-15 H
4538,1,HCT-15 H,ND4,HCT-15 H
4539,1,HCT-15 H,ND4L,HCT-15 H
4540,1,HCT-15 H,ND5,HCT-15 H
4541,1,HCT-15 H,ND6,HCT-15 H
4694,1,HCT-15 H,NDUFA1,HCT-15 H
4695,1,HCT-15 H,NDUFA2,HCT-15 H
4696,1,HCT-15 H,NDUFA3,HCT-15 H
4697,1,HCT-15 H,NDUFA4,HCT-15 H
4698,1,HCT-15 H,NDUFA5,HCT-15 H
4700,1,HCT-15 H,NDUFA6,HCT-15 H
4701,1,HCT-15 H,NDUFA7,HCT-15 H
4702,1,HCT-15 H,NDUFA8,HCT-15 H
4704,1,HCT-15 H,NDUFA9,HCT-15 H
4705,1,HCT-15 H,NDUFA10,HCT-15 H
4706,1,HCT-15 H,NDUFAB1,HCT-15 H
4707,1,HCT-15 H,NDUFB1,HCT-15 H
4708,1,HCT-15 H,NDUFB2,HCT-15 H
4709,1,HCT-15 H,NDUFB3,HCT-15 H
4710,1,HCT-15 H,NDUFB4,HCT-15 H
4711,1,HCT-15 H,NDUFB5,HCT-15 H
4712,1,HCT-15 H,NDUFB6,HCT-15 H
4713,1,HCT-15 H,NDUFB7,HCT-15 H
4714,1,HCT-15 H,NDUFB8,HCT-15 H
4715,1,HCT-15 H,NDUFB9,HCT-15 H
4716,1,HCT-15 H,NDUFB10,HCT-15 H
4717,1,HCT-15 H,NDUFC1,HCT-15 H
4718,1,HCT-15 H,NDUFC2,HCT-15 H
4719,1,HCT-15 H,NDUFS1,HCT-15 H
4720,1,HCT-15 H,NDUFS2,HCT-15 H
4722,1,HCT-15 H,NDUFS3,HCT-15 H
4723,1,HCT-15 H,NDUFV1,HCT-15 H
4724,1,HCT-15 H,NDUFS4,HCT-15 H
4725,1,HCT-15 H,NDUFS5,HCT-15 H
4726,1,HCT-15 H,NDUFS6,HCT-15 H
4728,1,HCT-15 H,NDUFS8,HCT-15 H
4729,1,HCT-15 H,NDUFV2,HCT-15 H
4731,1,HCT-15 H,NDUFV3,HCT-15 H
51079,1,HCT-15 H,NDUFA13,HCT-15 H
55967,1,HCT-15 H,NDUFA12,HCT-15 H
7991,1,HCT-15 H,TUSC3,HCT-15 H
80308,1,HCT-15 H,FLAD1,HCT-15 H
7358,1,HCT-15 H,UGDH,HCT-15 H
389015,1,HCT-15 H,SLC9A4,HCT-15 H
6553,1,HCT-15 H,SLC9A5,HCT-15 H
7298,0,HCT-15 H,TYMS,HCT-15 H
270,1,HCT-15 H,AMPD1,HCT-15 H
271,1,HCT-15 H,AMPD2,HCT-15 H
272,1,HCT-15 H,AMPD3,HCT-15 H
7108,0,HCT-15 H,TM7SF2,HCT-15 H
51181,0.999745367,HCT-15 H,DCXR,HCT-15 H
5009,1,HCT-15 H,OTC,HCT-15 H
9227,1,HCT-15 H,LRAT,HCT-15 H
6648,1,HCT-15 H,SOD2,HCT-15 H
95,1,HCT-15 H,ACY1,HCT-15 H
126792,1,HCT-15 H,B3GALT6,HCT-15 H
55586,0.999745367,HCT-15 H,MIOX,HCT-15 H
3706,1,HCT-15 H,ITPKA,HCT-15 H
3707,1,HCT-15 H,ITPKB,HCT-15 H
80271,1,HCT-15 H,ITPKC,HCT-15 H
2954,1,HCT-15 H,GSTZ1,HCT-15 H
9957,1,HCT-15 H,HS3ST1,HCT-15 H
132,1,HCT-15 H,ADK,HCT-15 H
3157,1,HCT-15 H,HMGCS1,HCT-15 H
5250,1,HCT-15 H,SLC25A3,HCT-15 H
2108,1,HCT-15 H,ETFA,HCT-15 H
2109,1,HCT-15 H,ETFB,HCT-15 H
4248,1,HCT-15 H,MGAT3,HCT-15 H
56922,0.99568111,HCT-15 H,MCCC1,HCT-15 H
64087,0.99568111,HCT-15 H,MCCC2,HCT-15 H
6541,1,T29    K,SLC7A1,T29 K
6542,1,T29    K,SLC7A2,T29 K
84889,1,T29    K,SLC7A3,T29 K
53,1,T29    K,ACP2,T29 K
6822,1,T29    K,SULT2A1,T29 K
126129,1,T29    K,CPT1C,T29 K
1374,1,T29    K,CPT1A,T29 K
1375,1,T29    K,CPT1B,T29 K
6528,1,T29    K,SLC5A5,T29 K
124583,1,T29    K,CANT1,T29 K
64772,1,T29    K,ENGASE,T29 K
788,1,T29    K,SLC25A20,T29 K
4669,1,T29    K,NAGLU,T29 K
412,1,T29    K,STS,T29 K
9060,1,T29    K,PAPSS2,T29 K
9061,1,T29    K,PAPSS1,T29 K
4191,0.959188103,T29    K,MDH2,T29 K
1717,0,T29    K,DHCR7,T29 K
2180,1,T29    K,ACSL1,T29 K
1579,1,T29    K,CYP4A11,T29 K
23761,0,T29    K,PISD,T29 K
1431,1,T29    K,CS,T29 K
6785,1,T29    K,ELOVL4,T29 K
2799,1,T29    K,GNS,T29 K
218,1,T29    K,ALDH3A1,T29 K
220,1,T29    K,ALDH1A3,T29 K
221,1,T29    K,ALDH3B1,T29 K
222,1,T29    K,ALDH3B2,T29 K
10195,1,T29    K,ALG3,T29 K
1103,1,T29    K,CHAT,T29 K
6515,1,T29    K,SLC2A3,T29 K
3177,1,T29    K,SLC29A2,T29 K
8705,1,T29    K,B3GALT4,T29 K
13,1,T29    K,AADAC,T29 K
217,1,T29    K,ALDH2,T29 K
219,1,T29    K,ALDH1B1,T29 K
4329,0.985073032,T29    K,ALDH6A1,T29 K
5832,1,T29    K,ALDH18A1,T29 K
7915,1,T29    K,ALDH5A1,T29 K
8659,1,T29    K,ALDH4A1,T29 K
10201,1,T29    K,NME6,T29 K
29922,1,T29    K,NME7,T29 K
4830,1,T29    K,NME1,T29 K
4831,1,T29    K,NME2,T29 K
4832,1,T29    K,NME3,T29 K
6509,1,T29    K,SLC1A4,T29 K
6510,1,T29    K,SLC1A5,T29 K
8972,1,T29    K,MGAM,T29 K
10390,1,T29    K,CEPT1,T29 K
56994,1,T29    K,CHPT1,T29 K
10690,1,T29    K,FUT9,T29 K
4524,1,T29    K,MTHFR,T29 K
6554,1,T29    K,SLC10A1,T29 K
6555,1,T29    K,SLC10A2,T29 K
7299,1,T29    K,TYR,T29 K
23600,1,T29    K,AMACR,T29 K
51005,1,T29    K,AMDHD2,T29 K
8884,1,T29    K,SLC5A6,T29 K
5091,1,T29    K,PC,T29 K
3295,0,T29    K,HSD17B4,T29 K
23315,1,T29    K,SLC9A8,T29 K
84679,1,T29    K,SLC9A7,T29 K
2683,1,T29    K,B4GALT1,T29 K
8703,1,T29    K,B4GALT3,T29 K
8704,1,T29    K,B4GALT2,T29 K
9334,1,T29    K,B4GALT5,T29 K
51727,0,T29    K,CMPK1,T29 K
2805,0.989830359,T29    K,GOT1,T29 K
1384,1,T29    K,CRAT,T29 K
1591,1,T29    K,CYP24A1,T29 K
5130,1,T29    K,PCYT1A,T29 K
9468,1,T29    K,PCYT1B,T29 K
3073,1,T29    K,HEXA,T29 K
3074,1,T29    K,HEXB,T29 K
411,1,T29    K,ARSB,T29 K
2650,1,T29    K,GCNT1,T29 K
51301,1,T29    K,GCNT4,T29 K
9245,1,T29    K,GCNT3,T29 K
4942,0.996771326,T29    K,OAT,T29 K
1109,1,T29    K,AKR1C4,T29 K
54490,1,T29    K,UGT2B28,T29 K
54575,1,T29    K,UGT1A10,T29 K
54576,1,T29    K,UGT1A8,T29 K
7363,1,T29    K,UGT2B4,T29 K
6567,1,T29    K,SLC16A2,T29 K
2030,1,T29    K,SLC29A1,T29 K
56301,1,T29    K,SLC7A10,T29 K
6520,1,T29    K,SLC3A2,T29 K
189,1,T29    K,AGXT,T29 K
84649,1,T29    K,DGAT2,T29 K
8694,1,T29    K,DGAT1,T29 K
8611,1,T29    K,PLPP1,T29 K
8612,1,T29    K,PLPP2,T29 K
8613,1,T29    K,PLPP3,T29 K
11001,1,T29    K,SLC27A2,T29 K
7372,0,T29    K,UMPS,T29 K
10599,1,T29    K,SLCO1B1,T29 K
28234,1,T29    K,SLCO1B3,T29 K
6579,1,T29    K,SLCO1A2,T29 K
2356,1,T29    K,FPGS,T29 K
10797,1,T29    K,MTHFD2,T29 K
25902,1,T29    K,MTHFD1L,T29 K
22856,1,T29    K,CHSY1,T29 K
337876,1,T29    K,CHSY3,T29 K
55454,1,T29    K,CSGALNACT2,T29 K
55790,1,T29    K,CSGALNACT1,T29 K
79586,1,T29    K,CHPF,T29 K
23417,1,T29    K,MLYCD,T29 K
2194,0,T29    K,FASN,T29 K
130752,1,T29    K,MDH1B,T29 K
4190,1,T29    K,MDH1,T29 K
58510,0.997636395,T29    K,PRODH2,T29 K
686,1,T29    K,BTD,T29 K
10873,1,T29    K,ME3,T29 K
4200,1,T29    K,ME2,T29 K
5048,1,T29    K,PAFAH1B1,T29 K
5049,1,T29    K,PAFAH1B2,T29 K
5050,1,T29    K,PAFAH1B3,T29 K
5051,1,T29    K,PAFAH2,T29 K
10610,1,T29    K,ST6GALNAC2,T29 K
10331,1,T29    K,B3GNT3,T29 K
79901,1,T29    K,CYBRD1,T29 K
4126,1,T29    K,MANBA,T29 K
1645,1,T29    K,AKR1C1,T29 K
122481,1,T29    K,AK7,T29 K
203,1,T29    K,AK1,T29 K
26289,1,T29    K,AK5,T29 K
1892,1,T29    K,ECHS1,T29 K
3030,1,T29    K,HADHA,T29 K
3032,1,T29    K,HADHB,T29 K
29958,1,T29    K,DMGDH,T29 K
57379,1,T29    K,AICDA,T29 K
10090,1,T29    K,UST,T29 K
240,1,T29    K,ALOX5,T29 K
2990,1,T29    K,GUSB,T29 K
6570,1,T29    K,SLC18A1,T29 K
6571,1,T29    K,SLC18A2,T29 K
253430,1,T29    K,IPMK,T29 K
11254,1,T29    K,SLC6A14,T29 K
34,1,T29    K,ACADM,T29 K
35,1,T29    K,ACADS,T29 K
7498,1,T29    K,XDH,T29 K
31,1,T29    K,ACACA,T29 K
32,1,T29    K,ACACB,T29 K
3176,1,T29    K,HNMT,T29 K
9152,1,T29    K,SLC6A5,T29 K
1807,1,T29    K,DPYS,T29 K
1808,1,T29    K,DPYSL2,T29 K
1809,1,T29    K,DPYSL3,T29 K
56953,1,T29    K,NT5M,T29 K
316,1,T29    K,AOX1,T29 K
22978,1,T29    K,NT5C2,T29 K
3141,1,T29    K,HLCS,T29 K
60386,1,T29    K,SLC25A19,T29 K
9420,1,T29    K,CYP7B1,T29 K
7173,1,T29    K,TPO,T29 K
8897,1,T29    K,MTMR3,T29 K
51268,1,T29    K,PIPOX,T29 K
30,1,T29    K,ACAA1,T29 K
1757,1,T29    K,SARDH,T29 K
6526,1,T29    K,SLC5A3,T29 K
6783,1,T29    K,SULT1E1,T29 K
2588,1,T29    K,GALNS,T29 K
2720,1,T29    K,GLB1,T29 K
4758,1,T29    K,NEU1,T29 K
5476,1,T29    K,CTSA,T29 K
1376,1,T29    K,CPT2,T29 K
64078,1,T29    K,SLC28A3,T29 K
3156,0,T29    K,HMGCR,T29 K
5287,1,T29    K,PIK3C2B,T29 K
85365,1,T29    K,ALG2,T29 K
117283,1,T29    K,IP6K3,T29 K
51447,1,T29    K,IP6K2,T29 K
9807,1,T29    K,IP6K1,T29 K
1962,1,T29    K,EHHADH,T29 K
51,1,T29    K,ACOX1,T29 K
6535,1,T29    K,SLC6A8,T29 K
6537,1,T29    K,SLC6A10P,T29 K
8836,1,T29    K,GGH,T29 K
211,1,T29    K,ALAS1,T29 K
212,1,T29    K,ALAS2,T29 K
23464,1,T29    K,GCAT,T29 K
223,1,T29    K,ALDH9A1,T29 K
6723,1,T29    K,SRM,T29 K
125206,1,T29    K,SLC5A10,T29 K
159963,1,T29    K,SLC5A12,T29 K
200010,1,T29    K,SLC5A9,T29 K
6524,1,T29    K,SLC5A2,T29 K
6548,1,T29    K,SLC9A1,T29 K
6549,1,T29    K,SLC9A2,T29 K
6550,1,T29    K,SLC9A3,T29 K
10164,1,T29    K,CHST4,T29 K
23563,1,T29    K,CHST5,T29 K
4166,1,T29    K,CHST6,T29 K
9435,1,T29    K,CHST2,T29 K
1610,1,T29    K,DAO,T29 K
5226,1,T29    K,PGD,T29 K
4833,1,T29    K,NME4,T29 K
18,1,T29    K,ABAT,T29 K
9942,0.999886374,T29    K,XYLB,T29 K
124935,1,T29    K,SLC43A2,T29 K
8501,1,T29    K,SLC43A1,T29 K
2987,0,T29    K,GUK1,T29 K
11046,1,T29    K,SLC35D2,T29 K
23443,1,T29    K,SLC35A3,T29 K
84912,1,T29    K,SLC35B4,T29 K
19,1,T29    K,ABCA1,T29 K
6578,1,T29    K,SLCO2A1,T29 K
10087,1,T29    K,CERT1,T29 K
790,0,T29    K,CAD,T29 K
23556,1,T29    K,PIGN,T29 K
1588,1,T29    K,CYP19A1,T29 K
1571,1,T29    K,CYP2E1,T29 K
6583,1,T29    K,SLC22A4,T29 K
22928,1,T29    K,SEPHS2,T29 K
22929,1,T29    K,SEPHS1,T29 K
4953,1,T29    K,ODC1,T29 K
8566,1,T29    K,PDXK,T29 K
54480,1,T29    K,CHPF2,T29 K
9380,1,T29    K,GRHPR,T29 K
3612,1,T29    K,IMPA1,T29 K
3613,1,T29    K,IMPA2,T29 K
9415,1,T29    K,FADS2,T29 K
6566,0.992007712,T29    K,SLC16A1,T29 K
7355,1,T29    K,SLC35A2,T29 K
50814,0,T29    K,NSDHL,T29 K
9563,1,T29    K,H6PD,T29 K
4363,1,T29    K,ABCC1,T29 K
4860,1,T29    K,PNP,T29 K
3284,1,T29    K,HSD3B2,T29 K
3620,1,T29    K,IDO1,T29 K
10846,1,T29    K,PDE10A,T29 K
50940,1,T29    K,PDE11A,T29 K
5136,1,T29    K,PDE1A,T29 K
5137,1,T29    K,PDE1C,T29 K
5138,1,T29    K,PDE2A,T29 K
5139,1,T29    K,PDE3A,T29 K
5140,1,T29    K,PDE3B,T29 K
5145,1,T29    K,PDE6A,T29 K
5146,1,T29    K,PDE6C,T29 K
5147,1,T29    K,PDE6D,T29 K
5148,1,T29    K,PDE6G,T29 K
5149,1,T29    K,PDE6H,T29 K
5152,1,T29    K,PDE9A,T29 K
5153,1,T29    K,PDE1B,T29 K
5158,1,T29    K,PDE6B,T29 K
8654,1,T29    K,PDE5A,T29 K
160287,1,T29    K,LDHAL6A,T29 K
3939,1,T29    K,LDHA,T29 K
3945,1,T29    K,LDHB,T29 K
3948,1,T29    K,LDHC,T29 K
55293,1,T29    K,UEVLD,T29 K
92483,1,T29    K,LDHAL6B,T29 K
343,1,T29    K,AQP8,T29 K
113026,1,T29    K,PLCD3,T29 K
23007,1,T29    K,PLCH1,T29 K
23236,1,T29    K,PLCB1,T29 K
257068,1,T29    K,PLCXD2,T29 K
51196,1,T29    K,PLCE1,T29 K
5330,1,T29    K,PLCB2,T29 K
5331,1,T29    K,PLCB3,T29 K
5332,1,T29    K,PLCB4,T29 K
5333,1,T29    K,PLCD1,T29 K
5334,1,T29    K,PLCL1,T29 K
5335,1,T29    K,PLCG1,T29 K
5336,1,T29    K,PLCG2,T29 K
84812,1,T29    K,PLCD4,T29 K
89869,1,T29    K,PLCZ1,T29 K
9651,1,T29    K,PLCH2,T29 K
5281,1,T29    K,PIGF,T29 K
54872,1,T29    K,PIGG,T29 K
8034,0.993446796,T29    K,SLC25A16,T29 K
8525,1,T29    K,DGKZ,T29 K
9162,1,T29    K,DGKI,T29 K
1786,1,T29    K,DNMT1,T29 K
1787,1,T29    K,TRDMT1,T29 K
1788,1,T29    K,DNMT3A,T29 K
1789,1,T29    K,DNMT3B,T29 K
56548,1,T29    K,CHST7,T29 K
9469,1,T29    K,CHST3,T29 K
229,1,T29    K,ALDOB,T29 K
318,1,T29    K,NUDT2,T29 K
2944,1,T29    K,GSTM1,T29 K
55301,1,T29    K,OLAH,T29 K
4123,1,T29    K,MAN2C1,T29 K
7941,1,T29    K,PLA2G7,T29 K
84920,1,T29    K,ALG10,T29 K
6580,1,T29    K,SLC22A1,T29 K
6582,1,T29    K,SLC22A2,T29 K
8140,1,T29    K,SLC7A5,T29 K
9197,1,T29    K,SLC33A1,T29 K
10723,1,T29    K,SLC12A7,T29 K
6560,1,T29    K,SLC12A4,T29 K
9990,1,T29    K,SLC12A6,T29 K
23475,1,T29    K,QPRT,T29 K
206358,1,T29    K,SLC36A1,T29 K
1891,1,T29    K,ECH1,T29 K
28231,1,T29    K,SLCO4A1,T29 K
53919,1,T29    K,SLCO1C1,T29 K
1543,1,T29    K,CYP1A1,T29 K
1544,1,T29    K,CYP1A2,T29 K
1545,1,T29    K,CYP1B1,T29 K
1557,1,T29    K,CYP2C19,T29 K
6513,1,T29    K,SLC2A1,T29 K
6514,1,T29    K,SLC2A2,T29 K
6576,1,T29    K,SLC25A1,T29 K
1718,0,T29    K,DHCR24,T29 K
27124,1,T29    K,INPP5J,T29 K
3632,1,T29    K,INPP5A,T29 K
3633,1,T29    K,INPP5B,T29 K
3635,1,T29    K,INPP5D,T29 K
3636,1,T29    K,INPPL1,T29 K
56623,1,T29    K,INPP5E,T29 K
8867,1,T29    K,SYNJ1,T29 K
2806,1,T29    K,GOT2,T29 K
6898,1,T29    K,TAT,T29 K
7296,1,T29    K,TXNRD1,T29 K
8574,1,T29    K,AKR7A2,T29 K
3423,1,T29    K,IDS,T29 K
2184,0.989830359,T29    K,FAH,T29 K
2752,1,T29    K,GLUL,T29 K
51557,1,T29    K,LGSN,T29 K
1593,1,T29    K,CYP27A1,T29 K
7357,1,T29    K,UGCG,T29 K
151531,1,T29    K,UPP2,T29 K
7378,1,T29    K,UPP1,T29 K
15,1,T29    K,AANAT,T29 K
7083,1,T29    K,TK1,T29 K
7084,1,T29    K,TK2,T29 K
5959,1,T29    K,RDH5,T29 K
64802,1,T29    K,NMNAT1,T29 K
10861,1,T29    K,SLC26A1,T29 K
1811,1,T29    K,SLC26A3,T29 K
1836,1,T29    K,SLC26A2,T29 K
5337,1,T29    K,PLD1,T29 K
4247,1,T29    K,MGAT2,T29 K
10841,1,T29    K,FTCD,T29 K
112724,1,T29    K,RDH13,T29 K
145226,1,T29    K,RDH12,T29 K
195814,1,T29    K,SDR16C5,T29 K
51109,1,T29    K,RDH11,T29 K
57665,1,T29    K,RDH14,T29 K
10905,1,T29    K,MAN1A2,T29 K
4121,1,T29    K,MAN1A1,T29 K
57134,1,T29    K,MAN1C1,T29 K
1629,0.985554912,T29    K,DBT,T29 K
1738,0.722756214,T29    K,DLD,T29 K
593,0.985554912,T29    K,BCKDHA,T29 K
594,1,T29    K,BCKDHB,T29 K
6523,1,T29    K,SLC5A1,T29 K
6563,1,T29    K,SLC14A1,T29 K
8170,1,T29    K,SLC14A2,T29 K
366,1,T29    K,AQP9,T29 K
84720,1,T29    K,PIGO,T29 K
162466,1,T29    K,PHOSPHO1,T29 K
6470,1,T29    K,SHMT1,T29 K
84532,1,T29    K,ACSS1,T29 K
6888,0.999650332,T29    K,TALDO1,T29 K
2131,1,T29    K,EXT1,T29 K
2132,1,T29    K,EXT2,T29 K
2134,1,T29    K,EXTL1,T29 K
2137,1,T29    K,EXTL3,T29 K
129807,1,T29    K,NEU4,T29 K
4759,1,T29    K,NEU2,T29 K
55191,1,T29    K,NADSYN1,T29 K
549,0.995327403,T29    K,AUH,T29 K
55577,1,T29    K,NAGK,T29 K
6309,0,T29    K,SC5D,T29 K
3294,1,T29    K,HSD17B2,T29 K
54407,1,T29    K,SLC38A2,T29 K
81539,1,T29    K,SLC38A1,T29 K
55315,1,T29    K,SLC29A3,T29 K
7390,1,T29    K,UROS,T29 K
80055,1,T29    K,PGAP1,T29 K
80235,1,T29    K,PIGZ,T29 K
175,1,T29    K,AGA,T29 K
2571,1,T29    K,GAD1,T29 K
9453,1,T29    K,GGPS1,T29 K
60490,1,T29    K,PPCDC,T29 K
10400,1,T29    K,PEMT,T29 K
10554,1,T29    K,AGPAT1,T29 K
10555,1,T29    K,AGPAT2,T29 K
137964,1,T29    K,GPAT4,T29 K
55326,1,T29    K,AGPAT5,T29 K
56894,1,T29    K,AGPAT3,T29 K
56895,1,T29    K,AGPAT4,T29 K
3425,1,T29    K,IDUA,T29 K
9514,1,T29    K,GAL3ST1,T29 K
2628,1,T29    K,GATM,T29 K
57026,1,T29    K,PDXP,T29 K
5728,1,T29    K,PTEN,T29 K
5172,1,T29    K,SLC26A4,T29 K
4907,1,T29    K,NT5E,T29 K
3658,1,T29    K,IREB2,T29 K
48,1,T29    K,ACO1,T29 K
55650,1,T29    K,PIGV,T29 K
1468,1,T29    K,SLC25A10,T29 K
51179,1,T29    K,HAO2,T29 K
54363,1,T29    K,HAO1,T29 K
27235,1,T29    K,COQ2,T29 K
79087,1,T29    K,ALG12,T29 K
2523,1,T29    K,FUT1,T29 K
6581,1,T29    K,SLC22A3,T29 K
847,1,T29    K,CAT,T29 K
53947,1,T29    K,A4GALT,T29 K
10327,1,T29    K,AKR1A1,T29 K
231,1,T29    K,AKR1B1,T29 K
1716,1,T29    K,DGUOK,T29 K
50808,1,T29    K,AK3,T29 K
2544,1,T29    K,SLC37A4,T29 K
10965,1,T29    K,ACOT2,T29 K
953,1,T29    K,ENTPD1,T29 K
954,1,T29    K,ENTPD2,T29 K
955,1,T29    K,ENTPD6,T29 K
956,1,T29    K,ENTPD3,T29 K
957,1,T29    K,ENTPD5,T29 K
64841,1,T29    K,GNPNAT1,T29 K
55089,1,T29    K,SLC38A4,T29 K
28232,1,T29    K,SLCO3A1,T29 K
9488,1,T29    K,PIGB,T29 K
6715,1,T29    K,SRD5A1,T29 K
6716,1,T29    K,SRD5A2,T29 K
8443,1,T29    K,GNPAT,T29 K
226,1,T29    K,ALDOA,T29 K
230,1,T29    K,ALDOC,T29 K
6487,1,T29    K,ST3GAL3,T29 K
100,1,T29    K,ADA,T29 K
5372,1,T29    K,PMM1,T29 K
5373,1,T29    K,PMM2,T29 K
