genelistrounded,grRatio,CL,Gene,Cell Line
50614,1,CAKI-1,GALNT9,CAKI-1
51809,1,CAKI-1,GALNT7,CAKI-1
55568,1,CAKI-1,GALNT10,CAKI-1
63917,1,CAKI-1,GALNT11,CAKI-1
79623,1,CAKI-1,GALNT14,CAKI-1
79695,1,CAKI-1,GALNT12,CAKI-1
8693,1,CAKI-1,GALNT4,CAKI-1
6505,1,CAKI-1,SLC1A1,CAKI-1
6506,1,CAKI-1,SLC1A2,CAKI-1
6507,1,CAKI-1,SLC1A3,CAKI-1
6511,1,CAKI-1,SLC1A6,CAKI-1
6512,1,CAKI-1,SLC1A7,CAKI-1
39,0.971538604,CAKI-1,ACAT2,CAKI-1
10678,1,CAKI-1,B3GNT2,CAKI-1
1036,1,CAKI-1,CDO1,CAKI-1
6476,1,CAKI-1,SI,CAKI-1
57282,1,CAKI-1,SLC4A10,CAKI-1
9498,1,CAKI-1,SLC4A8,CAKI-1
6448,1,CAKI-1,SGSH,CAKI-1
2542,1,CAKI-1,SLC37A4,CAKI-1
239,1,CAKI-1,ALOX12,CAKI-1
23396,1,CAKI-1,PIP5K1C,CAKI-1
8394,1,CAKI-1,PIP5K1A,CAKI-1
8395,1,CAKI-1,PIP5K1B,CAKI-1
5092,1,CAKI-1,PCBD1,CAKI-1
4597,0,CAKI-1,MVD,CAKI-1
26,1,CAKI-1,AOC1,CAKI-1
314,1,CAKI-1,AOC2,CAKI-1
8639,1,CAKI-1,AOC3,CAKI-1
3251,1,CAKI-1,HPRT1,CAKI-1
26873,1,CAKI-1,OPLAH,CAKI-1
2655,1,CAKI-1,GGCT,CAKI-1
6472,1,CAKI-1,SHMT2,CAKI-1
5834,1,CAKI-1,PYGB,CAKI-1
5836,1,CAKI-1,PYGL,CAKI-1
5837,1,CAKI-1,PYGM,CAKI-1
2181,1,CAKI-1,ACSL3,CAKI-1
978,1,CAKI-1,CDA,CAKI-1
2766,1,CAKI-1,GMPR,CAKI-1
51292,1,CAKI-1,GMPR2,CAKI-1
2135,1,CAKI-1,EXTL2,CAKI-1
8802,0.963311343,CAKI-1,SUCLG1,CAKI-1
8803,1,CAKI-1,SUCLA2,CAKI-1
11041,1,CAKI-1,B4GAT1,CAKI-1
284208,1,CAKI-1,B3GNTL1,CAKI-1
374907,1,CAKI-1,B3GNT8,CAKI-1
79369,1,CAKI-1,B3GNT4,CAKI-1
93010,1,CAKI-1,B3GNT7,CAKI-1
2651,1,CAKI-1,GCNT2,CAKI-1
65010,1,CAKI-1,SLC26A6,CAKI-1
1583,1,CAKI-1,CYP11A1,CAKI-1
291,1,CAKI-1,SLC25A4,CAKI-1
292,1,CAKI-1,SLC25A5,CAKI-1
293,1,CAKI-1,SLC25A6,CAKI-1
3158,0.999523783,CAKI-1,HMGCS2,CAKI-1
587,0.983055814,CAKI-1,BCAT2,CAKI-1
3242,0.989127034,CAKI-1,HPD,CAKI-1
3293,1,CAKI-1,HSD17B3,CAKI-1
216,1,CAKI-1,ALDH1A1,CAKI-1
224,1,CAKI-1,ALDH3A2,CAKI-1
501,1,CAKI-1,ALDH7A1,CAKI-1
8854,1,CAKI-1,ALDH1A2,CAKI-1
10317,1,CAKI-1,B3GALT5,CAKI-1
27306,1,CAKI-1,HPGDS,CAKI-1
5730,1,CAKI-1,PTGDS,CAKI-1
29920,1,CAKI-1,PYCR2,CAKI-1
65263,1,CAKI-1,PYCR3,CAKI-1
3283,1,CAKI-1,HSD3B1,CAKI-1
3028,0.994506521,CAKI-1,HSD17B10,CAKI-1
11164,1,CAKI-1,NUDT5,CAKI-1
3418,1,CAKI-1,IDH2,CAKI-1
8310,1,CAKI-1,ACOX3,CAKI-1
8228,1,CAKI-1,PNPLA4,CAKI-1
23539,1,CAKI-1,SLC16A8,CAKI-1
9123,1,CAKI-1,SLC16A3,CAKI-1
9194,1,CAKI-1,SLC16A7,CAKI-1
4507,1,CAKI-1,MTAP,CAKI-1
53354,1,CAKI-1,PANK1,CAKI-1
55229,1,CAKI-1,PANK4,CAKI-1
79646,1,CAKI-1,PANK3,CAKI-1
80025,1,CAKI-1,PANK2,CAKI-1
8647,1,CAKI-1,ABCB11,CAKI-1
8714,1,CAKI-1,ABCC3,CAKI-1
8869,1,CAKI-1,ST3GAL5,CAKI-1
51477,1,CAKI-1,ISYNA1,CAKI-1
7364,1,CAKI-1,UGT2B7,CAKI-1
7367,1,CAKI-1,UGT2B17,CAKI-1
5236,1,CAKI-1,PGM1,CAKI-1
2348,1,CAKI-1,FOLR1,CAKI-1
2351,1,CAKI-1,,CAKI-1
2352,1,CAKI-1,FOLR3,CAKI-1
29906,1,CAKI-1,ST8SIA5,CAKI-1
10588,1,CAKI-1,MTHFS,CAKI-1
5833,1,CAKI-1,PCYT2,CAKI-1
2593,1,CAKI-1,GAMT,CAKI-1
4128,1,CAKI-1,MAOA,CAKI-1
4129,1,CAKI-1,MAOB,CAKI-1
79178,1,CAKI-1,THTPA,CAKI-1
5297,1,CAKI-1,PI4KA,CAKI-1
5298,1,CAKI-1,PI4KB,CAKI-1
55361,1,CAKI-1,PI4K2A,CAKI-1
113235,1,CAKI-1,SLC46A1,CAKI-1
10768,1,CAKI-1,AHCYL1,CAKI-1
191,1,CAKI-1,AHCY,CAKI-1
140679,1,CAKI-1,SLC32A1,CAKI-1
2653,0.871975072,CAKI-1,GCSH,CAKI-1
2731,0.871975072,CAKI-1,GLDC,CAKI-1
275,0.871975072,CAKI-1,AMT,CAKI-1
55902,1,CAKI-1,ACSS2,CAKI-1
30833,1,CAKI-1,NT5C,CAKI-1
64850,1,CAKI-1,ETNPPL,CAKI-1
64902,1,CAKI-1,AGXT2,CAKI-1
266722,1,CAKI-1,HS6ST3,CAKI-1
90161,1,CAKI-1,HS6ST2,CAKI-1
9394,1,CAKI-1,HS6ST1,CAKI-1
1638,1,CAKI-1,DCT,CAKI-1
2821,0.966906654,CAKI-1,GPI,CAKI-1
112611,1,CAKI-1,RWDD2A,CAKI-1
97,1,CAKI-1,ACYP1,CAKI-1
98,1,CAKI-1,ACYP2,CAKI-1
27232,1,CAKI-1,GNMT,CAKI-1
1312,1,CAKI-1,COMT,CAKI-1
10396,1,CAKI-1,ATP8A1,CAKI-1
57194,1,CAKI-1,ATP10A,CAKI-1
5471,0,CAKI-1,PPAT,CAKI-1
1854,1,CAKI-1,DUT,CAKI-1
3340,1,CAKI-1,NDST1,CAKI-1
64579,1,CAKI-1,NDST4,CAKI-1
8509,1,CAKI-1,NDST2,CAKI-1
9348,1,CAKI-1,NDST3,CAKI-1
3795,1,CAKI-1,KHK,CAKI-1
124,1,CAKI-1,ADH1A,CAKI-1
125,1,CAKI-1,ADH1B,CAKI-1
126,1,CAKI-1,ADH1C,CAKI-1
127,1,CAKI-1,ADH4,CAKI-1
128,1,CAKI-1,ADH5,CAKI-1
130,1,CAKI-1,ADH6,CAKI-1
131,1,CAKI-1,ADH7,CAKI-1
137872,1,CAKI-1,ADHFE1,CAKI-1
284273,1,CAKI-1,ZADH2,CAKI-1
28,1,CAKI-1,ABO,CAKI-1
11182,1,CAKI-1,SLC2A6,CAKI-1
144195,1,CAKI-1,SLC2A14,CAKI-1
154091,1,CAKI-1,SLC2A12,CAKI-1
155184,1,CAKI-1,SLC2A7,CAKI-1
29988,1,CAKI-1,SLC2A8,CAKI-1
56606,1,CAKI-1,SLC2A9,CAKI-1
6517,1,CAKI-1,SLC2A4,CAKI-1
66035,1,CAKI-1,SLC2A11,CAKI-1
81031,1,CAKI-1,SLC2A10,CAKI-1
5264,1,CAKI-1,PHYH,CAKI-1
27034,1,CAKI-1,ACAD8,CAKI-1
113189,1,CAKI-1,CHST14,CAKI-1
166012,1,CAKI-1,CHST13,CAKI-1
50515,1,CAKI-1,CHST11,CAKI-1
55501,1,CAKI-1,CHST12,CAKI-1
10026,1,CAKI-1,PIGK,CAKI-1
128869,1,CAKI-1,PIGU,CAKI-1
51604,1,CAKI-1,PIGT,CAKI-1
8733,1,CAKI-1,GPAA1,CAKI-1
94005,1,CAKI-1,PIGS,CAKI-1
36,1,CAKI-1,ACADSB,CAKI-1
51146,1,CAKI-1,A4GNT,CAKI-1
3034,0.994132271,CAKI-1,HAL,CAKI-1
10229,1,CAKI-1,COQ7,CAKI-1
4668,1,CAKI-1,NAGA,CAKI-1
8942,0.994330651,CAKI-1,KYNU,CAKI-1
6799,1,CAKI-1,SULT1A2,CAKI-1
6817,1,CAKI-1,SULT1A1,CAKI-1
6818,1,CAKI-1,SULT1A3,CAKI-1
1644,1,CAKI-1,DDC,CAKI-1
3067,1,CAKI-1,HDC,CAKI-1
2618,1,CAKI-1,GART,CAKI-1
197258,1,CAKI-1,FCSK,CAKI-1
2235,1,CAKI-1,FECH,CAKI-1
23169,1,CAKI-1,SLC35D1,CAKI-1
4245,1,CAKI-1,MGAT1,CAKI-1
4842,1,CAKI-1,NOS1,CAKI-1
4843,1,CAKI-1,NOS2,CAKI-1
4844,1,CAKI-1,NOS2P2,CAKI-1
4845,1,CAKI-1,NOS2P1,CAKI-1
4846,1,CAKI-1,NOS3,CAKI-1
10993,1,CAKI-1,SDS,CAKI-1
1603,1,CAKI-1,DAD1,CAKI-1
1650,1,CAKI-1,DDOST,CAKI-1
6184,1,CAKI-1,RPN1,CAKI-1
6185,1,CAKI-1,RPN2,CAKI-1
80142,1,CAKI-1,PTGES2,CAKI-1
9536,1,CAKI-1,PTGES,CAKI-1
2271,0.943645082,CAKI-1,FH,CAKI-1
246213,1,CAKI-1,SLC17A8,CAKI-1
57030,1,CAKI-1,SLC17A7,CAKI-1
57084,1,CAKI-1,SLC17A6,CAKI-1
2583,1,CAKI-1,B4GALNT1,CAKI-1
51227,1,CAKI-1,PIGP,CAKI-1
5277,1,CAKI-1,PIGA,CAKI-1
5279,1,CAKI-1,PIGC,CAKI-1
5283,1,CAKI-1,PIGH,CAKI-1
8818,1,CAKI-1,DPM2,CAKI-1
9091,1,CAKI-1,PIGQ,CAKI-1
376497,1,CAKI-1,SLC27A1,CAKI-1
54187,1,CAKI-1,NANS,CAKI-1
7841,1,CAKI-1,MOGS,CAKI-1
246,1,CAKI-1,ALOX15,CAKI-1
247,1,CAKI-1,ALOX15B,CAKI-1
410,1,CAKI-1,ARSA,CAKI-1
6319,1,CAKI-1,SCD,CAKI-1
10998,1,CAKI-1,SLC27A5,CAKI-1
1152,1,CAKI-1,CKB,CAKI-1
1158,1,CAKI-1,CKM,CAKI-1
3931,1,CAKI-1,LCAT,CAKI-1
27349,1,CAKI-1,MCAT,CAKI-1
10007,1,CAKI-1,GNPDA1,CAKI-1
132789,1,CAKI-1,GNPDA2,CAKI-1
5223,1,CAKI-1,PGAM1,CAKI-1
5224,1,CAKI-1,PGAM2,CAKI-1
669,1,CAKI-1,BPGM,CAKI-1
1586,1,CAKI-1,CYP17A1,CAKI-1
38,0.994506521,CAKI-1,ACAT1,CAKI-1
142680,1,CAKI-1,SLC34A3,CAKI-1
2224,0,CAKI-1,FDPS,CAKI-1
11285,1,CAKI-1,B4GALT7,CAKI-1
2629,1,CAKI-1,GBA,CAKI-1
10560,1,CAKI-1,SLC19A2,CAKI-1
80704,1,CAKI-1,SLC19A3,CAKI-1
6533,1,CAKI-1,SLC6A6,CAKI-1
6489,1,CAKI-1,ST8SIA1,CAKI-1
1581,1,CAKI-1,CYP7A1,CAKI-1
11253,1,CAKI-1,MAN1B1,CAKI-1
89874,0.989185345,CAKI-1,SLC25A21,CAKI-1
26227,0.771929347,CAKI-1,PHGDH,CAKI-1
2597,1,CAKI-1,GAPDH,CAKI-1
26330,1,CAKI-1,GAPDHS,CAKI-1
1589,1,CAKI-1,CYP21A2,CAKI-1
8534,1,CAKI-1,CHST1,CAKI-1
10257,1,CAKI-1,ABCC4,CAKI-1
5211,1,CAKI-1,PFKL,CAKI-1
5213,1,CAKI-1,PFKM,CAKI-1
5214,1,CAKI-1,PFKP,CAKI-1
118881,1,CAKI-1,COMTD1,CAKI-1
1118,1,CAKI-1,CHIT1,CAKI-1
27159,1,CAKI-1,CHIA,CAKI-1
54682,1,CAKI-1,MANSC1,CAKI-1
10057,1,CAKI-1,ABCC5,CAKI-1
6559,1,CAKI-1,SLC12A3,CAKI-1
9154,1,CAKI-1,SLC28A1,CAKI-1
7389,1,CAKI-1,UROD,CAKI-1
55312,1,CAKI-1,RFK,CAKI-1
383,1,CAKI-1,ARG1,CAKI-1
6649,1,CAKI-1,SOD3,CAKI-1
10157,0.997429928,CAKI-1,AASS,CAKI-1
1632,1,CAKI-1,ECI1,CAKI-1
8564,0.994330651,CAKI-1,KMO,CAKI-1
27430,1,CAKI-1,MAT2B,CAKI-1
4143,1,CAKI-1,MAT1A,CAKI-1
4144,1,CAKI-1,MAT2A,CAKI-1
5198,0,CAKI-1,PFAS,CAKI-1
3628,1,CAKI-1,INPP1,CAKI-1
1119,1,CAKI-1,CHKA,CAKI-1
1120,1,CAKI-1,CHKB,CAKI-1
30815,1,CAKI-1,ST6GALNAC6,CAKI-1
166785,1,CAKI-1,MMAA,CAKI-1
8528,1,CAKI-1,DDO,CAKI-1
1572,1,CAKI-1,CYP2F1,CAKI-1
134526,1,CAKI-1,ACOT12,CAKI-1
570,1,CAKI-1,BAAT,CAKI-1
6573,1,CAKI-1,SLC19A1,CAKI-1
2023,1,CAKI-1,ENO1,CAKI-1
2026,1,CAKI-1,ENO2,CAKI-1
2027,1,CAKI-1,ENO3,CAKI-1
26237,1,CAKI-1,,CAKI-1
3422,1,CAKI-1,IDI1,CAKI-1
91734,1,CAKI-1,IDI2,CAKI-1
29929,1,CAKI-1,ALG6,CAKI-1
51251,1,CAKI-1,NT5C3A,CAKI-1
471,0,CAKI-1,ATIC,CAKI-1
3990,1,CAKI-1,LIPC,CAKI-1
4837,1,CAKI-1,NNMT,CAKI-1
51302,1,CAKI-1,CYP39A1,CAKI-1
10870,1,CAKI-1,HCST,CAKI-1
23533,1,CAKI-1,PIK3R5,CAKI-1
5290,1,CAKI-1,PIK3CA,CAKI-1
5291,1,CAKI-1,PIK3CB,CAKI-1
5293,1,CAKI-1,PIK3CD,CAKI-1
5294,1,CAKI-1,PIK3CG,CAKI-1
5295,1,CAKI-1,PIK3R1,CAKI-1
5296,1,CAKI-1,PIK3R2,CAKI-1
8503,1,CAKI-1,PIK3R3,CAKI-1
9487,1,CAKI-1,PIGL,CAKI-1
11283,1,CAKI-1,CYP4F8,CAKI-1
290,1,CAKI-1,ANPEP,CAKI-1
5742,1,CAKI-1,PTGS1,CAKI-1
5743,1,CAKI-1,PTGS2,CAKI-1
644,1,CAKI-1,BLVRA,CAKI-1
645,1,CAKI-1,BLVRB,CAKI-1
3419,1,CAKI-1,IDH3A,CAKI-1
3420,1,CAKI-1,IDH3B,CAKI-1
3421,1,CAKI-1,IDH3G,CAKI-1
9058,1,CAKI-1,SLC13A2,CAKI-1
10402,1,CAKI-1,ST3GAL6,CAKI-1
55808,1,CAKI-1,ST6GALNAC1,CAKI-1
6518,1,CAKI-1,SLC2A5,CAKI-1
6534,1,CAKI-1,SLC6A7,CAKI-1
6342,1,CAKI-1,SCP2,CAKI-1
11309,1,CAKI-1,SLCO2B1,CAKI-1
64131,1,CAKI-1,XYLT1,CAKI-1
64132,1,CAKI-1,XYLT2,CAKI-1
6713,0,CAKI-1,SQLE,CAKI-1
1621,1,CAKI-1,DBH,CAKI-1
26002,1,CAKI-1,MOXD1,CAKI-1
2203,1,CAKI-1,FBP1,CAKI-1
8789,1,CAKI-1,FBP2,CAKI-1
80270,1,CAKI-1,HSD3B7,CAKI-1
9791,1,CAKI-1,PTDSS1,CAKI-1
1178,1,CAKI-1,CLC,CAKI-1
29124,1,CAKI-1,LGALS13,CAKI-1
5321,1,CAKI-1,PLA2G4A,CAKI-1
121278,1,CAKI-1,TPH2,CAKI-1
7166,1,CAKI-1,TPH1,CAKI-1
26279,1,CAKI-1,PLA2G2D,CAKI-1
30814,1,CAKI-1,PLA2G2E,CAKI-1
5319,1,CAKI-1,PLA2G1B,CAKI-1
5320,1,CAKI-1,PLA2G2A,CAKI-1
5322,1,CAKI-1,PLA2G5,CAKI-1
64600,1,CAKI-1,PLA2G2F,CAKI-1
81579,1,CAKI-1,PLA2G12A,CAKI-1
8399,1,CAKI-1,PLA2G10,CAKI-1
11181,1,CAKI-1,TREH,CAKI-1
2572,1,CAKI-1,GAD2,CAKI-1
51380,1,CAKI-1,CSAD,CAKI-1
64080,1,CAKI-1,RBKS,CAKI-1
1559,1,CAKI-1,CYP2C9,CAKI-1
8801,0.989353624,CAKI-1,SUCLG2,CAKI-1
6561,1,CAKI-1,SLC13A1,CAKI-1
8833,0,CAKI-1,GMPS,CAKI-1
23743,1,CAKI-1,BHMT2,CAKI-1
635,1,CAKI-1,BHMT,CAKI-1
5860,1,CAKI-1,QDPR,CAKI-1
1040,0.999704899,CAKI-1,CDS1,CAKI-1
23632,1,CAKI-1,CA14,CAKI-1
377677,1,CAKI-1,CA13,CAKI-1
759,1,CAKI-1,CA1,CAKI-1
760,1,CAKI-1,CA2,CAKI-1
761,1,CAKI-1,CA3,CAKI-1
762,1,CAKI-1,CA4,CAKI-1
766,1,CAKI-1,CA7,CAKI-1
768,1,CAKI-1,CA9,CAKI-1
771,1,CAKI-1,CA12,CAKI-1
2538,1,CAKI-1,G6PC,CAKI-1
57818,1,CAKI-1,G6PC2,CAKI-1
92579,1,CAKI-1,G6PC3,CAKI-1
9653,1,CAKI-1,HS2ST1,CAKI-1
52,1,CAKI-1,ACP1,CAKI-1
2746,1,CAKI-1,GLUD1,CAKI-1
2747,1,CAKI-1,GLUD2,CAKI-1
5286,1,CAKI-1,PIK3C2A,CAKI-1
5288,1,CAKI-1,PIK3C2G,CAKI-1
5289,1,CAKI-1,PIK3C3,CAKI-1
2632,1,CAKI-1,GBE1,CAKI-1
26062,1,CAKI-1,HYAL6P,CAKI-1
6557,1,CAKI-1,SLC12A1,CAKI-1
6558,1,CAKI-1,SLC12A2,CAKI-1
158,1,CAKI-1,ADSL,CAKI-1
2525,1,CAKI-1,FUT3,CAKI-1
55163,1,CAKI-1,PNPO,CAKI-1
5019,1,CAKI-1,OXCT1,CAKI-1
64064,1,CAKI-1,OXCT2,CAKI-1
171425,1,CAKI-1,CLYBL,CAKI-1
1584,1,CAKI-1,CYP11B1,CAKI-1
8608,1,CAKI-1,RDH16,CAKI-1
2182,1,CAKI-1,ACSL4,CAKI-1
22305,1,CAKI-1,Vmn2r37,CAKI-1
2762,1,CAKI-1,GMDS,CAKI-1
7371,1,CAKI-1,UCK2,CAKI-1
83549,1,CAKI-1,UCK1,CAKI-1
6543,1,CAKI-1,SLC8A2,CAKI-1
6546,1,CAKI-1,SLC8A1,CAKI-1
6547,1,CAKI-1,SLC8A3,CAKI-1
2974,1,CAKI-1,GUCY1B2,CAKI-1
2977,1,CAKI-1,GUCY1A2,CAKI-1
2982,1,CAKI-1,GUCY1A1,CAKI-1
2983,1,CAKI-1,GUCY1B1,CAKI-1
2984,1,CAKI-1,GUCY2C,CAKI-1
2986,1,CAKI-1,GUCY2F,CAKI-1
3000,1,CAKI-1,GUCY2D,CAKI-1
4881,1,CAKI-1,NPR1,CAKI-1
4882,1,CAKI-1,NPR2,CAKI-1
55217,1,CAKI-1,TMLHE,CAKI-1
10919,1,CAKI-1,EHMT2,CAKI-1
387893,1,CAKI-1,KMT5A,CAKI-1
58508,1,CAKI-1,KMT2C,CAKI-1
6839,1,CAKI-1,SUV39H1,CAKI-1
79723,1,CAKI-1,SUV39H2,CAKI-1
79813,1,CAKI-1,EHMT1,CAKI-1
80854,1,CAKI-1,SETD7,CAKI-1
83852,1,CAKI-1,SETDB2,CAKI-1
84444,1,CAKI-1,DOT1L,CAKI-1
9869,1,CAKI-1,SETDB1,CAKI-1
5238,1,CAKI-1,PGM3,CAKI-1
495,1,CAKI-1,ATP4A,CAKI-1
496,1,CAKI-1,ATP4B,CAKI-1
93034,1,CAKI-1,NT5C1B,CAKI-1
286016,1,CAKI-1,TPI1P2,CAKI-1
7167,1,CAKI-1,TPI1,CAKI-1
6482,1,CAKI-1,ST3GAL1,CAKI-1
6483,1,CAKI-1,ST3GAL2,CAKI-1
6484,1,CAKI-1,ST3GAL4,CAKI-1
51166,1,CAKI-1,AADAT,CAKI-1
883,1,CAKI-1,KYAT1,CAKI-1
1371,1,CAKI-1,CPOX,CAKI-1
50700,1,CAKI-1,RDH8,CAKI-1
5625,1,CAKI-1,PRODH,CAKI-1
2876,1,CAKI-1,GPX1,CAKI-1
2877,1,CAKI-1,GPX2,CAKI-1
2879,1,CAKI-1,GPX4,CAKI-1
5052,1,CAKI-1,PRDX1,CAKI-1
7001,1,CAKI-1,PRDX2,CAKI-1
57468,1,CAKI-1,SLC12A5,CAKI-1
11136,1,CAKI-1,SLC7A9,CAKI-1
276,1,CAKI-1,AMY1A,CAKI-1
277,1,CAKI-1,AMY1B,CAKI-1
278,1,CAKI-1,AMY1C,CAKI-1
279,1,CAKI-1,AMY2A,CAKI-1
280,1,CAKI-1,AMY2B,CAKI-1
6519,1,CAKI-1,SLC3A1,CAKI-1
197257,1,CAKI-1,LDHD,CAKI-1
7086,1,CAKI-1,TKT,CAKI-1
8277,1,CAKI-1,TKTL1,CAKI-1
84076,1,CAKI-1,TKTL2,CAKI-1
8398,1,CAKI-1,PLA2G6,CAKI-1
7263,1,CAKI-1,TST,CAKI-1
79053,1,CAKI-1,ALG8,CAKI-1
3992,1,CAKI-1,FADS1,CAKI-1
115584,1,CAKI-1,SLC5A11,CAKI-1
3417,1,CAKI-1,IDH1,CAKI-1
4353,1,CAKI-1,MPO,CAKI-1
57678,0,CAKI-1,GPAM,CAKI-1
51004,1,CAKI-1,COQ6,CAKI-1
5973,1,CAKI-1,RENBP,CAKI-1
8824,1,CAKI-1,CES2,CAKI-1
6584,1,CAKI-1,SLC22A5,CAKI-1
10312,1,CAKI-1,TCIRG1,CAKI-1
127124,1,CAKI-1,ATP6V1G3,CAKI-1
23545,1,CAKI-1,ATP6V0A2,CAKI-1
245972,1,CAKI-1,ATP6V0D2,CAKI-1
245973,1,CAKI-1,ATP6V1C2,CAKI-1
50617,1,CAKI-1,ATP6V0A4,CAKI-1
51382,1,CAKI-1,ATP6V1D,CAKI-1
51606,1,CAKI-1,ATP6V1H,CAKI-1
523,1,CAKI-1,ATP6V1A,CAKI-1
525,1,CAKI-1,ATP6V1B1,CAKI-1
526,1,CAKI-1,ATP6V1B2,CAKI-1
527,1,CAKI-1,ATP6V0C,CAKI-1
528,1,CAKI-1,ATP6V1C1,CAKI-1
529,1,CAKI-1,ATP6V1E1,CAKI-1
533,1,CAKI-1,ATP6V0B,CAKI-1
534,1,CAKI-1,ATP6V1G2,CAKI-1
535,1,CAKI-1,ATP6V0A1,CAKI-1
8992,1,CAKI-1,ATP6V0E1,CAKI-1
90423,1,CAKI-1,ATP6V1E2,CAKI-1
9114,1,CAKI-1,ATP6V0D1,CAKI-1
9296,1,CAKI-1,ATP6V1F,CAKI-1
9550,1,CAKI-1,ATP6V1G1,CAKI-1
26035,1,CAKI-1,GLCE,CAKI-1
284098,1,CAKI-1,PIGW,CAKI-1
221823,1,CAKI-1,PRPS1L1,CAKI-1
5631,1,CAKI-1,PRPS1,CAKI-1
5634,1,CAKI-1,PRPS2,CAKI-1
2937,1,CAKI-1,GSS,CAKI-1
115286,1,CAKI-1,SLC25A26,CAKI-1
1548,1,CAKI-1,CYP2A6,CAKI-1
1553,1,CAKI-1,CYP2A13,CAKI-1
10476,1,CAKI-1,ATP5PD,CAKI-1
10632,0.902044357,CAKI-1,ATP5MG,CAKI-1
4905,0.902044357,CAKI-1,NSF,CAKI-1
498,1,CAKI-1,ATP5F1A,CAKI-1
506,0.902044357,CAKI-1,ATP5F1B,CAKI-1
509,1,CAKI-1,ATP5F1C,CAKI-1
513,1,CAKI-1,ATP5F1D,CAKI-1
514,1,CAKI-1,ATP5F1E,CAKI-1
515,1,CAKI-1,ATP5PB,CAKI-1
516,1,CAKI-1,ATP5MC1,CAKI-1
517,1,CAKI-1,ATP5MC2,CAKI-1
518,1,CAKI-1,ATP5MC3,CAKI-1
521,0.902044357,CAKI-1,ATP5ME,CAKI-1
522,1,CAKI-1,ATP5PF,CAKI-1
9551,1,CAKI-1,ATP5MF,CAKI-1
1633,1,CAKI-1,DCK,CAKI-1
53343,1,CAKI-1,NUDT9,CAKI-1
9057,1,CAKI-1,SLC7A6,CAKI-1
80146,1,CAKI-1,UXS1,CAKI-1
443,1,CAKI-1,ASPA,CAKI-1
91703,1,CAKI-1,ACY3,CAKI-1
6240,0,CAKI-1,RRM1,CAKI-1
6241,0,CAKI-1,RRM2,CAKI-1
10682,0,CAKI-1,EBP,CAKI-1
57733,1,CAKI-1,GBA3,CAKI-1
2582,1,CAKI-1,GALE,CAKI-1
2645,1,CAKI-1,GCK,CAKI-1
3098,1,CAKI-1,HK1,CAKI-1
3099,1,CAKI-1,HK2,CAKI-1
3101,1,CAKI-1,HK3,CAKI-1
80201,1,CAKI-1,HKDC1,CAKI-1
53630,1,CAKI-1,BCO1,CAKI-1
10935,1,CAKI-1,PRDX3,CAKI-1
6697,1,CAKI-1,SPR,CAKI-1
55512,1,CAKI-1,SMPD3,CAKI-1
116255,1,CAKI-1,MOGAT1,CAKI-1
80168,1,CAKI-1,MOGAT2,CAKI-1
3290,1,CAKI-1,HSD11B1,CAKI-1
6718,1,CAKI-1,AKR1D1,CAKI-1
1719,0,CAKI-1,DHFR,CAKI-1
3162,1,CAKI-1,HMOX1,CAKI-1
3163,1,CAKI-1,HMOX2,CAKI-1
80347,1,CAKI-1,COASY,CAKI-1
51703,1,CAKI-1,ACSL5,CAKI-1
204,1,CAKI-1,AK2,CAKI-1
205,1,CAKI-1,AK4,CAKI-1
6530,1,CAKI-1,SLC6A2,CAKI-1
6531,1,CAKI-1,SLC6A3,CAKI-1
586,0.974894052,CAKI-1,BCAT1,CAKI-1
2592,1,CAKI-1,GALT,CAKI-1
29880,1,CAKI-1,ALG5,CAKI-1
43,1,CAKI-1,ACHE,CAKI-1
3704,1,CAKI-1,ITPA,CAKI-1
27068,1,CAKI-1,PPA2,CAKI-1
875,1,CAKI-1,CBS,CAKI-1
8706,1,CAKI-1,B3GALNT1,CAKI-1
56474,1,CAKI-1,CTPS2,CAKI-1
6574,1,CAKI-1,SLC20A1,CAKI-1
6575,1,CAKI-1,SLC20A2,CAKI-1
1743,0.939594939,CAKI-1,DLST,CAKI-1
4967,1,CAKI-1,OGDH,CAKI-1
8050,0.892641226,CAKI-1,PDHX,CAKI-1
622,1,CAKI-1,BDH1,CAKI-1
54675,1,CAKI-1,CRLS1,CAKI-1
115019,1,CAKI-1,SLC26A9,CAKI-1
115111,1,CAKI-1,SLC26A7,CAKI-1
116369,1,CAKI-1,SLC26A8,CAKI-1
10991,1,CAKI-1,SLC38A3,CAKI-1
92745,1,CAKI-1,SLC38A5,CAKI-1
60482,1,CAKI-1,SLC5A7,CAKI-1
1723,0,CAKI-1,DHODH,CAKI-1
10020,1,CAKI-1,GNE,CAKI-1
10050,1,CAKI-1,SLC17A4,CAKI-1
10246,1,CAKI-1,SLC17A2,CAKI-1
10786,1,CAKI-1,SLC17A3,CAKI-1
6568,1,CAKI-1,SLC17A1,CAKI-1
1594,1,CAKI-1,CYP27B1,CAKI-1
1565,1,CAKI-1,CYP2D6,CAKI-1
200576,1,CAKI-1,PIKFYVE,CAKI-1
5305,1,CAKI-1,PIP4K2A,CAKI-1
79837,1,CAKI-1,PIP4K2C,CAKI-1
8396,1,CAKI-1,PIP4K2B,CAKI-1
26301,1,CAKI-1,GBGT1,CAKI-1
2110,1,CAKI-1,ETFDH,CAKI-1
8879,1,CAKI-1,SGPL1,CAKI-1
