genelistrounded,grRatio,CL,Gene,Cell Line
51079,1,CCRF-CEM ,NDUFA13,CCRF-CEM
55967,1,CCRF-CEM ,NDUFA12,CCRF-CEM
7991,1,CCRF-CEM ,TUSC3,CCRF-CEM
80308,1,CCRF-CEM ,FLAD1,CCRF-CEM
7358,1,CCRF-CEM ,UGDH,CCRF-CEM
389015,1,CCRF-CEM ,SLC9A4,CCRF-CEM
6553,1,CCRF-CEM ,SLC9A5,CCRF-CEM
7298,0,CCRF-CEM ,TYMS,CCRF-CEM
270,1,CCRF-CEM ,AMPD1,CCRF-CEM
271,1,CCRF-CEM ,AMPD2,CCRF-CEM
272,1,CCRF-CEM ,AMPD3,CCRF-CEM
7108,0,CCRF-CEM ,TM7SF2,CCRF-CEM
51181,0.999691832,CCRF-CEM ,DCXR,CCRF-CEM
5009,1,CCRF-CEM ,OTC,CCRF-CEM
9227,1,CCRF-CEM ,LRAT,CCRF-CEM
6648,1,CCRF-CEM ,SOD2,CCRF-CEM
95,1,CCRF-CEM ,ACY1,CCRF-CEM
126792,1,CCRF-CEM ,B3GALT6,CCRF-CEM
55586,0.999691832,CCRF-CEM ,MIOX,CCRF-CEM
3706,1,CCRF-CEM ,ITPKA,CCRF-CEM
3707,1,CCRF-CEM ,ITPKB,CCRF-CEM
80271,1,CCRF-CEM ,ITPKC,CCRF-CEM
2954,1,CCRF-CEM ,GSTZ1,CCRF-CEM
9957,1,CCRF-CEM ,HS3ST1,CCRF-CEM
132,1,CCRF-CEM ,ADK,CCRF-CEM
3157,1,CCRF-CEM ,HMGCS1,CCRF-CEM
5250,1,CCRF-CEM ,SLC25A3,CCRF-CEM
2108,1,CCRF-CEM ,ETFA,CCRF-CEM
2109,1,CCRF-CEM ,ETFB,CCRF-CEM
4248,1,CCRF-CEM ,MGAT3,CCRF-CEM
56922,0.998740186,CCRF-CEM ,MCCC1,CCRF-CEM
64087,0.998740186,CCRF-CEM ,MCCC2,CCRF-CEM
6541,1,HL-60    ,SLC7A1,HL-60
6542,1,HL-60    ,SLC7A2,HL-60
84889,1,HL-60    ,SLC7A3,HL-60
53,1,HL-60    ,ACP2,HL-60
6822,1,HL-60    ,SULT2A1,HL-60
126129,1,HL-60    ,CPT1C,HL-60
1374,1,HL-60    ,CPT1A,HL-60
1375,1,HL-60    ,CPT1B,HL-60
6528,1,HL-60    ,SLC5A5,HL-60
124583,1,HL-60    ,CANT1,HL-60
64772,1,HL-60    ,ENGASE,HL-60
788,1,HL-60    ,SLC25A20,HL-60
4669,1,HL-60    ,NAGLU,HL-60
412,1,HL-60    ,STS,HL-60
9060,1,HL-60    ,PAPSS2,HL-60
9061,1,HL-60    ,PAPSS1,HL-60
4191,0.950302667,HL-60    ,MDH2,HL-60
1717,0,HL-60    ,DHCR7,HL-60
2180,1,HL-60    ,ACSL1,HL-60
1579,1,HL-60    ,CYP4A11,HL-60
23761,0,HL-60    ,PISD,HL-60
1431,1,HL-60    ,CS,HL-60
6785,1,HL-60    ,ELOVL4,HL-60
2799,1,HL-60    ,GNS,HL-60
218,1,HL-60    ,ALDH3A1,HL-60
220,1,HL-60    ,ALDH1A3,HL-60
221,1,HL-60    ,ALDH3B1,HL-60
222,1,HL-60    ,ALDH3B2,HL-60
10195,1,HL-60    ,ALG3,HL-60
1103,1,HL-60    ,CHAT,HL-60
6515,1,HL-60    ,SLC2A3,HL-60
3177,1,HL-60    ,SLC29A2,HL-60
8705,1,HL-60    ,B3GALT4,HL-60
13,1,HL-60    ,AADAC,HL-60
217,1,HL-60    ,ALDH2,HL-60
219,1,HL-60    ,ALDH1B1,HL-60
4329,0.989211666,HL-60    ,ALDH6A1,HL-60
5832,1,HL-60    ,ALDH18A1,HL-60
7915,1,HL-60    ,ALDH5A1,HL-60
8659,1,HL-60    ,ALDH4A1,HL-60
10201,1,HL-60    ,NME6,HL-60
29922,1,HL-60    ,NME7,HL-60
4830,1,HL-60    ,NME1,HL-60
4831,1,HL-60    ,NME2,HL-60
4832,1,HL-60    ,NME3,HL-60
6509,1,HL-60    ,SLC1A4,HL-60
6510,1,HL-60    ,SLC1A5,HL-60
8972,1,HL-60    ,MGAM,HL-60
10390,1,HL-60    ,CEPT1,HL-60
56994,1,HL-60    ,CHPT1,HL-60
10690,1,HL-60    ,FUT9,HL-60
4524,1,HL-60    ,MTHFR,HL-60
6554,1,HL-60    ,SLC10A1,HL-60
6555,1,HL-60    ,SLC10A2,HL-60
7299,1,HL-60    ,TYR,HL-60
23600,1,HL-60    ,AMACR,HL-60
51005,1,HL-60    ,AMDHD2,HL-60
8884,1,HL-60    ,SLC5A6,HL-60
5091,1,HL-60    ,PC,HL-60
3295,0,HL-60    ,HSD17B4,HL-60
23315,1,HL-60    ,SLC9A8,HL-60
84679,1,HL-60    ,SLC9A7,HL-60
2683,1,HL-60    ,B4GALT1,HL-60
8703,1,HL-60    ,B4GALT3,HL-60
8704,1,HL-60    ,B4GALT2,HL-60
9334,1,HL-60    ,B4GALT5,HL-60
51727,0,HL-60    ,CMPK1,HL-60
2805,0.990670172,HL-60    ,GOT1,HL-60
1384,1,HL-60    ,CRAT,HL-60
1591,1,HL-60    ,CYP24A1,HL-60
5130,1,HL-60    ,PCYT1A,HL-60
9468,1,HL-60    ,PCYT1B,HL-60
3073,1,HL-60    ,HEXA,HL-60
3074,1,HL-60    ,HEXB,HL-60
411,1,HL-60    ,ARSB,HL-60
2650,1,HL-60    ,GCNT1,HL-60
51301,1,HL-60    ,GCNT4,HL-60
9245,1,HL-60    ,GCNT3,HL-60
4942,0.996981042,HL-60    ,OAT,HL-60
1109,1,HL-60    ,AKR1C4,HL-60
54490,1,HL-60    ,UGT2B28,HL-60
54575,1,HL-60    ,UGT1A10,HL-60
54576,1,HL-60    ,UGT1A8,HL-60
7363,1,HL-60    ,UGT2B4,HL-60
6567,1,HL-60    ,SLC16A2,HL-60
2030,1,HL-60    ,SLC29A1,HL-60
56301,1,HL-60    ,SLC7A10,HL-60
6520,1,HL-60    ,SLC3A2,HL-60
189,1,HL-60    ,AGXT,HL-60
84649,1,HL-60    ,DGAT2,HL-60
8694,1,HL-60    ,DGAT1,HL-60
8611,1,HL-60    ,PLPP1,HL-60
8612,1,HL-60    ,PLPP2,HL-60
8613,1,HL-60    ,PLPP3,HL-60
11001,1,HL-60    ,SLC27A2,HL-60
7372,0,HL-60    ,UMPS,HL-60
10599,1,HL-60    ,SLCO1B1,HL-60
28234,1,HL-60    ,SLCO1B3,HL-60
6579,1,HL-60    ,SLCO1A2,HL-60
2356,1,HL-60    ,FPGS,HL-60
10797,1,HL-60    ,MTHFD2,HL-60
25902,1,HL-60    ,MTHFD1L,HL-60
22856,1,HL-60    ,CHSY1,HL-60
337876,1,HL-60    ,CHSY3,HL-60
55454,1,HL-60    ,CSGALNACT2,HL-60
55790,1,HL-60    ,CSGALNACT1,HL-60
79586,1,HL-60    ,CHPF,HL-60
23417,1,HL-60    ,MLYCD,HL-60
2194,0,HL-60    ,FASN,HL-60
130752,1,HL-60    ,MDH1B,HL-60
4190,1,HL-60    ,MDH1,HL-60
58510,0.997636395,HL-60    ,PRODH2,HL-60
686,1,HL-60    ,BTD,HL-60
10873,1,HL-60    ,ME3,HL-60
4200,1,HL-60    ,ME2,HL-60
5048,1,HL-60    ,PAFAH1B1,HL-60
5049,1,HL-60    ,PAFAH1B2,HL-60
5050,1,HL-60    ,PAFAH1B3,HL-60
5051,1,HL-60    ,PAFAH2,HL-60
10610,1,HL-60    ,ST6GALNAC2,HL-60
10331,1,HL-60    ,B3GNT3,HL-60
79901,1,HL-60    ,CYBRD1,HL-60
4126,1,HL-60    ,MANBA,HL-60
1645,1,HL-60    ,AKR1C1,HL-60
122481,1,HL-60    ,AK7,HL-60
203,1,HL-60    ,AK1,HL-60
26289,1,HL-60    ,AK5,HL-60
1892,1,HL-60    ,ECHS1,HL-60
3030,1,HL-60    ,HADHA,HL-60
3032,1,HL-60    ,HADHB,HL-60
29958,1,HL-60    ,DMGDH,HL-60
57379,1,HL-60    ,AICDA,HL-60
10090,1,HL-60    ,UST,HL-60
240,1,HL-60    ,ALOX5,HL-60
2990,1,HL-60    ,GUSB,HL-60
6570,1,HL-60    ,SLC18A1,HL-60
6571,1,HL-60    ,SLC18A2,HL-60
253430,1,HL-60    ,IPMK,HL-60
11254,1,HL-60    ,SLC6A14,HL-60
34,1,HL-60    ,ACADM,HL-60
35,1,HL-60    ,ACADS,HL-60
7498,1,HL-60    ,XDH,HL-60
31,1,HL-60    ,ACACA,HL-60
32,1,HL-60    ,ACACB,HL-60
3176,1,HL-60    ,HNMT,HL-60
9152,1,HL-60    ,SLC6A5,HL-60
1807,1,HL-60    ,DPYS,HL-60
1808,1,HL-60    ,DPYSL2,HL-60
1809,1,HL-60    ,DPYSL3,HL-60
56953,1,HL-60    ,NT5M,HL-60
316,1,HL-60    ,AOX1,HL-60
22978,1,HL-60    ,NT5C2,HL-60
3141,1,HL-60    ,HLCS,HL-60
60386,1,HL-60    ,SLC25A19,HL-60
9420,1,HL-60    ,CYP7B1,HL-60
7173,1,HL-60    ,TPO,HL-60
8897,1,HL-60    ,MTMR3,HL-60
51268,1,HL-60    ,PIPOX,HL-60
30,1,HL-60    ,ACAA1,HL-60
1757,1,HL-60    ,SARDH,HL-60
6526,1,HL-60    ,SLC5A3,HL-60
6783,1,HL-60    ,SULT1E1,HL-60
2588,1,HL-60    ,GALNS,HL-60
2720,1,HL-60    ,GLB1,HL-60
4758,1,HL-60    ,NEU1,HL-60
5476,1,HL-60    ,CTSA,HL-60
1376,1,HL-60    ,CPT2,HL-60
64078,1,HL-60    ,SLC28A3,HL-60
3156,0,HL-60    ,HMGCR,HL-60
5287,1,HL-60    ,PIK3C2B,HL-60
85365,1,HL-60    ,ALG2,HL-60
117283,1,HL-60    ,IP6K3,HL-60
51447,1,HL-60    ,IP6K2,HL-60
9807,1,HL-60    ,IP6K1,HL-60
1962,1,HL-60    ,EHHADH,HL-60
51,1,HL-60    ,ACOX1,HL-60
6535,1,HL-60    ,SLC6A8,HL-60
6537,1,HL-60    ,SLC6A10P,HL-60
8836,1,HL-60    ,GGH,HL-60
211,1,HL-60    ,ALAS1,HL-60
212,1,HL-60    ,ALAS2,HL-60
23464,1,HL-60    ,GCAT,HL-60
223,1,HL-60    ,ALDH9A1,HL-60
6723,1,HL-60    ,SRM,HL-60
125206,1,HL-60    ,SLC5A10,HL-60
159963,1,HL-60    ,SLC5A12,HL-60
200010,1,HL-60    ,SLC5A9,HL-60
6524,1,HL-60    ,SLC5A2,HL-60
6548,1,HL-60    ,SLC9A1,HL-60
6549,1,HL-60    ,SLC9A2,HL-60
6550,1,HL-60    ,SLC9A3,HL-60
10164,1,HL-60    ,CHST4,HL-60
23563,1,HL-60    ,CHST5,HL-60
4166,1,HL-60    ,CHST6,HL-60
9435,1,HL-60    ,CHST2,HL-60
1610,1,HL-60    ,DAO,HL-60
5226,1,HL-60    ,PGD,HL-60
4833,1,HL-60    ,NME4,HL-60
18,1,HL-60    ,ABAT,HL-60
9942,0.999900364,HL-60    ,XYLB,HL-60
124935,1,HL-60    ,SLC43A2,HL-60
8501,1,HL-60    ,SLC43A1,HL-60
2987,0,HL-60    ,GUK1,HL-60
11046,1,HL-60    ,SLC35D2,HL-60
23443,1,HL-60    ,SLC35A3,HL-60
84912,1,HL-60    ,SLC35B4,HL-60
19,1,HL-60    ,ABCA1,HL-60
6578,1,HL-60    ,SLCO2A1,HL-60
10087,1,HL-60    ,CERT1,HL-60
790,0,HL-60    ,CAD,HL-60
23556,1,HL-60    ,PIGN,HL-60
1588,1,HL-60    ,CYP19A1,HL-60
1571,1,HL-60    ,CYP2E1,HL-60
6583,1,HL-60    ,SLC22A4,HL-60
22928,1,HL-60    ,SEPHS2,HL-60
22929,1,HL-60    ,SEPHS1,HL-60
4953,1,HL-60    ,ODC1,HL-60
8566,1,HL-60    ,PDXK,HL-60
54480,1,HL-60    ,CHPF2,HL-60
9380,1,HL-60    ,GRHPR,HL-60
3612,1,HL-60    ,IMPA1,HL-60
3613,1,HL-60    ,IMPA2,HL-60
9415,1,HL-60    ,FADS2,HL-60
6566,0.991869192,HL-60    ,SLC16A1,HL-60
7355,1,HL-60    ,SLC35A2,HL-60
50814,0,HL-60    ,NSDHL,HL-60
9563,1,HL-60    ,H6PD,HL-60
4363,1,HL-60    ,ABCC1,HL-60
4860,1,HL-60    ,PNP,HL-60
3284,1,HL-60    ,HSD3B2,HL-60
3620,1,HL-60    ,IDO1,HL-60
10846,1,HL-60    ,PDE10A,HL-60
50940,1,HL-60    ,PDE11A,HL-60
5136,1,HL-60    ,PDE1A,HL-60
5137,1,HL-60    ,PDE1C,HL-60
5138,1,HL-60    ,PDE2A,HL-60
5139,1,HL-60    ,PDE3A,HL-60
5140,1,HL-60    ,PDE3B,HL-60
5145,1,HL-60    ,PDE6A,HL-60
5146,1,HL-60    ,PDE6C,HL-60
5147,1,HL-60    ,PDE6D,HL-60
5148,1,HL-60    ,PDE6G,HL-60
5149,1,HL-60    ,PDE6H,HL-60
5152,1,HL-60    ,PDE9A,HL-60
5153,1,HL-60    ,PDE1B,HL-60
5158,1,HL-60    ,PDE6B,HL-60
8654,1,HL-60    ,PDE5A,HL-60
160287,1,HL-60    ,LDHAL6A,HL-60
3939,1,HL-60    ,LDHA,HL-60
3945,1,HL-60    ,LDHB,HL-60
3948,1,HL-60    ,LDHC,HL-60
55293,1,HL-60    ,UEVLD,HL-60
92483,1,HL-60    ,LDHAL6B,HL-60
343,1,HL-60    ,AQP8,HL-60
113026,1,HL-60    ,PLCD3,HL-60
23007,1,HL-60    ,PLCH1,HL-60
23236,1,HL-60    ,PLCB1,HL-60
257068,1,HL-60    ,PLCXD2,HL-60
51196,1,HL-60    ,PLCE1,HL-60
5330,1,HL-60    ,PLCB2,HL-60
5331,1,HL-60    ,PLCB3,HL-60
5332,1,HL-60    ,PLCB4,HL-60
5333,1,HL-60    ,PLCD1,HL-60
5334,1,HL-60    ,PLCL1,HL-60
5335,1,HL-60    ,PLCG1,HL-60
5336,1,HL-60    ,PLCG2,HL-60
84812,1,HL-60    ,PLCD4,HL-60
89869,1,HL-60    ,PLCZ1,HL-60
9651,1,HL-60    ,PLCH2,HL-60
5281,1,HL-60    ,PIGF,HL-60
54872,1,HL-60    ,PIGG,HL-60
8034,0.993655813,HL-60    ,SLC25A16,HL-60
8525,1,HL-60    ,DGKZ,HL-60
9162,1,HL-60    ,DGKI,HL-60
1786,1,HL-60    ,DNMT1,HL-60
1787,1,HL-60    ,TRDMT1,HL-60
1788,1,HL-60    ,DNMT3A,HL-60
1789,1,HL-60    ,DNMT3B,HL-60
56548,1,HL-60    ,CHST7,HL-60
9469,1,HL-60    ,CHST3,HL-60
229,1,HL-60    ,ALDOB,HL-60
318,1,HL-60    ,NUDT2,HL-60
2944,1,HL-60    ,GSTM1,HL-60
55301,1,HL-60    ,OLAH,HL-60
4123,1,HL-60    ,MAN2C1,HL-60
7941,1,HL-60    ,PLA2G7,HL-60
84920,1,HL-60    ,ALG10,HL-60
6580,1,HL-60    ,SLC22A1,HL-60
6582,1,HL-60    ,SLC22A2,HL-60
8140,1,HL-60    ,SLC7A5,HL-60
9197,1,HL-60    ,SLC33A1,HL-60
10723,1,HL-60    ,SLC12A7,HL-60
6560,1,HL-60    ,SLC12A4,HL-60
9990,1,HL-60    ,SLC12A6,HL-60
23475,1,HL-60    ,QPRT,HL-60
206358,1,HL-60    ,SLC36A1,HL-60
1891,1,HL-60    ,ECH1,HL-60
28231,1,HL-60    ,SLCO4A1,HL-60
53919,1,HL-60    ,SLCO1C1,HL-60
1543,1,HL-60    ,CYP1A1,HL-60
1544,1,HL-60    ,CYP1A2,HL-60
1545,1,HL-60    ,CYP1B1,HL-60
1557,1,HL-60    ,CYP2C19,HL-60
6513,1,HL-60    ,SLC2A1,HL-60
6514,1,HL-60    ,SLC2A2,HL-60
6576,1,HL-60    ,SLC25A1,HL-60
1718,0,HL-60    ,DHCR24,HL-60
27124,1,HL-60    ,INPP5J,HL-60
3632,1,HL-60    ,INPP5A,HL-60
3633,1,HL-60    ,INPP5B,HL-60
3635,1,HL-60    ,INPP5D,HL-60
3636,1,HL-60    ,INPPL1,HL-60
56623,1,HL-60    ,INPP5E,HL-60
8867,1,HL-60    ,SYNJ1,HL-60
2806,1,HL-60    ,GOT2,HL-60
6898,1,HL-60    ,TAT,HL-60
7296,1,HL-60    ,TXNRD1,HL-60
8574,1,HL-60    ,AKR7A2,HL-60
3423,1,HL-60    ,IDS,HL-60
2184,0.990670172,HL-60    ,FAH,HL-60
2752,1,HL-60    ,GLUL,HL-60
51557,1,HL-60    ,LGSN,HL-60
1593,1,HL-60    ,CYP27A1,HL-60
7357,1,HL-60    ,UGCG,HL-60
151531,1,HL-60    ,UPP2,HL-60
7378,1,HL-60    ,UPP1,HL-60
15,1,HL-60    ,AANAT,HL-60
7083,1,HL-60    ,TK1,HL-60
7084,1,HL-60    ,TK2,HL-60
5959,1,HL-60    ,RDH5,HL-60
64802,1,HL-60    ,NMNAT1,HL-60
10861,1,HL-60    ,SLC26A1,HL-60
1811,1,HL-60    ,SLC26A3,HL-60
1836,1,HL-60    ,SLC26A2,HL-60
5337,1,HL-60    ,PLD1,HL-60
4247,1,HL-60    ,MGAT2,HL-60
10841,1,HL-60    ,FTCD,HL-60
112724,1,HL-60    ,RDH13,HL-60
145226,1,HL-60    ,RDH12,HL-60
195814,1,HL-60    ,SDR16C5,HL-60
51109,1,HL-60    ,RDH11,HL-60
57665,1,HL-60    ,RDH14,HL-60
10905,1,HL-60    ,MAN1A2,HL-60
4121,1,HL-60    ,MAN1A1,HL-60
57134,1,HL-60    ,MAN1C1,HL-60
1629,0.986816044,HL-60    ,DBT,HL-60
1738,0.714083874,HL-60    ,DLD,HL-60
593,0.986816044,HL-60    ,BCKDHA,HL-60
594,1,HL-60    ,BCKDHB,HL-60
6523,1,HL-60    ,SLC5A1,HL-60
6563,1,HL-60    ,SLC14A1,HL-60
8170,1,HL-60    ,SLC14A2,HL-60
366,1,HL-60    ,AQP9,HL-60
84720,1,HL-60    ,PIGO,HL-60
162466,1,HL-60    ,PHOSPHO1,HL-60
6470,1,HL-60    ,SHMT1,HL-60
84532,1,HL-60    ,ACSS1,HL-60
6888,0.99964334,HL-60    ,TALDO1,HL-60
2131,1,HL-60    ,EXT1,HL-60
2132,1,HL-60    ,EXT2,HL-60
2134,1,HL-60    ,EXTL1,HL-60
2137,1,HL-60    ,EXTL3,HL-60
129807,1,HL-60    ,NEU4,HL-60
4759,1,HL-60    ,NEU2,HL-60
55191,1,HL-60    ,NADSYN1,HL-60
549,0.995747358,HL-60    ,AUH,HL-60
55577,1,HL-60    ,NAGK,HL-60
6309,0,HL-60    ,SC5D,HL-60
3294,1,HL-60    ,HSD17B2,HL-60
54407,1,HL-60    ,SLC38A2,HL-60
81539,1,HL-60    ,SLC38A1,HL-60
55315,1,HL-60    ,SLC29A3,HL-60
7390,1,HL-60    ,UROS,HL-60
80055,1,HL-60    ,PGAP1,HL-60
80235,1,HL-60    ,PIGZ,HL-60
175,1,HL-60    ,AGA,HL-60
2571,1,HL-60    ,GAD1,HL-60
9453,1,HL-60    ,GGPS1,HL-60
60490,1,HL-60    ,PPCDC,HL-60
10400,1,HL-60    ,PEMT,HL-60
10554,1,HL-60    ,AGPAT1,HL-60
10555,1,HL-60    ,AGPAT2,HL-60
137964,1,HL-60    ,GPAT4,HL-60
55326,1,HL-60    ,AGPAT5,HL-60
56894,1,HL-60    ,AGPAT3,HL-60
56895,1,HL-60    ,AGPAT4,HL-60
3425,1,HL-60    ,IDUA,HL-60
9514,1,HL-60    ,GAL3ST1,HL-60
2628,1,HL-60    ,GATM,HL-60
57026,1,HL-60    ,PDXP,HL-60
5728,1,HL-60    ,PTEN,HL-60
5172,1,HL-60    ,SLC26A4,HL-60
4907,1,HL-60    ,NT5E,HL-60
3658,1,HL-60    ,IREB2,HL-60
48,1,HL-60    ,ACO1,HL-60
55650,1,HL-60    ,PIGV,HL-60
1468,1,HL-60    ,SLC25A10,HL-60
51179,1,HL-60    ,HAO2,HL-60
54363,1,HL-60    ,HAO1,HL-60
27235,1,HL-60    ,COQ2,HL-60
79087,1,HL-60    ,ALG12,HL-60
2523,1,HL-60    ,FUT1,HL-60
6581,1,HL-60    ,SLC22A3,HL-60
847,1,HL-60    ,CAT,HL-60
53947,1,HL-60    ,A4GALT,HL-60
10327,1,HL-60    ,AKR1A1,HL-60
231,1,HL-60    ,AKR1B1,HL-60
1716,1,HL-60    ,DGUOK,HL-60
50808,1,HL-60    ,AK3,HL-60
2544,1,HL-60    ,SLC37A4,HL-60
10965,1,HL-60    ,ACOT2,HL-60
953,1,HL-60    ,ENTPD1,HL-60
954,1,HL-60    ,ENTPD2,HL-60
955,1,HL-60    ,ENTPD6,HL-60
956,1,HL-60    ,ENTPD3,HL-60
957,1,HL-60    ,ENTPD5,HL-60
64841,1,HL-60    ,GNPNAT1,HL-60
55089,1,HL-60    ,SLC38A4,HL-60
28232,1,HL-60    ,SLCO3A1,HL-60
9488,1,HL-60    ,PIGB,HL-60
6715,1,HL-60    ,SRD5A1,HL-60
6716,1,HL-60    ,SRD5A2,HL-60
8443,1,HL-60    ,GNPAT,HL-60
226,1,HL-60    ,ALDOA,HL-60
230,1,HL-60    ,ALDOC,HL-60
6487,1,HL-60    ,ST3GAL3,HL-60
100,1,HL-60    ,ADA,HL-60
5372,1,HL-60    ,PMM1,HL-60
5373,1,HL-60    ,PMM2,HL-60
55276,1,HL-60    ,PGM2,HL-60
6529,1,HL-60    ,SLC6A1,HL-60
6538,1,HL-60    ,SLC6A11,HL-60
6539,1,HL-60    ,SLC6A12,HL-60
6540,1,HL-60    ,SLC6A13,HL-60
8309,1,HL-60    ,ACOX2,HL-60
3712,0.995747358,HL-60    ,IVD,HL-60
23483,1,HL-60    ,TGDS,HL-60
23057,1,HL-60    ,NMNAT2,HL-60
349565,1,HL-60    ,NMNAT3,HL-60
2548,1,HL-60    ,GAA,HL-60
11226,1,HL-60    ,GALNT6,HL-60
11227,1,HL-60    ,GALNT5,HL-60
114805,1,HL-60    ,GALNT13,HL-60
117248,1,HL-60    ,GALNT15,HL-60
2589,1,HL-60    ,GALNT1,HL-60
2590,1,HL-60    ,GALNT2,HL-60
2591,1,HL-60    ,GALNT3,HL-60
26290,1,HL-60    ,GALNT8,HL-60
50614,1,HL-60    ,GALNT9,HL-60
51809,1,HL-60    ,GALNT7,HL-60
55568,1,HL-60    ,GALNT10,HL-60
63917,1,HL-60    ,GALNT11,HL-60
79623,1,HL-60    ,GALNT14,HL-60
79695,1,HL-60    ,GALNT12,HL-60
8693,1,HL-60    ,GALNT4,HL-60
6505,1,HL-60    ,SLC1A1,HL-60
6506,1,HL-60    ,SLC1A2,HL-60
6507,1,HL-60    ,SLC1A3,HL-60
6511,1,HL-60    ,SLC1A6,HL-60
6512,1,HL-60    ,SLC1A7,HL-60
39,0.971538604,HL-60    ,ACAT2,HL-60
10678,1,HL-60    ,B3GNT2,HL-60
1036,1,HL-60    ,CDO1,HL-60
6476,1,HL-60    ,SI,HL-60
57282,1,HL-60    ,SLC4A10,HL-60
9498,1,HL-60    ,SLC4A8,HL-60
6448,1,HL-60    ,SGSH,HL-60
2542,1,HL-60    ,SLC37A4,HL-60
239,1,HL-60    ,ALOX12,HL-60
23396,1,HL-60    ,PIP5K1C,HL-60
8394,1,HL-60    ,PIP5K1A,HL-60
8395,1,HL-60    ,PIP5K1B,HL-60
5092,1,HL-60    ,PCBD1,HL-60
4597,0,HL-60    ,MVD,HL-60
26,1,HL-60    ,AOC1,HL-60
314,1,HL-60    ,AOC2,HL-60
8639,1,HL-60    ,AOC3,HL-60
3251,1,HL-60    ,HPRT1,HL-60
26873,1,HL-60    ,OPLAH,HL-60
2655,1,HL-60    ,GGCT,HL-60
6472,1,HL-60    ,SHMT2,HL-60
5834,1,HL-60    ,PYGB,HL-60
5836,1,HL-60    ,PYGL,HL-60
5837,1,HL-60    ,PYGM,HL-60
2181,1,HL-60    ,ACSL3,HL-60
978,1,HL-60    ,CDA,HL-60
2766,1,HL-60    ,GMPR,HL-60
51292,1,HL-60    ,GMPR2,HL-60
2135,1,HL-60    ,EXTL2,HL-60
8802,0.949504525,HL-60    ,SUCLG1,HL-60
8803,1,HL-60    ,SUCLA2,HL-60
11041,1,HL-60    ,B4GAT1,HL-60
284208,1,HL-60    ,B3GNTL1,HL-60
374907,1,HL-60    ,B3GNT8,HL-60
79369,1,HL-60    ,B3GNT4,HL-60
93010,1,HL-60    ,B3GNT7,HL-60
2651,1,HL-60    ,GCNT2,HL-60
65010,1,HL-60    ,SLC26A6,HL-60
1583,1,HL-60    ,CYP11A1,HL-60
291,1,HL-60    ,SLC25A4,HL-60
292,1,HL-60    ,SLC25A5,HL-60
293,1,HL-60    ,SLC25A6,HL-60
3158,0.998948195,HL-60    ,HMGCS2,HL-60
587,1,HL-60    ,BCAT2,HL-60
3242,0.990670172,HL-60    ,HPD,HL-60
3293,1,HL-60    ,HSD17B3,HL-60
216,1,HL-60    ,ALDH1A1,HL-60
224,1,HL-60    ,ALDH3A2,HL-60
501,1,HL-60    ,ALDH7A1,HL-60
8854,1,HL-60    ,ALDH1A2,HL-60
10317,1,HL-60    ,B3GALT5,HL-60
27306,1,HL-60    ,HPGDS,HL-60
5730,1,HL-60    ,PTGDS,HL-60
29920,1,HL-60    ,PYCR2,HL-60
65263,1,HL-60    ,PYCR3,HL-60
3283,1,HL-60    ,HSD3B1,HL-60
3028,0.995277817,HL-60    ,HSD17B10,HL-60
11164,1,HL-60    ,NUDT5,HL-60
3418,1,HL-60    ,IDH2,HL-60
8310,1,HL-60    ,ACOX3,HL-60
8228,1,HL-60    ,PNPLA4,HL-60
23539,1,HL-60    ,SLC16A8,HL-60
9123,1,HL-60    ,SLC16A3,HL-60
9194,1,HL-60    ,SLC16A7,HL-60
4507,1,HL-60    ,MTAP,HL-60
53354,1,HL-60    ,PANK1,HL-60
55229,1,HL-60    ,PANK4,HL-60
79646,1,HL-60    ,PANK3,HL-60
80025,1,HL-60    ,PANK2,HL-60
8647,1,HL-60    ,ABCB11,HL-60
8714,1,HL-60    ,ABCC3,HL-60
8869,1,HL-60    ,ST3GAL5,HL-60
51477,1,HL-60    ,ISYNA1,HL-60
7364,1,HL-60    ,UGT2B7,HL-60
7367,1,HL-60    ,UGT2B17,HL-60
5236,1,HL-60    ,PGM1,HL-60
2348,1,HL-60    ,FOLR1,HL-60
2351,1,HL-60    ,,HL-60
2352,1,HL-60    ,FOLR3,HL-60
29906,1,HL-60    ,ST8SIA5,HL-60
10588,1,HL-60    ,MTHFS,HL-60
5833,1,HL-60    ,PCYT2,HL-60
2593,1,HL-60    ,GAMT,HL-60
4128,1,HL-60    ,MAOA,HL-60
4129,1,HL-60    ,MAOB,HL-60
79178,1,HL-60    ,THTPA,HL-60
5297,1,HL-60    ,PI4KA,HL-60
5298,1,HL-60    ,PI4KB,HL-60
55361,1,HL-60    ,PI4K2A,HL-60
113235,1,HL-60    ,SLC46A1,HL-60
10768,1,HL-60    ,AHCYL1,HL-60
191,1,HL-60    ,AHCY,HL-60
140679,1,HL-60    ,SLC32A1,HL-60
2653,0.880485581,HL-60    ,GCSH,HL-60
2731,0.880485581,HL-60    ,GLDC,HL-60
275,0.880485581,HL-60    ,AMT,HL-60
55902,1,HL-60    ,ACSS2,HL-60
30833,1,HL-60    ,NT5C,HL-60
64850,1,HL-60    ,ETNPPL,HL-60
64902,1,HL-60    ,AGXT2,HL-60
266722,1,HL-60    ,HS6ST3,HL-60
90161,1,HL-60    ,HS6ST2,HL-60
