genelistrounded,grRatio,CL,Gene,Cell Line
2713,1,OVCAR-4,GK3P,OVCAR-4
2875,1,OVCAR-4,GPT,OVCAR-4
84706,1,OVCAR-4,GPT2,OVCAR-4
10423,1,OVCAR-4,CDIPT,OVCAR-4
1576,1,OVCAR-4,CYP3A4,OVCAR-4
23478,1,OVCAR-4,SEC11A,OVCAR-4
28972,1,OVCAR-4,SPCS1,OVCAR-4
60559,1,OVCAR-4,SPCS3,OVCAR-4
90701,1,OVCAR-4,SEC11C,OVCAR-4
9789,1,OVCAR-4,SPCS2,OVCAR-4
4199,1,OVCAR-4,ME1,OVCAR-4
2519,1,OVCAR-4,FUCA2,OVCAR-4
445,1,OVCAR-4,ASS1,OVCAR-4
55907,1,OVCAR-4,CMAS,OVCAR-4
2745,1,OVCAR-4,GLRX,OVCAR-4
51022,1,OVCAR-4,GLRX2,OVCAR-4
4952,1,OVCAR-4,OCRL,OVCAR-4
8871,1,OVCAR-4,SYNJ2,OVCAR-4
6652,1,OVCAR-4,SORD,OVCAR-4
27115,1,OVCAR-4,PDE7B,OVCAR-4
5141,1,OVCAR-4,PDE4A,OVCAR-4
5142,1,OVCAR-4,PDE4B,OVCAR-4
5143,1,OVCAR-4,PDE4C,OVCAR-4
5144,1,OVCAR-4,PDE4D,OVCAR-4
5150,1,OVCAR-4,PDE7A,OVCAR-4
5151,1,OVCAR-4,PDE8A,OVCAR-4
8622,1,OVCAR-4,PDE8B,OVCAR-4
6646,0,OVCAR-4,SOAT1,OVCAR-4
51733,1,OVCAR-4,UPB1,OVCAR-4
23498,0.997224167,OVCAR-4,HAAO,OVCAR-4
26275,1,OVCAR-4,HIBCH,OVCAR-4
5053,0.998659063,OVCAR-4,PAH,OVCAR-4
50506,1,OVCAR-4,DUOX2,OVCAR-4
53905,1,OVCAR-4,DUOX1,OVCAR-4
2820,1,OVCAR-4,GPD2,OVCAR-4
56052,1,OVCAR-4,ALG1,OVCAR-4
1558,1,OVCAR-4,CYP2C8,OVCAR-4
2530,1,OVCAR-4,FUT8,OVCAR-4
3631,1,OVCAR-4,INPP4A,OVCAR-4
8821,1,OVCAR-4,INPP4B,OVCAR-4
10005,1,OVCAR-4,ACOT8,OVCAR-4
9153,1,OVCAR-4,SLC28A2,OVCAR-4
10654,0,OVCAR-4,PMVK,OVCAR-4
8560,1,OVCAR-4,DEGS1,OVCAR-4
9023,1,OVCAR-4,CH25H,OVCAR-4
5338,1,OVCAR-4,PLD2,OVCAR-4
3938,1,OVCAR-4,LCT,OVCAR-4
2531,0,OVCAR-4,KDSR,OVCAR-4
259230,0,OVCAR-4,SGMS1,OVCAR-4
2643,1,OVCAR-4,GCH1,OVCAR-4
162417,1,OVCAR-4,NAGS,OVCAR-4
3155,1,OVCAR-4,HMGCL,OVCAR-4
9489,1,OVCAR-4,PGS1,OVCAR-4
57127,1,OVCAR-4,RHBG,OVCAR-4
6005,1,OVCAR-4,RHAG,OVCAR-4
84735,1,OVCAR-4,CNDP1,OVCAR-4
26266,1,OVCAR-4,SLC13A4,OVCAR-4
11282,1,OVCAR-4,MGAT4B,OVCAR-4
11320,1,OVCAR-4,MGAT4A,OVCAR-4
55343,1,OVCAR-4,SLC35C1,OVCAR-4
6536,1,OVCAR-4,SLC6A9,OVCAR-4
178,1,OVCAR-4,AGL,OVCAR-4
2584,1,OVCAR-4,GALK1,OVCAR-4
2585,1,OVCAR-4,GALK2,OVCAR-4
1562,1,OVCAR-4,CYP2C18,OVCAR-4
23439,1,OVCAR-4,ATP1B4,OVCAR-4
476,1,OVCAR-4,ATP1A1,OVCAR-4
477,1,OVCAR-4,ATP1A2,OVCAR-4
478,1,OVCAR-4,ATP1A3,OVCAR-4
480,1,OVCAR-4,ATP1A4,OVCAR-4
481,1,OVCAR-4,ATP1B1,OVCAR-4
482,1,OVCAR-4,ATP1B2,OVCAR-4
483,1,OVCAR-4,ATP1B3,OVCAR-4
10380,1,OVCAR-4,BPNT1,OVCAR-4
4357,1,OVCAR-4,MPST,OVCAR-4
122622,1,OVCAR-4,ADSSL1,OVCAR-4
159,1,OVCAR-4,ADSS,OVCAR-4
257202,1,OVCAR-4,GPX6,OVCAR-4
2878,1,OVCAR-4,GPX3,OVCAR-4
1798,1,OVCAR-4,DPAGT1,OVCAR-4
6916,1,OVCAR-4,TBXAS1,OVCAR-4
8402,1,OVCAR-4,SLC25A11,OVCAR-4
80150,0.998799923,OVCAR-4,ASRGL1,OVCAR-4
4056,1,OVCAR-4,LTC4S,OVCAR-4
4258,1,OVCAR-4,MGST2,OVCAR-4
4259,1,OVCAR-4,MGST3,OVCAR-4
157506,1,OVCAR-4,RDH10,OVCAR-4
54344,1,OVCAR-4,DPM3,OVCAR-4
8813,1,OVCAR-4,DPM1,OVCAR-4
248,1,OVCAR-4,ALPI,OVCAR-4
249,1,OVCAR-4,ALPL,OVCAR-4
250,1,OVCAR-4,ALPP,OVCAR-4
251,1,OVCAR-4,ALPG,OVCAR-4
11212,1,OVCAR-4,PLPBP,OVCAR-4
28976,1,OVCAR-4,ACAD9,OVCAR-4
80724,1,OVCAR-4,ACAD10,OVCAR-4
84129,1,OVCAR-4,ACAD11,OVCAR-4
117247,1,OVCAR-4,SLC16A10,OVCAR-4
1737,0.891329636,OVCAR-4,DLAT,OVCAR-4
5160,1,OVCAR-4,PDHA1,OVCAR-4
5161,1,OVCAR-4,PDHA2,OVCAR-4
5162,0.891329636,OVCAR-4,PDHB,OVCAR-4
50,1,OVCAR-4,ACO2,OVCAR-4
5167,1,OVCAR-4,ENPP1,OVCAR-4
5168,1,OVCAR-4,ENPP2,OVCAR-4
5169,1,OVCAR-4,ENPP3,OVCAR-4
65220,1,OVCAR-4,NADK,OVCAR-4
79717,1,OVCAR-4,PPCS,OVCAR-4
873,1,OVCAR-4,CBR1,OVCAR-4
66002,1,OVCAR-4,CYP4F12,OVCAR-4
116285,1,OVCAR-4,ACSM1,OVCAR-4
79751,1,OVCAR-4,SLC25A22,OVCAR-4
83733,1,OVCAR-4,SLC25A18,OVCAR-4
50487,1,OVCAR-4,PLA2G3,OVCAR-4
427,1,OVCAR-4,ASAH1,OVCAR-4
54965,1,OVCAR-4,PIGX,OVCAR-4
93183,1,OVCAR-4,PIGM,OVCAR-4
2739,1,OVCAR-4,GLO1,OVCAR-4
56913,1,OVCAR-4,C1GALT1,OVCAR-4
4548,1,OVCAR-4,MTR,OVCAR-4
84693,0.998659063,OVCAR-4,MCEE,OVCAR-4
10559,1,OVCAR-4,SLC35A1,OVCAR-4
8288,1,OVCAR-4,EPX,OVCAR-4
490,1,OVCAR-4,ATP2B1,OVCAR-4
491,1,OVCAR-4,ATP2B2,OVCAR-4
492,1,OVCAR-4,ATP2B3,OVCAR-4
493,1,OVCAR-4,ATP2B4,OVCAR-4
4522,1,OVCAR-4,MTHFD1,OVCAR-4
353,1,OVCAR-4,APRT,OVCAR-4
6565,1,OVCAR-4,SLC15A2,OVCAR-4
1585,1,OVCAR-4,CYP11B2,OVCAR-4
5464,1,OVCAR-4,PPA1,OVCAR-4
5244,1,OVCAR-4,ABCB4,OVCAR-4
5033,1,OVCAR-4,P4HA1,OVCAR-4
5034,1,OVCAR-4,P4HB,OVCAR-4
8974,1,OVCAR-4,P4HA2,OVCAR-4
7359,1,OVCAR-4,UGP2,OVCAR-4
7360,1,OVCAR-4,UGP2,OVCAR-4
10999,1,OVCAR-4,SLC27A4,OVCAR-4
11000,1,OVCAR-4,SLC27A3,OVCAR-4
81490,1,OVCAR-4,PTDSS2,OVCAR-4
4023,0,OVCAR-4,LPL,OVCAR-4
3291,1,OVCAR-4,HSD11B2,OVCAR-4
3081,0.997349204,OVCAR-4,HGD,OVCAR-4
10587,1,OVCAR-4,TXNRD2,OVCAR-4
114112,1,OVCAR-4,TXNRD3,OVCAR-4
6611,1,OVCAR-4,SMS,OVCAR-4
3145,1,OVCAR-4,HMBS,OVCAR-4
54511,1,OVCAR-4,HMGCLL1,OVCAR-4
6572,1,OVCAR-4,SLC18A3,OVCAR-4
5740,1,OVCAR-4,PTGIS,OVCAR-4
262,1,OVCAR-4,AMD1,OVCAR-4
6820,1,OVCAR-4,SULT2B1,OVCAR-4
3029,1,OVCAR-4,HAGH,OVCAR-4
124637,1,OVCAR-4,CYB5D1,OVCAR-4
22934,0,OVCAR-4,RPIA,OVCAR-4
286297,1,OVCAR-4,LOC286297,OVCAR-4
1806,1,OVCAR-4,DPYD,OVCAR-4
3036,1,OVCAR-4,HAS1,OVCAR-4
3037,1,OVCAR-4,HAS2,OVCAR-4
3038,1,OVCAR-4,HAS3,OVCAR-4
5498,1,OVCAR-4,PPOX,OVCAR-4
131669,0.996321732,OVCAR-4,UROC1,OVCAR-4
6508,1,OVCAR-4,SLC4A3,OVCAR-4
6521,1,OVCAR-4,SLC4A1,OVCAR-4
6522,1,OVCAR-4,SLC4A2,OVCAR-4
83697,1,OVCAR-4,SLC4A9,OVCAR-4
55268,1,OVCAR-4,ECHDC2,OVCAR-4
5105,1,OVCAR-4,PCK1,OVCAR-4
242,1,OVCAR-4,ALOX12B,OVCAR-4
256435,1,OVCAR-4,ST6GALNAC3,OVCAR-4
81849,1,OVCAR-4,ST6GALNAC5,OVCAR-4
54677,1,OVCAR-4,CROT,OVCAR-4
2595,1,OVCAR-4,GANC,OVCAR-4
1503,1,OVCAR-4,CTPS1,OVCAR-4
11112,0.997599357,OVCAR-4,HIBADH,OVCAR-4
79896,1,OVCAR-4,THNSL1,OVCAR-4
6675,1,OVCAR-4,UAP1,OVCAR-4
91373,1,OVCAR-4,UAP1L1,OVCAR-4
64849,1,OVCAR-4,SLC13A3,OVCAR-4
64781,1,OVCAR-4,CERK,OVCAR-4
130013,0.997224167,OVCAR-4,ACMSD,OVCAR-4
55349,1,OVCAR-4,CHDH,OVCAR-4
4122,1,OVCAR-4,MAN2A2,OVCAR-4
4124,1,OVCAR-4,MAN2A1,OVCAR-4
284111,1,OVCAR-4,SLC13A5,OVCAR-4
84002,1,OVCAR-4,B3GNT5,OVCAR-4
10948,1,OVCAR-4,STARD3,OVCAR-4
5106,1,OVCAR-4,PCK2,OVCAR-4
84264,1,OVCAR-4,HAGHL,OVCAR-4
7350,1,OVCAR-4,UCP1,OVCAR-4
7351,1,OVCAR-4,UCP2,OVCAR-4
7352,1,OVCAR-4,UCP3,OVCAR-4
9016,1,OVCAR-4,SLC25A14,OVCAR-4
9481,1,OVCAR-4,SLC25A27,OVCAR-4
23530,1,OVCAR-4,NNT,OVCAR-4
1606,1,OVCAR-4,DGKA,OVCAR-4
1607,1,OVCAR-4,DGKB,OVCAR-4
1608,1,OVCAR-4,DGKG,OVCAR-4
160851,1,OVCAR-4,DGKH,OVCAR-4
1609,1,OVCAR-4,DGKQ,OVCAR-4
8526,1,OVCAR-4,DGKE,OVCAR-4
8527,1,OVCAR-4,DGKD,OVCAR-4
80162,1,OVCAR-4,PGGHG,OVCAR-4
27010,1,OVCAR-4,TPK1,OVCAR-4
2639,1,OVCAR-4,GCDH,OVCAR-4
1159,1,OVCAR-4,CKMT1B,OVCAR-4
1160,1,OVCAR-4,CKMT2,OVCAR-4
8540,1,OVCAR-4,AGPS,OVCAR-4
4594,0.996257723,OVCAR-4,MMUT,OVCAR-4
2098,1,OVCAR-4,ESD,OVCAR-4
9583,1,OVCAR-4,ENTPD4,OVCAR-4
6532,1,OVCAR-4,SLC6A4,OVCAR-4
113451,1,OVCAR-4,AZIN2,OVCAR-4
79814,1,OVCAR-4,AGMAT,OVCAR-4
6480,1,OVCAR-4,ST6GAL1,OVCAR-4
1635,1,OVCAR-4,DCTD,OVCAR-4
2687,1,OVCAR-4,GGT5,OVCAR-4
51478,1,OVCAR-4,HSD17B7,OVCAR-4
5723,1,OVCAR-4,PSPH,OVCAR-4
8781,1,OVCAR-4,PSPHP1,OVCAR-4
4051,1,OVCAR-4,CYP4F3,OVCAR-4
8529,1,OVCAR-4,CYP4F2,OVCAR-4
5240,1,OVCAR-4,PGP,OVCAR-4
27165,1,OVCAR-4,GLS2,OVCAR-4
2744,1,OVCAR-4,GLS,OVCAR-4
2539,1,OVCAR-4,G6PD,OVCAR-4
8790,1,OVCAR-4,FPGT,OVCAR-4
284129,1,OVCAR-4,SLC26A11,OVCAR-4
440,1,OVCAR-4,ASNS,OVCAR-4
7306,1,OVCAR-4,TYRP1,OVCAR-4
11238,1,OVCAR-4,CA5B,OVCAR-4
763,1,OVCAR-4,CA5A,OVCAR-4
29925,1,OVCAR-4,GMPPB,OVCAR-4
29926,1,OVCAR-4,GMPPA,OVCAR-4
285216,1,OVCAR-4,MTHFD2P1,OVCAR-4
80068,1,OVCAR-4,MTHFD2L,OVCAR-4
64711,1,OVCAR-4,HS3ST6,OVCAR-4
9951,1,OVCAR-4,HS3ST4,OVCAR-4
9952,1,OVCAR-4,,OVCAR-4
9953,1,OVCAR-4,HS3ST3B1,OVCAR-4
9954,1,OVCAR-4,,OVCAR-4
9955,1,OVCAR-4,HS3ST3A1,OVCAR-4
222537,1,OVCAR-4,HS3ST5,OVCAR-4
9956,1,OVCAR-4,HS3ST2,OVCAR-4
9056,1,OVCAR-4,SLC7A7,OVCAR-4
3033,1,OVCAR-4,HADH,OVCAR-4
10858,1,OVCAR-4,CYP46A1,OVCAR-4
4598,0,OVCAR-4,MVK,OVCAR-4
1491,1,OVCAR-4,CTH,OVCAR-4
1577,1,OVCAR-4,CYP3A5,OVCAR-4
1373,1,OVCAR-4,CPS1,OVCAR-4
3906,1,OVCAR-4,LALBA,OVCAR-4
11343,1,OVCAR-4,MGLL,OVCAR-4
3292,1,OVCAR-4,HSD17B1,OVCAR-4
7923,1,OVCAR-4,HSD17B8,OVCAR-4
29968,1,OVCAR-4,PSAT1,OVCAR-4
1890,1,OVCAR-4,TYMP,OVCAR-4
5351,1,OVCAR-4,PLOD1,OVCAR-4
5352,1,OVCAR-4,PLOD2,OVCAR-4
8985,1,OVCAR-4,PLOD3,OVCAR-4
2581,1,OVCAR-4,GALC,OVCAR-4
2819,0,OVCAR-4,GPD1,OVCAR-4
10568,1,OVCAR-4,SLC34A2,OVCAR-4
6569,1,OVCAR-4,SLC34A1,OVCAR-4
4249,1,OVCAR-4,MGAT5,OVCAR-4
4047,0,OVCAR-4,LSS,OVCAR-4
4351,1,OVCAR-4,MPI,OVCAR-4
4125,1,OVCAR-4,MAN2B1,OVCAR-4
6821,1,OVCAR-4,SUOX,OVCAR-4
51805,1,OVCAR-4,COQ3,OVCAR-4
384,1,OVCAR-4,ARG2,OVCAR-4
192134,1,OVCAR-4,B3GNT6,OVCAR-4
113452,1,OVCAR-4,TMEM54,OVCAR-4
5313,1,OVCAR-4,PKLR,OVCAR-4
5315,1,OVCAR-4,PKM,OVCAR-4
8424,1,OVCAR-4,BBOX1,OVCAR-4
3614,1,OVCAR-4,IMPDH1,OVCAR-4
3615,1,OVCAR-4,IMPDH2,OVCAR-4
25796,1,OVCAR-4,PGLS,OVCAR-4
125965,0,OVCAR-4,COX6B2,OVCAR-4
1327,0,OVCAR-4,COX4I1,OVCAR-4
1329,0,OVCAR-4,COX5B,OVCAR-4
1337,0,OVCAR-4,COX6A1,OVCAR-4
1339,0,OVCAR-4,COX6A2,OVCAR-4
1340,0,OVCAR-4,COX6B1,OVCAR-4
1345,0,OVCAR-4,COX6C,OVCAR-4
1346,0,OVCAR-4,COX7A1,OVCAR-4
1347,0,OVCAR-4,COX7A2,OVCAR-4
1349,0,OVCAR-4,COX7B,OVCAR-4
1350,0,OVCAR-4,COX7C,OVCAR-4
1351,0,OVCAR-4,COX8A,OVCAR-4
170712,0,OVCAR-4,COX7B2,OVCAR-4
341947,0,OVCAR-4,COX8C,OVCAR-4
4512,0,OVCAR-4,COX1,OVCAR-4
4513,0,OVCAR-4,COX2,OVCAR-4
4514,0,OVCAR-4,COX3,OVCAR-4
84701,0,OVCAR-4,COX4I2,OVCAR-4
9167,0,OVCAR-4,COX7A2L,OVCAR-4
9377,0,OVCAR-4,COX5A,OVCAR-4
2517,1,OVCAR-4,FUCA1,OVCAR-4
5406,1,OVCAR-4,PNLIP,OVCAR-4
5407,1,OVCAR-4,PNLIPRP1,OVCAR-4
5408,1,OVCAR-4,PNLIPRP2,OVCAR-4
8513,1,OVCAR-4,LIPF,OVCAR-4
9388,1,OVCAR-4,LIPG,OVCAR-4
6389,0.944716185,OVCAR-4,SDHA,OVCAR-4
6390,0.944716185,OVCAR-4,SDHB,OVCAR-4
6391,0.944716185,OVCAR-4,SDHC,OVCAR-4
6392,0.944716185,OVCAR-4,SDHD,OVCAR-4
2222,0,OVCAR-4,FDFT1,OVCAR-4
126328,1,OVCAR-4,NDUFA11,OVCAR-4
374291,1,OVCAR-4,NDUFS7,OVCAR-4
4535,1,OVCAR-4,ND1,OVCAR-4
4536,1,OVCAR-4,ND2,OVCAR-4
4537,1,OVCAR-4,ND3,OVCAR-4
4538,1,OVCAR-4,ND4,OVCAR-4
4539,1,OVCAR-4,ND4L,OVCAR-4
4540,1,OVCAR-4,ND5,OVCAR-4
4541,1,OVCAR-4,ND6,OVCAR-4
4694,1,OVCAR-4,NDUFA1,OVCAR-4
4695,1,OVCAR-4,NDUFA2,OVCAR-4
4696,1,OVCAR-4,NDUFA3,OVCAR-4
4697,1,OVCAR-4,NDUFA4,OVCAR-4
4698,1,OVCAR-4,NDUFA5,OVCAR-4
4700,1,OVCAR-4,NDUFA6,OVCAR-4
4701,1,OVCAR-4,NDUFA7,OVCAR-4
4702,1,OVCAR-4,NDUFA8,OVCAR-4
4704,1,OVCAR-4,NDUFA9,OVCAR-4
4705,1,OVCAR-4,NDUFA10,OVCAR-4
4706,1,OVCAR-4,NDUFAB1,OVCAR-4
4707,1,OVCAR-4,NDUFB1,OVCAR-4
4708,1,OVCAR-4,NDUFB2,OVCAR-4
4709,1,OVCAR-4,NDUFB3,OVCAR-4
4710,1,OVCAR-4,NDUFB4,OVCAR-4
4711,1,OVCAR-4,NDUFB5,OVCAR-4
4712,1,OVCAR-4,NDUFB6,OVCAR-4
4713,1,OVCAR-4,NDUFB7,OVCAR-4
4714,1,OVCAR-4,NDUFB8,OVCAR-4
4715,1,OVCAR-4,NDUFB9,OVCAR-4
4716,1,OVCAR-4,NDUFB10,OVCAR-4
4717,1,OVCAR-4,NDUFC1,OVCAR-4
4718,1,OVCAR-4,NDUFC2,OVCAR-4
4719,1,OVCAR-4,NDUFS1,OVCAR-4
4720,1,OVCAR-4,NDUFS2,OVCAR-4
4722,1,OVCAR-4,NDUFS3,OVCAR-4
4723,1,OVCAR-4,NDUFV1,OVCAR-4
4724,1,OVCAR-4,NDUFS4,OVCAR-4
4725,1,OVCAR-4,NDUFS5,OVCAR-4
4726,1,OVCAR-4,NDUFS6,OVCAR-4
4728,1,OVCAR-4,NDUFS8,OVCAR-4
4729,1,OVCAR-4,NDUFV2,OVCAR-4
4731,1,OVCAR-4,NDUFV3,OVCAR-4
51079,1,OVCAR-4,NDUFA13,OVCAR-4
55967,1,OVCAR-4,NDUFA12,OVCAR-4
7991,1,OVCAR-4,TUSC3,OVCAR-4
80308,1,OVCAR-4,FLAD1,OVCAR-4
7358,1,OVCAR-4,UGDH,OVCAR-4
389015,1,OVCAR-4,SLC9A4,OVCAR-4
6553,1,OVCAR-4,SLC9A5,OVCAR-4
7298,0,OVCAR-4,TYMS,OVCAR-4
270,1,OVCAR-4,AMPD1,OVCAR-4
271,1,OVCAR-4,AMPD2,OVCAR-4
272,1,OVCAR-4,AMPD3,OVCAR-4
7108,0,OVCAR-4,TM7SF2,OVCAR-4
51181,0.999706528,OVCAR-4,DCXR,OVCAR-4
5009,1,OVCAR-4,OTC,OVCAR-4
9227,1,OVCAR-4,LRAT,OVCAR-4
6648,1,OVCAR-4,SOD2,OVCAR-4
95,1,OVCAR-4,ACY1,OVCAR-4
126792,1,OVCAR-4,B3GALT6,OVCAR-4
55586,0.999706528,OVCAR-4,MIOX,OVCAR-4
3706,1,OVCAR-4,ITPKA,OVCAR-4
3707,1,OVCAR-4,ITPKB,OVCAR-4
80271,1,OVCAR-4,ITPKC,OVCAR-4
2954,1,OVCAR-4,GSTZ1,OVCAR-4
9957,1,OVCAR-4,HS3ST1,OVCAR-4
132,1,OVCAR-4,ADK,OVCAR-4
3157,1,OVCAR-4,HMGCS1,OVCAR-4
5250,1,OVCAR-4,SLC25A3,OVCAR-4
2108,1,OVCAR-4,ETFA,OVCAR-4
2109,1,OVCAR-4,ETFB,OVCAR-4
4248,1,OVCAR-4,MGAT3,OVCAR-4
56922,0.998784274,OVCAR-4,MCCC1,OVCAR-4
64087,0.998784274,OVCAR-4,MCCC2,OVCAR-4
6541,1,OVCAR-5,SLC7A1,OVCAR-5
6542,1,OVCAR-5,SLC7A2,OVCAR-5
84889,1,OVCAR-5,SLC7A3,OVCAR-5
53,1,OVCAR-5,ACP2,OVCAR-5
6822,1,OVCAR-5,SULT2A1,OVCAR-5
126129,1,OVCAR-5,CPT1C,OVCAR-5
1374,1,OVCAR-5,CPT1A,OVCAR-5
1375,1,OVCAR-5,CPT1B,OVCAR-5
6528,1,OVCAR-5,SLC5A5,OVCAR-5
124583,1,OVCAR-5,CANT1,OVCAR-5
64772,1,OVCAR-5,ENGASE,OVCAR-5
788,1,OVCAR-5,SLC25A20,OVCAR-5
4669,1,OVCAR-5,NAGLU,OVCAR-5
412,1,OVCAR-5,STS,OVCAR-5
9060,1,OVCAR-5,PAPSS2,OVCAR-5
9061,1,OVCAR-5,PAPSS1,OVCAR-5
4191,0.977717919,OVCAR-5,MDH2,OVCAR-5
1717,0,OVCAR-5,DHCR7,OVCAR-5
2180,1,OVCAR-5,ACSL1,OVCAR-5
1579,1,OVCAR-5,CYP4A11,OVCAR-5
23761,0,OVCAR-5,PISD,OVCAR-5
1431,1,OVCAR-5,CS,OVCAR-5
6785,1,OVCAR-5,ELOVL4,OVCAR-5
2799,1,OVCAR-5,GNS,OVCAR-5
218,1,OVCAR-5,ALDH3A1,OVCAR-5
220,1,OVCAR-5,ALDH1A3,OVCAR-5
221,1,OVCAR-5,ALDH3B1,OVCAR-5
222,1,OVCAR-5,ALDH3B2,OVCAR-5
10195,1,OVCAR-5,ALG3,OVCAR-5
1103,1,OVCAR-5,CHAT,OVCAR-5
6515,1,OVCAR-5,SLC2A3,OVCAR-5
3177,1,OVCAR-5,SLC29A2,OVCAR-5
8705,1,OVCAR-5,B3GALT4,OVCAR-5
13,1,OVCAR-5,AADAC,OVCAR-5
217,1,OVCAR-5,ALDH2,OVCAR-5
219,1,OVCAR-5,ALDH1B1,OVCAR-5
4329,0.979049694,OVCAR-5,ALDH6A1,OVCAR-5
5832,1,OVCAR-5,ALDH18A1,OVCAR-5
7915,1,OVCAR-5,ALDH5A1,OVCAR-5
8659,1,OVCAR-5,ALDH4A1,OVCAR-5
10201,1,OVCAR-5,NME6,OVCAR-5
29922,1,OVCAR-5,NME7,OVCAR-5
4830,1,OVCAR-5,NME1,OVCAR-5
4831,1,OVCAR-5,NME2,OVCAR-5
4832,1,OVCAR-5,NME3,OVCAR-5
6509,1,OVCAR-5,SLC1A4,OVCAR-5
6510,1,OVCAR-5,SLC1A5,OVCAR-5
8972,1,OVCAR-5,MGAM,OVCAR-5
10390,1,OVCAR-5,CEPT1,OVCAR-5
56994,1,OVCAR-5,CHPT1,OVCAR-5
10690,1,OVCAR-5,FUT9,OVCAR-5
4524,1,OVCAR-5,MTHFR,OVCAR-5
6554,1,OVCAR-5,SLC10A1,OVCAR-5
6555,1,OVCAR-5,SLC10A2,OVCAR-5
7299,1,OVCAR-5,TYR,OVCAR-5
23600,1,OVCAR-5,AMACR,OVCAR-5
51005,1,OVCAR-5,AMDHD2,OVCAR-5
8884,1,OVCAR-5,SLC5A6,OVCAR-5
5091,1,OVCAR-5,PC,OVCAR-5
3295,0,OVCAR-5,HSD17B4,OVCAR-5
23315,1,OVCAR-5,SLC9A8,OVCAR-5
84679,1,OVCAR-5,SLC9A7,OVCAR-5
2683,1,OVCAR-5,B4GALT1,OVCAR-5
8703,1,OVCAR-5,B4GALT3,OVCAR-5
8704,1,OVCAR-5,B4GALT2,OVCAR-5
9334,1,OVCAR-5,B4GALT5,OVCAR-5
51727,0,OVCAR-5,CMPK1,OVCAR-5
2805,0.988608103,OVCAR-5,GOT1,OVCAR-5
1384,1,OVCAR-5,CRAT,OVCAR-5
1591,1,OVCAR-5,CYP24A1,OVCAR-5
5130,1,OVCAR-5,PCYT1A,OVCAR-5
9468,1,OVCAR-5,PCYT1B,OVCAR-5
3073,1,OVCAR-5,HEXA,OVCAR-5
3074,1,OVCAR-5,HEXB,OVCAR-5
411,1,OVCAR-5,ARSB,OVCAR-5
2650,1,OVCAR-5,GCNT1,OVCAR-5
51301,1,OVCAR-5,GCNT4,OVCAR-5
9245,1,OVCAR-5,GCNT3,OVCAR-5
4942,0.996466107,OVCAR-5,OAT,OVCAR-5
1109,1,OVCAR-5,AKR1C4,OVCAR-5
54490,1,OVCAR-5,UGT2B28,OVCAR-5
54575,1,OVCAR-5,UGT1A10,OVCAR-5
54576,1,OVCAR-5,UGT1A8,OVCAR-5
7363,1,OVCAR-5,UGT2B4,OVCAR-5
6567,1,OVCAR-5,SLC16A2,OVCAR-5
2030,1,OVCAR-5,SLC29A1,OVCAR-5
56301,1,OVCAR-5,SLC7A10,OVCAR-5
6520,1,OVCAR-5,SLC3A2,OVCAR-5
189,1,OVCAR-5,AGXT,OVCAR-5
84649,1,OVCAR-5,DGAT2,OVCAR-5
8694,1,OVCAR-5,DGAT1,OVCAR-5
8611,1,OVCAR-5,PLPP1,OVCAR-5
8612,1,OVCAR-5,PLPP2,OVCAR-5
8613,1,OVCAR-5,PLPP3,OVCAR-5
11001,1,OVCAR-5,SLC27A2,OVCAR-5
7372,0,OVCAR-5,UMPS,OVCAR-5
10599,1,OVCAR-5,SLCO1B1,OVCAR-5
28234,1,OVCAR-5,SLCO1B3,OVCAR-5
6579,1,OVCAR-5,SLCO1A2,OVCAR-5
2356,1,OVCAR-5,FPGS,OVCAR-5
10797,1,OVCAR-5,MTHFD2,OVCAR-5
25902,1,OVCAR-5,MTHFD1L,OVCAR-5
22856,1,OVCAR-5,CHSY1,OVCAR-5
337876,1,OVCAR-5,CHSY3,OVCAR-5
55454,1,OVCAR-5,CSGALNACT2,OVCAR-5
55790,1,OVCAR-5,CSGALNACT1,OVCAR-5
79586,1,OVCAR-5,CHPF,OVCAR-5
23417,1,OVCAR-5,MLYCD,OVCAR-5
2194,0,OVCAR-5,FASN,OVCAR-5
130752,1,OVCAR-5,MDH1B,OVCAR-5
4190,1,OVCAR-5,MDH1,OVCAR-5
58510,0.997636395,OVCAR-5,PRODH2,OVCAR-5
686,1,OVCAR-5,BTD,OVCAR-5
10873,1,OVCAR-5,ME3,OVCAR-5
4200,1,OVCAR-5,ME2,OVCAR-5
5048,1,OVCAR-5,PAFAH1B1,OVCAR-5
5049,1,OVCAR-5,PAFAH1B2,OVCAR-5
5050,1,OVCAR-5,PAFAH1B3,OVCAR-5
5051,1,OVCAR-5,PAFAH2,OVCAR-5
10610,1,OVCAR-5,ST6GALNAC2,OVCAR-5
10331,1,OVCAR-5,B3GNT3,OVCAR-5
79901,1,OVCAR-5,CYBRD1,OVCAR-5
4126,1,OVCAR-5,MANBA,OVCAR-5
1645,1,OVCAR-5,AKR1C1,OVCAR-5
122481,1,OVCAR-5,AK7,OVCAR-5
203,1,OVCAR-5,AK1,OVCAR-5
26289,1,OVCAR-5,AK5,OVCAR-5
1892,1,OVCAR-5,ECHS1,OVCAR-5
3030,1,OVCAR-5,HADHA,OVCAR-5
3032,1,OVCAR-5,HADHB,OVCAR-5
29958,1,OVCAR-5,DMGDH,OVCAR-5
