GENE,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
ABCC5_SF268,0.0235921666667,0.0,1.91026369697,0.0,0.0,0.00940123809524,0.366971466667,0.0,0.0,0.004982,0.305701694444,0.0,0.02752976,0.0711207586207,0.0,1.02425444828,0.0,-2.1437811,0.0,0.675230633333,0.732830607143,0.0,0.0,0.0,0.0098499,0.008874,4.70298507463e-05,0.0108235714286,0.0111745,0.0,0.95260315,0.0,0.0,0.99921725,-0.00196786666667,-0.0076025,0.0,0.0,0.00158514285714,7.14736842105e-05,0.0,0.0,9.12025316456e-05,0.0,0.0106188888889,0.0,0.00704190909091,0.00941828571429,0.047785,0.432866139535,0.0,1.68760124,-0.00220327586207,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,0.0,3.436,AB,SC,-1.13846234138,1300.0,NEUTRAL,GAIN,NEUTRAL
ABCC5_SF539,0.0304111666667,0.0,1.91030136364,0.0,0.0,0.00823647619048,0.359771133333,0.0,0.0,0.0063522,0.315642361111,0.0,0.0245028,0.0,0.0,0.91003837931,0.0,-2.1524035,0.0,0.4180389,0.705701357143,0.0,0.0,0.0,0.010416,0.00789825,5.00597014925e-05,0.0109424285714,0.0091215,0.0,1.06994075,0.0,0.0,0.8427965,-0.00173926666667,-2.098323,0.0,0.0,0.00211271428571,-4.24210526316e-05,2.96291374074,0.0,8.12025316456e-05,0.0,0.0106728888889,0.0,0.00626763636364,0.0094299047619,0.048028,0.960273930233,0.0,1.68764508,0.0160957931034,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,0.0,3.199,AB,SC,-1.13846234138,1300.0,NEUTRAL,GAIN,NEUTRAL
ABCC5_SNB-19,0.0204515833333,0.0,1.79142815152,0.0,0.0,0.00925585714286,0.400394933333,0.0,0.0,0.0025,0.376785555556,0.0,0.02732912,0.0,0.0,0.942806896552,0.0,-1.8271372,0.347632,0.4905693,0.336415571429,0.0,0.0,0.0,0.0099204,0.0087525,4.74029850746e-05,0.0108383809524,0.0109185,0.0,1.16982545,0.0,0.0,1.02173275,-0.00193946666667,-0.0074709,0.0,0.0,0.00156328571429,7.04736842105e-05,0.0455780740741,0.0,9e-05,0.0,0.0106255555556,0.0,0.00694536363636,0.00941980952381,0.047815,-0.022738744186,0.0,1.5307376,-0.00174279310345,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,0.0,2.951,AB,SC,-1.13846234138,1300.0,NEUTRAL,GAIN,NEUTRAL
ABCC5_SNB-75,0.0352009166667,0.0,1.91032154545,0.0,0.0,0.00762504761905,0.270775066667,0.0,0.0,0.0061879,0.220945472222,0.0,0.022878,0.0,0.0,0.884956206897,0.0,-2.0309532,0.140754333333,0.360495366667,0.5826575,0.0,0.0,0.0,0.0107199,0.00737475,5.16865671642e-05,0.0110062857143,0.008019,0.0,1.0372828,0.0,0.0,0.539715,-0.0016168,-2.0982685,0.0,0.0,0.00131728571429,-3.95789473684e-05,0.490651037037,0.0,7.58227848101e-05,0.0,0.010702,0.0,0.005852,0.00943619047619,0.048159,0.486911697674,0.0,1.68766864,0.0810414827586,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,0.0,2.988,AB,SC,-1.13846234138,1300.0,NEUTRAL,GAIN,NEUTRAL
ABCC5_U251,0.0179725,0.0,1.91025669697,0.0,0.0,0.00961752380952,0.617969533333,0.0,0.0,0.0025,0.423432888889,0.0,0.0280918,0.0,0.0,0.986417137931,0.0,-2.137047,0.0,0.5901456,0.662351214286,0.0,0.0,0.0,0.0097446,0.0090555,4.64626865672e-05,0.0108014761905,0.011556,0.0,0.96601945,0.0,0.0,0.990892,-0.00201046666667,-0.0077986,0.0,0.0,0.00161742857143,7.29473684211e-05,-0.0489911481481,0.0,9.31012658228e-05,0.0,0.0106086666667,0.0,0.00718572727273,0.00941619047619,0.047739,0.885096372093,0.0,1.68759312,0.047435862069,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,0.0,2.965,AB,SC,-1.13846234138,1300.0,NEUTRAL,GAIN,NEUTRAL
ACAD8_SF268,0.0252984166667,0.0,0.977434393939,0.0,0.0,0.00940123809524,0.366971466667,0.0,0.0,0.0060058,0.283463833333,0.0,0.0275298,0.0,0.0,1.02425444828,0.0,-2.1458287,0.0,0.675230633333,0.757176535714,0.0,0.0,0.0,0.0098499,0.008874,4.70298507463e-05,0.0108235714286,0.0111745,0.0,1.0282887,0.0,0.0,0.777836,-0.00196786666667,-2.0984245,0.0,0.0,0.00158514285714,-4.76315789474e-05,2.28811014815,0.0,9.12025316456e-05,0.0,0.0106188888889,0.0,0.00704190909091,0.00941828571429,0.047785,0.463052534884,0.0,1.68789808,0.125316103448,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,0.0,6.553,AW,CA,0.167160665929,3.0,NEUTRAL,GAIN,DOWNREG
ACAD8_SF539,0.0357206666667,0.0,0.852648757576,0.0,0.0,0.00823647619048,0.359771133333,0.0,0.0,0.00929225,0.253210222222,0.0,0.0245028,0.0,0.0,0.91003837931,0.0,-1.9820434,0.195822444444,0.4180389,0.56279675,0.0,0.0,0.0,0.010416,0.00789825,5.00597014925e-05,0.0109424285714,0.0091215,0.0,1.15806085,0.0,0.0,0.8427965,-0.00173926666667,-0.0065468,0.0,0.0,0.00141085714286,6.36315789474e-05,2.33333333333,0.0,8.12025316456e-05,0.0,0.0106728888889,0.0,0.00626763636364,0.0094299047619,0.048028,0.48825844186,0.0,1.68592904,0.0981624827586,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,0.0,5.417,AW,CA,0.167160665929,3.0,NEUTRAL,GAIN,DOWNREG
ACAD8_SNB-19,0.0245886666667,0.0,0.930165575758,0.0,0.0,0.00925585714286,0.400394866667,0.0,0.0,0.00498225,0.30922,0.0,0.0271522,0.0,0.0,0.942462068966,0.0,-1.9375817,0.230432,0.4905693,0.629595571429,0.0,0.0,0.0,0.0099204,0.0087525,4.74029850746e-05,0.0108383809524,0.0109185,0.0,1.0634526,0.0,0.0,1.553597,-0.00193946666667,-0.0074709,0.0,0.0,0.00156328571429,7.04736842105e-05,0.0,0.0,9e-05,0.0,0.0106255555556,0.0,0.00694536363636,0.00941980952381,0.047815,0.451320627907,0.0,1.6859214,0.0989317241379,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,0.0,6.936,AW,CA,0.167160665929,3.0,NEUTRAL,GAIN,DOWNREG
ACAD8_SNB-75,0.0400109166667,0.0,0.275291939394,0.0,0.0,0.00762504761905,0.270775066667,0.0,0.0,0.0090739,0.271128111111,0.0,0.022878,0.0,0.0,0.884956206897,0.0,-2.1634041,0.0,0.3591662,0.803029785714,0.0,0.0,0.0,0.0107199,0.00737475,5.16865671642e-05,0.0110062857143,0.008019,0.0,1.05848135,0.0,0.0,0.539715,-0.0016168,0.0017315,0.0,0.0,0.00131728571429,5.93684210526e-05,-0.141553185185,0.0,7.58227848101e-05,0.0,0.010702,0.0,0.005852,0.00943619047619,0.048159,0.499464883721,0.0,0.84598164,0.0174442413793,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,0.0,6.682,AW,CA,0.167160665929,3.0,NEUTRAL,GAIN,DOWNREG
ACAD8_U251,0.0179725,0.0,0.0729705454545,0.0,0.0,0.00961752380952,0.617969533333,0.0,0.0,0.0025,0.162874416667,0.0,0.0280918,0.0,0.0,0.986761965517,0.0,2.5476587,0.858735555556,0.5901456,0.61510975,0.0,0.0,0.0,0.0097446,0.0090555,4.64626865672e-05,0.0108014761905,0.011556,0.0,-0.52039715,0.0,0.0,0.990892,-0.00201046666667,0.0015565,0.0,0.0,0.00161742857143,7.29473684211e-05,5.44444444444,0.0,9.31012658228e-05,0.0,0.0106086666667,0.0,0.00718572727273,0.00941619047619,0.047739,0.923537209302,0.0,0.84597748,0.121214689655,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,0.0,6.672,AW,CA,0.167160665929,3.0,NEUTRAL,GAIN,DOWNREG
ACHE_SF268,0.022661,0.0,1.91048857576,0.0,0.0,0.00940123809524,0.366971466667,0.0,0.0,0.00665815,0.492486083333,0.0,0.0275298,0.0,0.0,1.02425444828,0.0,-2.1426637,0.0,0.677465533333,0.928084321429,0.0,0.0,0.0,0.0098499,0.008874,4.70298507463e-05,0.0108235714286,0.0111745,0.0,0.9803428,0.0,0.0,0.6388295,-0.00196786666667,-2.0984245,0.0,0.0,0.00158514285714,-4.76315789474e-05,2.33333333333,0.0,9.12025316456e-05,0.0,0.0106188888889,0.0,0.00704190909091,0.00941828571429,0.047785,-0.00215034883721,0.0,1.68789808,0.0890948965517,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,1,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1089,12.8402534019,2.831,AT,IN,-1.54176718659,2000.0,NEUTRAL,GAIN,UPREG
