GENE,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
ADHFE1_NCI-H322M,0.024749,0,0.732613848,0,0,0.009232524,0.331319467,0,0,0.0049823,0.524682389,0,0.0270914,0,0,0.996919621,0,-2.145162,0,0.613373367,0.377420893,0,0,0,0.0099318,0.008733,4.75E-05,0.010840762,0.010877,0,1.0395378,0,0,1.20919025,-0.001935,0.00159,0,0,0.001559857,-4.69E-05,-0.655723481,0,8.97E-05,0,0.010626667,0,0.006929727,0.00942,0.04782,0.932956372,0,0.84592152,0.013971345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,3.753,AR,CA,-1.333997922,3200,NEUTRAL,GAIN,DOWNREG
ADHFE1_NCI-H460,0.021303333,0,0.002065636,0,0,0.009734762,0.5381842,0,0,0.00498145,0.244187028,0,0.028397,0,0,1.024769448,0,-0.7140209,0.952161,0.676791967,0.705945929,0,0,0,0.0096876,0.00915375,4.61E-05,0.010789571,0.011763,0,1.05,0,0,1.388012,-0.002033333,0.001546,0,0,0.001635,7.37E-05,2.092302815,0,9.41E-05,0,0.010603333,0,0.007263818,0.009415048,0.047715,-0.03013714,0,0.84789492,0.003461862,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.347,AR,CA,-1.333997922,3200,NEUTRAL,GAIN,DOWNREG
ADHFE1_NCI-H522,0.02171975,0,0.270095697,0,0,0.009674119,0.513561067,0,0,0.00498155,0.248696944,0,0.0282392,0,0,0.989947621,0,2.5021201,0.816449111,0.5973989,0.437791143,0,0,0,0.009717,0.00910275,4.63E-05,0.010795667,0.0116555,0,-0.6044939,0,0,1.2347525,-0.002021533,-0.0078501,0,0,0.001626,7.33E-05,-0.676062741,0,9.36E-05,0,0.010606222,0,0.007223364,0.009415619,0.047728,0.476837279,0,0.84591824,0.013029414,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.358,AR,CA,-1.333997922,3200,NEUTRAL,GAIN,DOWNREG
ADK_A549,0.019810833,0,0.638409848,0,0,0.009349214,0.387452133,0,0,0.0025,0.342135694,0,0.027395,0,0,1.020758655,0,2.3565347,0.685844333,0.6665058,1.001861179,0,0,0,0.0098751,0.0088305,4.72E-05,0.01082881,0.011083,0,-0.5999779,0,0,0.633686,0.000997733,-0.0075555,0,0,0.001577286,7.11E-05,2.260293148,0.007388667,9.08E-05,0,0.010621111,0,0.007007455,0.009418857,0.047795,0.954441791,0,1.6878986,0.101132207,14,2,7,9,6,3,6,100,11,13,100,4,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,10,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,9,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1832,1127,0.519374156,9.026,AF,CA,0.324998926,0.666666667,NEUTRAL,NEUT,NEUTRAL
ADK_EKVX,0.018405333,0,0.226290273,0,0,0.00928769,0.429234,0,0,0.0010974,0.260260972,0,0.0272344,0,0,0.869032828,0,2.5269079,0.710795222,0.327178433,0.198245857,0,0,0,0.0099051,0.00877875,4.73E-05,0.010835238,0.010974,0,-0.68039155,0,0,1.9327585,0.000980667,-2.0984145,0,0,0.001568143,7.07E-05,0.115111333,0.007316,9.03E-05,0,0.010624,0,0.006966364,0.009419429,0.047808,0.924068628,0,0.84592112,-0.003024966,14,2,7,9,6,3,6,100,11,13,100,4,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,10,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,9,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1832,1127,0.519374156,9.443,AF,CA,0.324998926,0.666666667,NEUTRAL,NEUT,NEUTRAL
ADK_HOP-62,0.03530125,0,0.103711303,0,0,0.008297881,0.165765,0,0,0.00746775,0.161218667,0,0.0246618,0,0,0.895635276,0,2.223613,0.426757222,0.383800967,0.583261179,0,0,0,0.0103863,0.00794925,4.99E-05,0.01093619,0.009229,0,-0.83776925,0,0,1.491287,0.000709667,-2.0983285,0,0,0.00142,-4.27E-05,0,0.006152667,8.17E-05,0,0.01067,0,0.006308273,0.009429333,0.048015,0.961046674,0,0.84592856,0.000598414,14,2,7,9,6,3,6,100,11,13,100,4,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,10,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,9,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1832,1127,0.519374156,9.297,AF,CA,0.324998926,0.666666667,NEUTRAL,NEUT,NEUTRAL
ADK_HOP-92,0.0364065,0,0.053427333,0,0,0.008136833,0.163776533,0,0,0.0092573,0.110461722,0,0.0242432,0,0,0.877233759,0,-1.7108713,0.333076556,0.343891267,0.778299036,0,0,0,0.0104646,0.00781425,5.03E-05,0.010952619,0.008945,0,1.1578018,0,0,0.749631,0.0006656,0.0016855,0,0,0.001395857,6.29E-05,-0.154320074,0.005963333,8.03E-05,0,0.010677556,0,0.006201273,0.009430857,0.048049,-0.030177814,0,0.84791024,0.085976828,14,2,7,9,6,3,6,100,11,13,100,4,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,10,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,9,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1832,1127,0.519374156,10.851,AF,CA,0.324998926,0.666666667,NEUTRAL,NEUT,NEUTRAL
ADK_NCI-H226,0.024374833,0,0.312464,0,0,0.009194476,0.510406067,0,0,0.00498235,0.312510917,0,0.0269922,0,0,0.978648345,0,2.1412473,0.408152667,0.572115733,0.608858071,0,0,0,0.0099504,0.00870075,4.76E-05,0.010844619,0.01081,0,-0.7270173,0,0,0.86819275,0.000955267,-0.007415,0,0,0.002644286,7.01E-05,0,0.007206667,8.94E-05,0,0.010628444,0,0.006904364,0.009420381,0.047828,0.4387,0,0.84790012,0.011219345,14,2,7,9,6,3,6,100,11,13,100,4,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,10,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,9,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1832,1127,0.519374156,9.438,AF,CA,0.324998926,0.666666667,NEUTRAL,NEUT,NEUTRAL
ADK_NCI-H322M,0.024833083,0,0.369749697,0,0,0.009220143,0.332186733,0,0,0.0049823,0.323166667,0,0.0270596,0.109927724,0,0.996917241,0,-2.1452622,0,0.6120858,0.797255571,0,0,0,0.0099378,0.0087225,4.75E-05,0.010842095,0.0108555,0,1.0404821,0,0,0.81223925,0.000962333,-2.098409,0,0,0.001558,7.03E-05,2.23326837,0.007237,8.97E-05,0,0.010627111,0,0.006921727,0.00942019,0.047822,0.431602837,0,0.84789988,0.013997517,14,2,7,9,6,3,6,100,11,13,100,4,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,10,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,9,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1832,1127,0.519374156,11.097,AF,CA,0.324998926,0.666666667,NEUTRAL,NEUT,NEUTRAL
ADK_NCI-H460,0.021399917,0,0.058297818,0,0,0.009720738,0.538086467,0,0,0.00498145,0.222889083,0,0.0283604,0,0,1.02476669,0,-0.8695772,0.865804778,0.6767689,0.752524,0,0,0,0.0096945,0.00914175,4.62E-05,0.010790952,0.011738,0,1.05,0,0,1.591357,0.001099467,-0.0078923,0,0,0.001632857,7.36E-05,0.745227593,0.007825333,9.40E-05,0,0.010604,0,0.007254364,0.009415238,0.047718,-0.030136326,0,0.84789508,0.11751769,14,2,7,9,6,3,6,100,11,13,100,4,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,10,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,9,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1832,1127,0.519374156,9.74,AF,CA,0.324998926,0.666666667,NEUTRAL,NEUT,NEUTRAL
ADK_NCI-H522,0.025945667,0,0.257814667,0,0,0.009660976,0.514490467,0,0,0.0074631,0.235804083,0,0.028205,0,0,0.989945034,0,2.1119023,0.388530111,0.5973774,0.536260179,0,0,0,0.0097233,0.0090915,4.63E-05,0.010797,0.0116325,0,-0.7303572,0,0,1.2347525,0.001083,-2.0984475,0,0,0.001624,-4.88E-05,0,0.007755,9.35E-05,0,0.010606667,0,0.007214545,0.00941581,0.04773,-0.011534,0,0.84591832,0.013057172,14,2,7,9,6,3,6,100,11,13,100,4,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,12,10,100,7,100,100,100,11,12,8,7,100,15,8,10,7,8,14,100,9,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,13,100,8,13,100,100,12,13,100,8,1832,1127,0.519374156,9.855,AF,CA,0.324998926,0.666666667,NEUTRAL,NEUT,NEUTRAL
ADSL_A549,0.363378333,0,0.637878788,0,0,0.001190476,-0.071493867,0,0,0.005,0,0,0,0.006896552,0,0.799902483,0,-1.978946,0,0.157002267,1.268896143,0,0,0,0.015,0,0,0.00952381,0,0,0.9086378,0,0,0.0125,0,0,0,0,0,0,-0.307017037,0,0,0,0,0,0,0,0,0.455082605,0,1.688,0.009572138,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,9.951,AF,CA,0.468744098,3.5,NEUTRAL,GAIN,UPREG
ADSL_EKVX,0.602967583,0,0.637878788,0,0,0.001190476,0.075854933,0,0,0.005,0.037523111,0,0,0.006035103,0,0.736206897,0,1.915,0,0.011666667,0.677682321,0,0,0,0.015,0,0,0.011904762,0,0,-0.74290805,0,0,0.0109385,1.004232067,-2.1,0,0,0,0,3.190185889,0,0,0,0,0,0,0.00952381,0,0.976744186,0,1.77340076,-0.041111103,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,9.953,AF,CA,0.468744098,3.5,NEUTRAL,GAIN,UPREG
ADSL_HOP-62,0.181765,0,0.926360727,0,0,0.001190476,0.091492533,0,0,0.0075,0.159998667,0,0,0,0,0.738276828,0,1.8076944,0,0.0243161,0.386704679,0.016236,0,0,0.015,0,0,0.011904762,0,0,-1.05,0,0,0.94284075,2.0552188,-2.1,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0.488070744,0,1.688,0.002496172,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,10.093,AF,CA,0.468744098,3.5,NEUTRAL,GAIN,UPREG
ADSL_HOP-92,1.140333667,0,0.637878788,0,0,0.001190476,0.08,0,0,0.005,0.0583225,0,0,0,0,0.803421345,0,-1.1515606,0,0.246575667,0.075233964,0.209922,0,0,0.015,0,0,0.00952381,0,0,0.97772595,0,0,0.87906775,1.348761,0,0,0,0,0,0.339060815,0,0,0,0,0,0,0,0,0.488372093,0,1.686,0.029310345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,9.697,AF,CA,0.468744098,3.5,NEUTRAL,GAIN,UPREG
ADSL_NCI-H226,0.179166667,0,0.001515152,0,0,0.001190476,-0.036004667,0,0,0.0075,0.128968361,0,0,0,0,0.736206897,0,2.1953576,0.328175111,0.013333333,0.698871607,0,0,0,0.015,0,0,0.011904762,0,0,-0.9910115,0,0,0.3808785,1.226002067,-2.1,0,0,0,0,0.47547063,0,0,0,0.011111111,0,0,0.00952381,0.05,0.5,0,0.882,-0.00483,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,8.769,AF,CA,0.468744098,3.5,NEUTRAL,GAIN,UPREG
ADSL_NCI-H322M,0.26155,0,0.637878788,0,0,0.001190476,-0.008945067,0,0,0.0075,0.021949111,0,0,0.030612621,0,0.764146621,0,-2.12614,0,0.076352933,-0.000659929,0,0,0,0.015,0,0,0.011904762,0,0,0.9199822,0,0,0.422326,0.2340728,0,0,0,0,0.080979842,0.790514185,0,0,0,0,0,0,0.00952381,0,0.049171791,0,1.686,0.019933034,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,10.227,AF,CA,0.468744098,3.5,NEUTRAL,GAIN,UPREG
ADSL_NCI-H460,0.29117625,0,0.001864727,0,0,0.001190476,-0.066658867,0,0,0.0075,0.009882444,0,0,0,0,0.736206897,0,-2.1005885,0,0.013333333,1.134318893,0,0,0,0.015,0,0,0.011904762,0,0,0.90656935,0,0,0.456095,0.8763618,-2.1,0,0,0,0,0.047118074,0,0,0,0.011111111,0,0,0.00952381,0.05,0.494186047,0,0.9337646,-0.015513207,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,10.926,AF,CA,0.468744098,3.5,NEUTRAL,GAIN,UPREG
ADSL_NCI-H522,1.032171333,0,1.910606061,0,0,0.001190476,-0.0059528,0,0,0.0075,0.034722222,0,0,0,0,0.736206897,0,1.9,0,0.013333333,0.00626525,0,0,0,0.015,0,0,0.011904762,0,0,0.41786355,0,0,0.698247,2.109837333,0,0,0,0,0,1.092702926,0,0,0,0.011111111,0,0,0.00952381,0.05,0.988372093,0,1.73259776,0.021574207,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,4.169925001,10.455,AF,CA,0.468744098,3.5,NEUTRAL,GAIN,UPREG
ADSS_A549,0.363378333,0,0.637878788,0,0,0.001190476,-0.071493867,0,0,0.005,0,0,0,0.006896552,0,0.799902483,0,-1.978946,0,0.157002267,1.268896143,0,0,0,0.015,0,0,0.00952381,0,0,0.9086378,0,0,0.0125,0,0,0,0,0,0,-0.307017037,0,0,0,0,0,0,0,0,0.455082605,0,1.688,0.009572138,14,2,7,9,6,3,6,100,11,12,100,5,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,11,10,100,7,100,100,100,11,11,8,7,100,15,8,10,7,8,13,100,8,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,12,100,8,13,100,100,12,12,100,8,1830,1123,4.169925001,2.286,AF,CA,0.559256516,2700,NEUTRAL,GAIN,NEUTRAL
ADSS_EKVX,0.602967583,0,0.637878788,0,0,0.001190476,0.075854933,0,0,0.005,0.037523111,0,0,0.006035103,0,0.736206897,0,1.915,0,0.011666667,0.677682321,0,0,0,0.015,0,0,0.011904762,0,0,-0.74290805,0,0,0.0109385,1.004232067,-2.1,0,0,0,0,3.190185889,0,0,0,0,0,0,0.00952381,0,0.976744186,0,1.77340076,-0.041111103,14,2,7,9,6,3,6,100,11,12,100,5,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,11,10,100,7,100,100,100,11,11,8,7,100,15,8,10,7,8,13,100,8,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,12,100,8,13,100,100,12,12,100,8,1830,1123,4.169925001,2.286,AF,CA,0.559256516,2700,NEUTRAL,GAIN,NEUTRAL
ADSS_HOP-62,0.181765,0,0.926360727,0,0,0.001190476,0.091492533,0,0,0.0075,0.159998667,0,0,0,0,0.738276828,0,1.8076944,0,0.0243161,0.386704679,0.016236,0,0,0.015,0,0,0.011904762,0,0,-1.05,0,0,0.94284075,2.0552188,-2.1,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0.488070744,0,1.688,0.002496172,14,2,7,9,6,3,6,100,11,12,100,5,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,11,10,100,7,100,100,100,11,11,8,7,100,15,8,10,7,8,13,100,8,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,12,100,8,13,100,100,12,12,100,8,1830,1123,4.169925001,2.286,AF,CA,0.559256516,2700,NEUTRAL,GAIN,NEUTRAL
ADSS_HOP-92,1.140333667,0,0.637878788,0,0,0.001190476,0.08,0,0,0.005,0.0583225,0,0,0,0,0.803421345,0,-1.1515606,0,0.246575667,0.075233964,0.209922,0,0,0.015,0,0,0.00952381,0,0,0.97772595,0,0,0.87906775,1.348761,0,0,0,0,0,0.339060815,0,0,0,0,0,0,0,0,0.488372093,0,1.686,0.029310345,14,2,7,9,6,3,6,100,11,12,100,5,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,11,10,100,7,100,100,100,11,11,8,7,100,15,8,10,7,8,13,100,8,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,12,100,8,13,100,100,12,12,100,8,1830,1123,4.169925001,2.286,AF,CA,0.559256516,2700,NEUTRAL,GAIN,NEUTRAL
ADSS_NCI-H226,0.179166667,0,0.001515152,0,0,0.001190476,-0.036004667,0,0,0.0075,0.128968361,0,0,0,0,0.736206897,0,2.1953576,0.328175111,0.013333333,0.698871607,0,0,0,0.015,0,0,0.011904762,0,0,-0.9910115,0,0,0.3808785,1.226002067,-2.1,0,0,0,0,0.47547063,0,0,0,0.011111111,0,0,0.00952381,0.05,0.5,0,0.882,-0.00483,14,2,7,9,6,3,6,100,11,12,100,5,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,11,10,100,7,100,100,100,11,11,8,7,100,15,8,10,7,8,13,100,8,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,12,100,8,13,100,100,12,12,100,8,1830,1123,4.169925001,2.286,AF,CA,0.559256516,2700,NEUTRAL,GAIN,NEUTRAL
ADSS_NCI-H322M,0.26155,0,0.637878788,0,0,0.001190476,-0.008945067,0,0,0.0075,0.021949111,0,0,0.030612621,0,0.764146621,0,-2.12614,0,0.076352933,-0.000659929,0,0,0,0.015,0,0,0.011904762,0,0,0.9199822,0,0,0.422326,0.2340728,0,0,0,0,0.080979842,0.790514185,0,0,0,0,0,0,0.00952381,0,0.049171791,0,1.686,0.019933034,14,2,7,9,6,3,6,100,11,12,100,5,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,11,10,100,7,100,100,100,11,11,8,7,100,15,8,10,7,8,13,100,8,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,12,100,8,13,100,100,12,12,100,8,1830,1123,4.169925001,2.298,AF,CA,0.559256516,2700,NEUTRAL,GAIN,NEUTRAL
ADSS_NCI-H460,0.29117625,0,0.001864727,0,0,0.001190476,-0.066658867,0,0,0.0075,0.009882444,0,0,0,0,0.736206897,0,-2.1005885,0,0.013333333,1.134318893,0,0,0,0.015,0,0,0.011904762,0,0,0.90656935,0,0,0.456095,0.8763618,-2.1,0,0,0,0,0.047118074,0,0,0,0.011111111,0,0,0.00952381,0.05,0.494186047,0,0.9337646,-0.015513207,14,2,7,9,6,3,6,100,11,12,100,5,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,11,10,100,7,100,100,100,11,11,8,7,100,15,8,10,7,8,13,100,8,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,12,100,8,13,100,100,12,12,100,8,1830,1123,4.169925001,2.321,AF,CA,0.559256516,2700,NEUTRAL,GAIN,NEUTRAL
ADSS_NCI-H522,1.032171333,0,1.910606061,0,0,0.001190476,-0.0059528,0,0,0.0075,0.034722222,0,0,0,0,0.736206897,0,1.9,0,0.013333333,0.00626525,0,0,0,0.015,0,0,0.011904762,0,0,0.41786355,0,0,0.698247,2.109837333,0,0,0,0,0,1.092702926,0,0,0,0.011111111,0,0,0.00952381,0.05,0.988372093,0,1.73259776,0.021574207,14,2,7,9,6,3,6,100,11,12,100,5,13,12,100,6,6,6,100,9,7,7,7,7,100,10,100,100,100,100,100,100,11,10,100,7,100,100,100,11,11,8,7,100,15,8,10,7,8,13,100,8,7,7,7,100,100,8,6,8,8,12,8,11,100,100,7,12,100,8,13,100,100,12,12,100,8,1830,1123,4.169925001,2.297,AF,CA,0.559256516,2700,NEUTRAL,GAIN,NEUTRAL
AGA_A549,-0.04723475,0,1.274125364,0,0,0.009362786,0.387544267,0,0,0.0025,0.641733667,0,0.0274296,0,0,1.020761276,0,1.6829812,0,0.666527667,0.139846071,0,0,0,0.0098685,0.00884175,4.71E-05,0.010827476,0.0111065,0,-0.92894265,0,0,0.52946225,-0.0019604,-0.0075678,0,0,0.001579286,-4.75E-05,0.769359852,0,9.09E-05,0,0.010620667,0,0.007016364,0.009418667,0.047793,-0.022303209,0,0.84592052,0.009617724,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,2.472487771,6.987,AG,NO,0.561608248,0.5,NEUTRAL,NEUT,NEUTRAL
AGA_EKVX,0.028418667,0,1.274126091,0,0,0.009300667,0.429210667,0,0,0.0096638,0.311273917,0,0.0272684,0.142536966,0,0.869035448,0,2.7134558,0.931400111,0.325940133,0.512891321,0,0,0,0.0098988,0.00879,4.73E-05,0.010833857,0.0109975,0,-0.58207605,0,0,1.44197325,-0.001948267,-0.0075115,0,0,0.00157,-4.72E-05,-0.501859593,0,9.04E-05,0,0.010623556,0,0.006975091,0.009419429,0.047806,0.010990116,0,0.84789912,-0.003010379,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,2.472487771,7.4,AG,NO,0.561608248,0.5,NEUTRAL,NEUT,NEUTRAL
