
complex,91.03632805689712,0.6726530612244898,0.6726530612244898,0.8832192923898531,0.8840115217655888,0.6726530612244898,0.9705208142306988,0.9907697903878506,SURV
complex
leukemia
leukemia,98.35841200478212,0.9282945736434108,0.9282945736434108,0.9775224775224776,0.9729448491155047,0.9282945736434108,0.9974515800203874,1.0,SURV
leukemia
leukemia,94.57242582897032,0.7645348837209303,0.7645348837209303,0.9140811455847255,0.9379004435682603,0.7645348837209303,0.990688049663735,0.9885714285714287,SURV
leukemia
colon
colon,99.27097533730651,0.9699331848552338,0.9699331848552338,0.986863711001642,0.9910664433277498,0.9699331848552338,1.0,1.0,SURV
colon
colon,95.90816410715759,0.8402004454342984,0.8402004454342984,0.9361133386794974,0.9497975708502023,0.8402004454342984,0.9834316203313677,0.9926657263751762,SURV
colon
prostate
prostate,99.35350148792119,0.9437984496124031,0.9437984496124031,0.9820359281437127,0.9862068965517242,0.9437984496124031,1.0,1.0,SURV
prostate
prostate,98.44462477780354,0.9302325581395349,0.9302325581395349,0.9884444444444445,0.9679054054054054,0.9302325581395349,1.0,1.0,SURV
prostate
ovarian
ovarian,98.36908254921137,0.9656319290465631,0.9656319290465631,0.9815807099799062,0.9790874524714828,0.9656319290465631,0.9935593220338984,1.0,SURV
ovarian
ovarian,91.49020654360733,0.7472283813747228,0.7472283813747228,0.886734379809172,0.9025137952176578,0.7472283813747228,0.9609739826551035,0.9859343603482921,SURV
ovarian
cns
cns,93.0593607305936,0.8885017421602788,0.8885017421602788,0.9342857142857144,0.9114832535885167,0.8885017421602788,0.9008264462809917,0.971938775510204,SURV
cns
cns,86.21004566210046,0.6794425087108014,0.6794425087108014,0.8930635838150288,0.8233890214797136,0.6794425087108014,0.8728813559322034,0.9299191374663073,SURV
cns
