Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,grRatio,TCGA_annot,CNV,SURV
MCCC2,SK-OV-3,-0.000194083,0.0374666,1.910340424,0,0,0.008095786,0.1741662,0,0,0.0010346,0.137994528,0,0.0213616,0.021889172,0,0.761207103,0,2.0099312,0.000277778,0.080467533,0.864855786,0,0,0,0.0110037,0.00688575,5.32E-05,0.01106581,0.0069905,0,-0.95366775,0,0,0.61965725,-0.0015022,-0.0054511,0,0,0.001841857,-3.70E-05,2.240359148,0,7.08E-05,0,0.010729111,0,0.005464182,0.009441905,0.048281,0.011128256,0,1.68589684,0.010942552,12,4,8,8,5,3,8,100,13,9,100,7,15,14,100,5,4,6,100,11,9,8,5,5,100,6,100,100,100,100,100,100,8,12,100,7,100,100,100,8,8,10,5,100,13,9,9,6,9,10,100,11,6,5,7,100,100,10,8,9,6,14,6,7,100,100,9,9,3,8,10,100,100,9,9,100,6,1823,1008,4.169925001,2.442,AW,CA,1.111002578,0.324324324,0.9939996,NEUTRAL,LOSS,NEUTRAL
MDH1,ADR-RES,0.028288583,0,1.274133242,0,0,0.00865431,0.488999067,0,0,0.00498325,0.353266389,0,0.0255882,0.091085103,0,0.937140966,0,1.8443412,0.039906111,0.477846467,0.5937375,0,0,0,0.0102129,0.0082485,4.90E-05,0.010899857,0.0098575,0,-0.89950275,0,0,0.6287715,-0.0018214,-2.0983595,0,0,0.002206286,-4.43E-05,2.71847463,0,8.48E-05,0,0.010653556,0,0.006545182,0.009425714,0.047941,0.004799837,0,0.84790528,0.015205034,14,8,11,14,11,7,12,100,17,15,100,11,19,15,100,12,12,5,100,12,9,13,13,13,100,13,100,100,100,100,100,100,16,14,100,4,100,100,100,13,16,14,13,100,15,12,15,12,6,16,100,14,13,13,6,100,100,10,12,14,14,14,14,14,100,100,13,17,100,5,16,100,100,14,17,100,14,1946,1210,16.747144,11.258,AK,CA,0.519305815,11.83333333,1.0000000,NEUTRAL,GAIN,NEUTRAL
MDH1,IGROV-1,0.040024167,0,1.274128545,0,0,0.009075524,0.4213126,0,0,0.0173953,0.258979556,0,0.0266836,0.106477655,0,0.908569828,0,-2.1514117,0,0.413907533,0.680263536,0,0,0,0.010008,0.008601,4.79E-05,0.010856762,0.0106005,0,0.96266965,0,0,1.541938,-0.001903933,-0.0073072,0,0,0.001536429,-4.62E-05,0.777777778,0,8.84E-05,0,0.010634,0,0.006825455,0.009421524,0.047853,0.423387953,0,0.84592268,0.084449483,14,8,11,14,11,7,12,100,17,15,100,11,19,15,100,12,12,5,100,12,9,13,13,13,100,13,100,100,100,100,100,100,16,14,100,4,100,100,100,13,16,14,13,100,15,12,15,12,6,16,100,14,13,13,6,100,100,10,12,14,14,14,14,14,100,100,13,17,100,5,16,100,100,14,17,100,14,1946,1210,16.747144,10.986,AK,CA,0.519305815,11.83333333,1.0000000,NEUTRAL,GAIN,NEUTRAL
MDH1,OVCAR-3,0.019338667,0,1.274125515,0,0,0.009351286,0.268300333,0,0,0.0025,0.628725778,0,0.0274004,0,0,1.000062724,0,-2.139224,0,0.619827433,0.333745214,0,0,0,0.0098739,0.008832,4.71E-05,0.010828619,0.011087,0,1.0089229,0,0,0.6355755,-0.001958267,0.0015795,0,0,0.002362571,-4.74E-05,0.973832667,0,9.08E-05,0,0.010621111,0,0.007008909,0.009418857,0.047795,0.003405512,0,0.84592068,0.006312103,14,8,11,14,11,7,12,100,17,15,100,11,19,15,100,12,12,5,100,12,9,13,13,13,100,13,100,100,100,100,100,100,16,14,100,4,100,100,100,13,16,14,13,100,15,12,15,12,6,16,100,14,13,13,6,100,100,10,12,14,14,14,14,14,100,100,13,17,100,5,16,100,100,14,17,100,14,1946,1210,16.747144,11.624,AK,CA,0.519305815,11.83333333,1.0000000,NEUTRAL,GAIN,NEUTRAL
MDH1,OVCAR-4,0.023010583,0,1.27412403,0,0,0.009486071,0.4735698,0,0,0.00498185,0.323856389,0,0.02775,0.082050759,0,0.941407241,0,1.931413,0.132638222,0.488465733,0.712864286,0,0,0,0.0098085,0.00894525,4.68E-05,0.010814952,0.011324,0,-0.9710382,0,0,1.5137185,-0.0019846,0.001568,0,0,0.001597714,-4.81E-05,-0.777777778,0,9.20E-05,0,0.010614889,0,0.007098273,0.009417524,0.047767,-0.016212512,0,0.84591964,0.001708966,14,8,11,14,11,7,12,100,17,15,100,11,19,15,100,12,12,5,100,12,9,13,13,13,100,13,100,100,100,100,100,100,16,14,100,4,100,100,100,13,16,14,13,100,15,12,15,12,6,16,100,14,13,13,6,100,100,10,12,14,14,14,14,14,100,100,13,17,100,5,16,100,100,14,17,100,14,1946,1210,16.747144,11.709,AK,CA,0.519305815,11.83333333,1.0000000,NEUTRAL,GAIN,NEUTRAL
MDH1,OVCAR-5,0.03127275,0,1.27413803,0,0,0.008221929,0.336933133,0,0,0.004984,0.190511361,0,0.0244646,0,0,0.890384172,0,-2.0447551,0.120756667,0.3718659,0.256594143,0,0,0,0.0104232,0.00788625,5.01E-05,0.010944,0.0090955,0,1.1336097,0,0,0.93903575,-0.001736533,-0.0065333,0,0,0.002109286,-4.24E-05,-0.777777778,0,8.11E-05,0,0.010673556,0,0.006257909,0.009430095,0.048031,0.42259986,0,0.84592916,0.016127138,14,8,11,14,11,7,12,100,17,15,100,11,19,15,100,12,12,5,100,12,9,13,13,13,100,13,100,100,100,100,100,100,16,14,100,4,100,100,100,13,16,14,13,100,15,12,15,12,6,16,100,14,13,13,6,100,100,10,12,14,14,14,14,14,100,100,13,17,100,5,16,100,100,14,17,100,14,1946,1210,16.747144,11.937,AK,CA,0.519305815,11.83333333,1.0000000,NEUTRAL,GAIN,NEUTRAL
MDH1,SK-OV-3,0.038941,0,1.274150697,0,0,0.007234976,0.20297,0,0,0.00604765,0.145392917,0,0.0214906,0,0,0.761216862,0,-2.1620965,0,0.080566567,0.649621143,0,0,0,0.0109797,0.006927,5.31E-05,0.011060762,0.007078,0,1.03369985,0,0,0.92172225,-0.001511933,-1.960442,0,0,0.001237429,-3.72E-05,-0.777777778,0,7.12E-05,0,0.010726889,0,0.005497182,0.009441524,0.048271,0.011125233,0,0.84792048,0.018739,14,8,11,14,11,7,12,100,17,15,100,11,19,15,100,12,12,5,100,12,9,13,13,13,100,13,100,100,100,100,100,100,16,14,100,4,100,100,100,13,16,14,13,100,15,12,15,12,6,16,100,14,13,13,6,100,100,10,12,14,14,14,14,14,100,100,13,17,100,5,16,100,100,14,17,100,14,1946,1210,16.747144,11.337,AK,CA,0.519305815,11.83333333,1.0000000,NEUTRAL,GAIN,NEUTRAL
MDH2,ADR-RES,0.028716083,0,1.274133242,0,0,0.00865431,0.421487933,0,0,0.00498325,0.318494083,0,0.0255882,0,0,0.937140966,0,1.9336656,0.139725333,0.477846467,0.674122571,0,0,0,0.0102129,0.0082485,4.90E-05,0.010899857,0.0098575,0,-0.94904375,0,0,1.4203805,-0.0018214,0.0016405,0,0,0.001473286,-4.43E-05,-0.90127337,0,8.48E-05,0,0.010653556,0,0.006545182,0.009425714,0.047941,0.005095698,0,0.84592588,0.015205034,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,6.303780748,4.773,AK,CA,0.886219007,2.913043478,0.9707055,NEUTRAL,GAIN,NEUTRAL
MDH2,IGROV-1,0.029963083,0,1.274128545,0,0,0.009075524,0.397166,0,0,0.0074651,0.284184,0,0.0266836,0,0,0.908569828,0,-1.9345378,0.217519222,0.413907533,0.237710536,0,0,0,0.010008,0.008601,4.79E-05,0.010856762,0.0106005,0,1.1677445,0,0,1.30131275,-0.001903933,-2.098396,0,0,0.001536429,-4.62E-05,-0.777777778,0,8.84E-05,0,0.010634,0,0.006825455,0.009421524,0.047853,0.011003721,0,0.84592268,0.09543,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,6.303780748,5.79,AK,CA,0.886219007,2.913043478,0.9730189,NEUTRAL,GAIN,NEUTRAL
MDH2,OVCAR-3,0.023933417,0,1.274125545,0,0,0.009351286,0.268300267,0,0,0.0049821,0.288698972,0,0.0274004,0,0,0.999717897,0,-2.0259094,0.131420889,0.619827433,0.577143536,0,0,0,0.0098739,0.008832,4.71E-05,0.010828619,0.011087,0,0.97778045,0,0,1.90408825,-0.001958267,-0.0044582,0,0,0.001577714,7.12E-05,0.570859704,0,9.08E-05,0,0.010621111,0,0.007008909,0.009418857,0.047795,0.003405512,0,0.84789864,0.006312103,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,6.303780748,6.472,AK,CA,0.886219007,2.913043478,0.9839109,NEUTRAL,GAIN,NEUTRAL
MDH2,OVCAR-4,-0.022990333,0,1.274124061,0,0,0.009486071,0.473569733,0,0,0.0011324,0.336816028,0,0.02775,0.082050759,0,0.941407241,0,-2.1358585,0,0.490730533,0.738861,0,0,0,0.0098085,0.00894525,4.68E-05,0.010814952,0.011324,0,0.94683735,0,0,1.5137185,-0.0019846,0.001568,0,0,0.002718571,7.21E-05,3.03743963,0,9.20E-05,0,0.010614889,0,0.007098273,0.009417524,0.047767,0.958017442,0,0.84591964,0.001708931,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,6.303780748,6.26,AK,CA,0.886219007,2.913043478,0.9661626,NEUTRAL,GAIN,NEUTRAL
MDH2,OVCAR-5,0.030923667,0,1.274176848,0,0,0.008221929,0.336933067,0,0,0.0063483,0.300643472,0,0.0244646,0,0,0.890384172,0,-2.1525265,0,0.373685,0.688699321,0,0,0,0.0104232,0.00788625,5.01E-05,0.010944,0.0090955,0,1.0792692,0,0,0.93903575,-0.001736533,-0.0065333,0,0,0.001408571,6.35E-05,2.964618741,0,8.11E-05,0,0.010673556,0,0.006257909,0.009430095,0.048031,0.958771605,0,0.84796072,0.016127138,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,6.303780748,5.353,AK,CA,0.886219007,2.913043478,0.9777179,NEUTRAL,GAIN,NEUTRAL
MDH2,SK-OV-3,0.01604125,0,1.274150697,0,0,0.007234976,0.2986112,0,0,0.00604765,0.172230056,0,0.0214906,0.021885586,0,0.764065655,0,-2.153835,0,0.094335733,0.632972536,0.005507667,0,0,0.0109797,0.006927,5.31E-05,0.011060762,0.007078,0,1.12830155,0,0,0.6251245,-0.001511933,-0.0054962,0,0,0.002105429,5.58E-05,-0.770884963,0,7.12E-05,0,0.010726889,0,0.005497182,0.009441524,0.048271,0.45836893,0,0.853382,0.018739034,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,6.303780748,4.857,AK,CA,0.886219007,2.913043478,0.9779097,NEUTRAL,GAIN,NEUTRAL
ME1,ADR-RES,0.024577333,0,0.638374818,0,0,0.00865431,0.421487933,0,0,0.0025,0.313225694,0,0.03582348,0.091085103,0,0.937140966,0,-1.1090874,0.687890333,0.477846467,0.946430429,0,0,0,0.0102129,0.0082485,4.90E-05,0.010899857,0.0098575,0,1.16288065,0,0,0.94679975,-0.0018214,-0.0069254,0,0,0.001473286,-4.43E-05,0.654282185,0,8.48E-05,0,0.010653556,0,0.006545182,0.009425714,0.047941,0.005480698,0,1.68790528,0.015205034,12,6,4,6,3,5,10,100,15,9,100,9,17,15,100,5,4,9,100,12,9,8,5,5,100,8,100,100,100,100,100,100,8,10,100,10,100,100,100,8,8,12,5,100,13,5,7,4,12,10,100,12,6,5,10,100,100,10,10,9,6,14,6,9,100,100,11,9,100,11,6,100,100,9,9,100,6,1837,1109,7.653203362,2.289,AZ,CC,-1.002169051,1.210526316,1.0000000,NEUTRAL,NEUT,DOWNREG
ME1,IGROV-1,0.024942083,0,0.893490424,0,0,0.009075524,0.397166,0,0,0.0065726,0.290374056,0,0.0266836,0,0,0.908569828,0,-1.9446942,0.208529444,0.4147546,0.635872929,0,0,0,0.010008,0.008601,4.79E-05,0.010856762,0.0106005,0,1.05,0,0,1.89003525,-0.001903933,-0.0043281,0,0,0.001536429,-4.62E-05,0.660870407,0,8.84E-05,0,0.010634,0,0.006825455,0.009421524,0.047853,0.499375814,0,1.68592268,0.010143069,12,6,4,6,3,5,10,100,15,9,100,9,17,15,100,5,4,9,100,12,9,8,5,5,100,8,100,100,100,100,100,100,8,10,100,10,100,100,100,8,8,12,5,100,13,5,7,4,12,10,100,12,6,5,10,100,100,10,10,9,6,14,6,9,100,100,11,9,100,11,6,100,100,9,9,100,6,1837,1109,7.653203362,2.286,AZ,CC,-1.002169051,1.210526316,1.0000000,NEUTRAL,NEUT,DOWNREG
ME1,OVCAR-3,0.019796583,0,0.293801758,0,0,0.009351286,0.268300267,0,0,0.0025,0.348095417,0,0.0274004,0,0,1.000062724,0,-2.139224,0,0.619827433,0.839394143,0,0,0,0.0098739,0.008832,4.71E-05,0.010828619,0.011087,0,0.91864105,0,0,1.374295,-0.001958267,-0.0075576,0,0,0.001577714,-4.74E-05,2.903452296,0,9.08E-05,0,0.010621111,0,0.007008909,0.009418857,0.047795,0.980149698,0,-0.05310748,0.125796172,12,6,4,6,3,5,10,100,15,9,100,9,17,15,100,5,4,9,100,12,9,8,5,5,100,8,100,100,100,100,100,100,8,10,100,10,100,100,100,8,8,12,5,100,13,5,7,4,12,10,100,12,6,5,10,100,100,10,10,9,6,14,6,9,100,100,11,9,100,11,6,100,100,9,9,100,6,1837,1109,7.653203362,2.29,AZ,CC,-1.002169051,1.210526316,1.0000000,NEUTRAL,NEUT,DOWNREG
ME1,OVCAR-4,0.023010583,0,0.25971,0,0,0.009486071,0.473569733,0,0,0.00498185,0.28507575,0,0.02775,0,0,0.941407241,0,-0.9201803,0.794017778,0.488465733,0.2216175,0,0,0,0.0098085,0.00894525,4.68E-05,0.010814952,0.011324,0,1.17248075,0,0,1.25746325,-0.0019846,0.001568,0,0,0.001597714,-4.81E-05,0.789003222,0,9.20E-05,0,0.010614889,0,0.007098273,0.009417524,0.047767,0.47249086,0,0.84597776,0.101368,12,6,4,6,3,5,10,100,15,9,100,9,17,15,100,5,4,9,100,12,9,8,5,5,100,8,100,100,100,100,100,100,8,10,100,10,100,100,100,8,8,12,5,100,13,5,7,4,12,10,100,12,6,5,10,100,100,10,10,9,6,14,6,9,100,100,11,9,100,11,6,100,100,9,9,100,6,1837,1109,7.653203362,2.314,AZ,CC,-1.002169051,1.210526316,1.0000000,NEUTRAL,NEUT,DOWNREG
ME1,OVCAR-5,0.035821583,0,0.077378818,0,0,0.008221929,0.336933133,0,0,0.0092871,0.150496139,0,0.0244646,0,0,0.890384172,0,-2.0011601,0.174715444,0.373685,0.774318357,0,0,0,0.0104232,0.00788625,5.01E-05,0.010944,0.0090955,0,1.09500285,0,0,1.2534775,-0.001736533,-0.0065333,0,0,0.001408571,-4.24E-05,0.619693889,0,8.11E-05,0,0.010673556,0,0.006257909,0.009430095,0.048031,0.43701507,0,-0.55756024,0.016127138,12,6,4,6,3,5,10,100,15,9,100,9,17,15,100,5,4,9,100,12,9,8,5,5,100,8,100,100,100,100,100,100,8,10,100,10,100,100,100,8,8,12,5,100,13,5,7,4,12,10,100,12,6,5,10,100,100,10,10,9,6,14,6,9,100,100,11,9,100,11,6,100,100,9,9,100,6,1837,1109,7.653203362,2.286,AZ,CC,-1.002169051,1.210526316,1.0000000,NEUTRAL,NEUT,DOWNREG
ME1,SK-OV-3,0.038941,0,0.001965879,0,0,0.007234976,0.20297,0,0,0.00604765,0.072415167,0,0.0214906,0.000136414,0,0.761216862,0,-1.7434698,0.250681667,0.080566567,0.868368786,0,0,0,0.0109797,0.006927,5.31E-05,0.011060762,0.007078,0,1.05,0,0,0.922385,-0.001511933,-0.0054962,0,0,0.001237429,-3.72E-05,2.870518593,0,7.12E-05,0,0.010726889,0,0.005497182,0.009441524,0.048271,0.954162023,0,0.84796552,0.018739034,12,6,4,6,3,5,10,100,15,9,100,9,17,15,100,5,4,9,100,12,9,8,5,5,100,8,100,100,100,100,100,100,8,10,100,10,100,100,100,8,8,12,5,100,13,5,7,4,12,10,100,12,6,5,10,100,100,10,10,9,6,14,6,9,100,100,11,9,100,11,6,100,100,9,9,100,6,1837,1109,7.653203362,2.288,AZ,CC,-1.002169051,1.210526316,1.0000000,NEUTRAL,NEUT,DOWNREG
ME2,ADR-RES,0.028716083,0,1.910496879,0,0,0.00865431,0.421487933,0,0,0.00498325,0.317724306,0,0.02592164,0,0,0.937140966,0,2.5777759,0.855403444,0.477846467,0.325690143,0,0,0,0.0102129,0.0082485,4.90E-05,0.010899857,0.0098575,0,-0.5322724,0,0,0.94679975,-0.0018214,-0.0069254,0,0,0.001473286,6.64E-05,0.237841741,0,8.48E-05,0,0.010653556,0,0.006545182,0.009425714,0.047941,0.005095698,0,1.68592588,0.015205034,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,7.699745948,6.706,AZ,CC,0.471080784,0.449275362,1.0000000,NEUTRAL,LOSS,DOWNREG
ME2,IGROV-1,0.029963083,0,1.910534515,0,0,0.009075524,0.397166,0,0,0.0095852,0.285656306,0,0.0266836,0.106477655,0,0.908569828,0,1.8729407,0.042438333,0.416027633,0.578281036,0,0,0,0.010008,0.008601,4.79E-05,0.010856762,0.0106005,0,-0.89356755,0,0,1.30131275,-0.001903933,-0.0073072,0,0,0.001536429,6.93E-05,0.733561556,0,8.84E-05,0,0.010634,0,0.006825455,0.009421524,0.047853,0.987747907,0,1.68795708,0.010143069,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,7.699745948,6.686,AZ,CC,0.471080784,0.449275362,1.0000000,NEUTRAL,LOSS,DOWNREG
ME2,OVCAR-3,0.002484417,0,1.910489152,0,0,0.009351286,0.268300267,0,0,0.0025,0.592232667,0,0.0274004,0,0,1.000062724,0,-2.139224,0,0.619827433,0.364576357,0,0,0,0.0098739,0.008832,4.71E-05,0.010828619,0.011087,0,1.0089229,0,0,0.6355755,-0.001958267,-0.0075576,0,0,0.002684429,7.12E-05,0.338658259,0,9.08E-05,0,0.010621111,0,0.007008909,0.009418857,0.047795,0.003405512,0,1.68789864,0.006312103,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,7.699745948,6.431,AZ,CC,0.471080784,0.449275362,1.0000000,NEUTRAL,LOSS,DOWNREG
ME2,OVCAR-4,0.016986833,0,1.27412403,0,0,0.009486071,0.473569733,0,0,0.0036324,0.339827417,0,0.02775,0.082050759,0,0.941407241,0,1.8192671,0,0.490730533,0.611107571,0,0,0,0.0098085,0.00894525,4.68E-05,0.010814952,0.011324,0,-0.90824465,0,0,1.25746325,-0.0019846,-2.0082229,0,0,0.001597714,-4.81E-05,0,0,9.20E-05,0,0.010614889,0,0.007098273,0.009417524,0.047767,-0.01602314,0,0.84591964,0.001708966,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,7.699745948,5.639,AZ,CC,0.471080784,0.449275362,1.0000000,NEUTRAL,LOSS,DOWNREG
ME2,OVCAR-5,0.030923667,0,1.274138061,0,0,0.008221929,0.386836,0,0,0.0063483,0.319754861,0,0.0244646,0.162348,0,0.890384172,0,-1.9952826,0.174715444,0.373685,0.241059964,0,0,0,0.0104232,0.00788625,5.01E-05,0.010944,0.0090955,0,1.15789115,0,0,0.7652955,-0.001736533,-0.0065333,0,0,0.001408571,-4.24E-05,2.967074704,0,8.11E-05,0,0.010673556,0,0.006257909,0.009430095,0.048031,0.011055698,0,0.84592916,0.016127172,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,7.699745948,4.143,AZ,CC,0.471080784,0.449275362,1.0000000,NEUTRAL,LOSS,DOWNREG
ME2,SK-OV-3,0.038941,0,1.910514364,0,0,0.007234976,0.224168533,0,0,0.00604765,0.143918306,0,0.0214906,0.021885586,0,0.761216862,0,-2.1620965,0,0.080566567,0.781056857,0,0,0,0.0109797,0.006927,5.31E-05,0.011060762,0.007078,0,1.03369985,0,0,0.94166575,-0.001511933,0.001778,0,0,0.001237429,5.58E-05,3.111111111,0,7.12E-05,0,0.010726889,0,0.005497182,0.009441524,0.048271,0.946741023,0,1.68593776,0.018739034,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,7.699745948,8.412,AZ,CC,0.471080784,0.449275362,1.0000000,NEUTRAL,LOSS,DOWNREG
ME3,ADR-RES,0.028288583,0,1.274133242,0,0,0.00865431,0.421487933,0,0,0.00498325,0.352470722,0,0.02575492,0.091085103,0,0.937140966,0,-2.1498968,0,0.477846467,0.810372964,0,0,0,0.0102129,0.0082485,4.90E-05,0.010899857,0.0098575,0,1.06170075,0,0,0.63501525,-0.0018214,-2.0983595,0,0,0.002206286,-4.43E-05,-0.123495593,0,8.48E-05,0,0.010653556,0,0.006545182,0.009425714,0.047941,0.956159163,0,0.84790528,0.062182483,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,6.303780748,2.406,AZ,CC,-0.848961173,2.297297297,1.0000000,NEUTRAL,GAIN,NEUTRAL
ME3,IGROV-1,0.02449625,0,1.274128545,0,0,0.009075524,0.397166,0,0,0.0065726,0.275565917,0,0.0266836,0.106477655,0,0.908569828,0,-2.1453865,0,0.416027633,0.791751679,0,0,0,0.010008,0.008601,4.79E-05,0.010856762,0.0106005,0,1.08041415,0,0,0.948728,-0.001903933,-2.098396,0,0,0.002300714,-4.62E-05,0.616602444,0,8.84E-05,0,0.010634,0,0.006825455,0.009421524,0.047853,0.481921186,0,0.8479012,0.010143034,13,6,6,8,5,5,5,100,10,12,100,9,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,7,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,13,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1816,1108,6.303780748,2.563,AZ,CC,-0.848961173,2.297297297,1.0000000,NEUTRAL,GAIN,NEUTRAL
