Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,grRatio,TCGA_annot,CNV,SURV
SLC26A6,HCC2998,0.021349,0,1.083725394,0,0,0.009588524,0.599747733,0,0,0.00670735,0.307780556,0,0.0280164,0.130180966,0,0.960957414,0,1.8943266,0.110022111,0.534985867,0.797037393,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.8576312,0,0,0.84606175,-0.002004733,0.001559,0,0,0.001613143,7.27E-05,0.685380037,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,1.68561676,0.115914345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,3.232,AB,SC,-0.408585777,1.857142857,1.0000000,NEUTRAL,NEUT,NEUTRAL
SLC26A6,HCT-116,0.01832425,0,0.900904424,0,0,0.010169,0.529930667,0,0,0.0049807,0.265567639,0,0.0295258,0,0,1.053387517,0,-0.9911232,0.811562889,0.741861967,0.502814143,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.0589454,0,0,1.8853905,-0.002118733,-0.0082986,0,0,0.0017,-5.11E-05,0.803484111,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.43688386,0,1.68559612,0.057918931,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,2.923,AB,SC,-0.408585777,1.857142857,1.0000000,NEUTRAL,NEUT,NEUTRAL
SLC26A7,COLO-205,0.010396417,0,1.910231182,0,0,0.010407595,0.769467333,0,0,0.0037949,0.554133111,0,0.0301456,0.130835241,0,0.983236517,0,1.7882955,0,0.586508,0.656544036,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.89831695,0,0,1.0141225,-0.002165533,-2.0747722,0,0,0.001735714,-5.22E-05,0.11948363,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.067595744,0,1.68558764,0.022300379,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,2.299,AB,SC,-1.771781475,4,1.0000000,NEUTRAL,GAIN,NEUTRAL
SLC26A7,HCC2998,0.02230775,0,1.799987545,0,0,0.009588524,0.599747733,0,0,0.0049817,0.241730861,0,0.0280164,0.202001724,0,0.960957414,0,1.7941562,0,0.532684967,0.505397714,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.90714115,0,0,1.26678975,-0.002004733,-0.0077723,0,0,0.001613143,-4.85E-05,-0.040151556,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.003498767,0,1.54006016,0.115914345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,2.286,AB,SC,-1.771781475,4,1.0000000,NEUTRAL,GAIN,NEUTRAL
SLC26A7,HCT-116,0.014189667,0,1.910238879,0,0,0.010169,0.529930733,0,0,0.0025,0.455592861,0,0.0295258,0.138871379,0,1.053387517,0,-1.8180896,0.349380778,0.741861967,0.417448071,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.05576995,0,0,1.55265325,-0.002118733,0.0015085,0,0,0.0017,7.66E-05,0.287402,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.051488233,0,1.68559612,0.011973483,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,2.565,AB,SC,-1.771781475,4,1.0000000,NEUTRAL,GAIN,NEUTRAL
SLC27A1,COLO-205,0.012554583,0,1.910477485,0,0,0.010407595,0.7694674,0,0,0.0025,0.333324611,0,0.0301456,0.159303793,0,0.983236517,0,1.7857057,0,0.5839182,0.742495214,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.9168815,0,0,1.065722,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,0.750569741,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.442650093,0,1.68591272,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,3.307,AB,SC,0.407708747,0.15,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC27A1,HCC2998,0.02230775,0,1.274122909,0,0,0.009588524,0.599747733,0,0,0.0049817,0.270088861,0,0.0280164,0,0,0.960957414,0,2.2496972,0.506156667,0.532684967,0.54473275,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.67937065,0,0,1.26678975,-0.002004733,0.001559,0,0,0.001613143,7.27E-05,0,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.926029093,0,0.84591888,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,3.251,AB,SC,0.407708747,0.15,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC27A1,HCT-116,0.018324167,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.207547333,0,0.0295258,0,0,1.053387517,0,2.43863,0.808958778,0.741861967,0.417793964,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-0.5368543,0,0,1.2782875,-0.002118733,-2.0984915,0,0,0.0017,7.66E-05,0.113875407,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.02692814,0,0.84795256,0.011973517,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,4.743,AB,SC,0.407708747,0.15,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC27A2,COLO-205,0.016688333,0,1.910525273,0,0,0.010407595,0.769467333,0,0,0.0049803,0.506007667,0,0.0301456,0.202778,0,0.983236517,0,1.7807451,0,0.5839182,0.545814929,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.89831695,0,0,1.144519,-0.002165533,0.0014875,0,0,0.001735714,7.83E-05,0.203964741,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.066086628,0,1.68597584,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,1.321928095,9.847,AB,SC,-0.847140012,0.0005,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC27A2,HCC2998,0.026443833,0,1.274167364,0,0,0.009588524,0.599747733,0,0,0.00746335,0.262022639,0,0.02838152,0.202001724,0,0.960957414,0,1.9716848,0.202768778,0.532684967,0.649340786,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.8158952,0,0,1.26678975,-0.002004733,-0.0077723,0,0,0.001613143,-4.85E-05,0.751659296,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.940539395,0,0.84597756,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,1.321928095,7.81,AB,SC,-0.847140012,0.0005,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC27A2,HCT-116,0.01832425,0,1.910526909,0,0,0.010169,0.529930733,0,0,0.0049807,0.301417556,0,0.0295258,0.138871379,0,1.053732345,0,2.0382148,0.364053,0.741861967,0.693056607,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-0.8674279,0,0,1.55800525,-0.002118733,-0.0082986,0,0,0.0017,7.66E-05,0.777777778,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.43688386,0,1.68597632,0.057918931,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,1.321928095,7.458,AB,SC,-0.847140012,0.0005,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC27A3,COLO-205,0.012554583,0,1.910477485,0,0,0.010407595,0.7694674,0,0,0.0025,0.333324611,0,0.0301456,0.159303793,0,0.983236517,0,1.7857057,0,0.5839182,0.742495214,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.9168815,0,0,1.065722,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,0.750569741,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.442650093,0,1.68591272,0.011464724,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,3.548436625,5.539,AB,SC,-0.359693449,6.75,1.0000000,NEUTRAL,GAIN,NEUTRAL
SLC27A3,HCC2998,0.02230775,0,1.274122909,0,0,0.009588524,0.599747733,0,0,0.0049817,0.270088861,0,0.0280164,0,0,0.960957414,0,2.2496972,0.506156667,0.532684967,0.54473275,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.67937065,0,0,1.26678975,-0.002004733,0.001559,0,0,0.001613143,7.27E-05,0,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.926029093,0,0.84591888,0.010034241,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,3.548436625,5.841,AB,SC,-0.359693449,6.75,1.0000000,NEUTRAL,GAIN,NEUTRAL
SLC27A3,HCT-116,0.018324167,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.207547333,0,0.0295258,0,0,1.053387517,0,2.43863,0.808958778,0.741861967,0.417793964,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-0.5368543,0,0,1.2782875,-0.002118733,-2.0984915,0,0,0.0017,7.66E-05,0.113875407,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.02692814,0,0.84795256,0.011973517,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,3.548436625,3.141,AB,SC,-0.359693449,6.75,1.0000000,NEUTRAL,GAIN,NEUTRAL
SLC27A4,COLO-205,0.012554583,0,1.910477485,0,0,0.010407595,0.7694674,0,0,0.0025,0.333324611,0,0.0301456,0.159303793,0,0.983236517,0,1.7857057,0,0.5839182,0.742495214,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.9168815,0,0,1.065722,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,0.750569741,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.442650093,0,1.68591272,0.011464724,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,3.548436625,6.093,AB,SC,-0.838213734,0.000588235,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC27A4,HCC2998,0.02230775,0,1.274122909,0,0,0.009588524,0.599747733,0,0,0.0049817,0.270088861,0,0.0280164,0,0,0.960957414,0,2.2496972,0.506156667,0.532684967,0.54473275,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.67937065,0,0,1.26678975,-0.002004733,0.001559,0,0,0.001613143,7.27E-05,0,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.926029093,0,0.84591888,0.010034241,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,3.548436625,6.892,AB,SC,-0.838213734,0.000588235,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC27A4,HCT-116,0.018324167,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.207547333,0,0.0295258,0,0,1.053387517,0,2.43863,0.808958778,0.741861967,0.417793964,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-0.5368543,0,0,1.2782875,-0.002118733,-2.0984915,0,0,0.0017,7.66E-05,0.113875407,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.02692814,0,0.84795256,0.011973517,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,3.548436625,6.099,AB,SC,-0.838213734,0.000588235,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC27A5,COLO-205,0.016688333,0,1.910231182,0,0,0.010407595,0.769467333,0,0,0.0049803,0.459042417,0,0.03014556,0.160892966,0,0.983236517,0,1.7807451,0,0.5839182,0.742495214,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.91402865,0,0,1.06860225,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.068751698,0,1.68558764,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,1.321928095,5.803,AB,SC,1.226612128,0.866666667,1.0000000,NEUTRAL,NEUT,NEUTRAL
SLC27A5,HCC2998,0.021349083,0,1.910257697,0,0,0.009588524,0.599747667,0,0,0.00670735,0.528055639,0,0.0280164,0.202001724,0,0.960957414,0,1.7953067,0,0.534985867,0.55196225,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.90714115,0,0,0.976237,-0.002004733,-0.0077723,0,0,0.001613143,-4.85E-05,-0.590702889,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.035175581,0,1.68561676,0.010034276,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,1.321928095,5.851,AB,SC,1.226612128,0.866666667,1.0000000,NEUTRAL,NEUT,NEUTRAL
SLC27A5,HCT-116,0.01418975,0,1.910238879,0,0,0.010169,0.529930667,0,0,0.0025,0.471492472,0,0.0295258,0,0,1.053732345,0,-2.1325323,0,0.741861967,0.154209393,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,0.98596045,0,0,1.2782875,-0.002118733,-2.0984915,0,0,0.0017,7.66E-05,-0.458637407,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.051488233,0,1.68757236,0.011973517,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,1.321928095,6.565,AB,SC,1.226612128,0.866666667,1.0000000,NEUTRAL,NEUT,NEUTRAL
SLC28A1,COLO-205,0.011844333,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.437322667,0,0.0301456,0.202778,0,0.983236517,0,1.786558,0,0.5839182,0.760352357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.0318616,0,0,1.8101115,-0.002165533,-2.0985125,0,0,0.002953286,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065702093,0,0.84591272,0.011464724,100,100,100,100,100,100,100,100,4,100,100,100,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4113,3300,3.548436625,2.286,AB,SC,-0.402372715,0.148148148,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC28A1,HCC2998,0.022307833,0,1.274122939,0,0,0.009588524,0.599747667,0,0,0.0049817,0.395325917,0,0.0280164,0.160554207,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-1.03080435,0,0,1.51942925,-0.002004733,-2.0371057,0,0,0.001613143,-4.85E-05,-0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,0.84591888,0.010034241,100,100,100,100,100,100,100,100,4,100,100,100,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4113,3300,3.548436625,2.286,AB,SC,-0.402372715,0.148148148,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC28A1,HCT-116,0.017830833,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.244312889,0,0.0295258,0.138871379,0,1.053387517,0,-0.7349447,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.94555025,-0.002118733,-2.0984915,0,0,0.002545714,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.027392419,0,0.84795256,0.139803241,100,100,100,100,100,100,100,100,4,100,100,100,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4113,3300,3.548436625,2.286,AB,SC,-0.402372715,0.148148148,1.0000000,NEUTRAL,LOSS,NEUTRAL
SLC28A2,COLO-205,0.016688333,0,2.098545939,0,0,0.010407595,0.769467333,0,0,0.0049803,0.240965333,0,0.0301456,0,0,0.983236517,0,2.4524651,0.746355556,0.5839182,0.299556536,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,0.487543,0,0,1.50476425,-0.002165533,-2.0985125,0,0,0.001735714,7.83E-05,2.333333333,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065751512,0,1.6875634,0.293428034,100,100,100,100,100,100,100,100,4,100,100,100,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4113,3300,3.548436625,2.286,AB,SC,-4.057103947,0.000625,1.0000000,DOWNREG,LOSS,NEUTRAL
SLC28A2,HCC2998,0.02230775,0,1.040040636,0,0,0.009588524,0.599747733,0,0,0.0049817,0.269104111,0,0.02838152,0.197981793,0,0.960957414,0,2.4959959,0.779821889,0.532684967,0.523212357,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.5562213,0,0,1.26678975,-0.002004733,0.001559,0,0,0.001613143,7.27E-05,5.573085444,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.439861186,0,1.68759424,0.010034241,100,100,100,100,100,100,100,100,4,100,100,100,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4113,3300,3.548436625,2.286,AB,SC,-4.057103947,0.000625,1.0000000,DOWNREG,LOSS,NEUTRAL
SLC28A2,HCT-116,0.018324167,0,0.902324879,0,0,0.010169,0.529930733,0,0,0.0049807,0.26622925,0,0.0299106,0,0,1.053732345,0,-0.9977344,0.80789,0.741861967,0.454628607,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,1.2782875,-0.002118733,-0.0082986,0,0,0.0017,7.66E-05,3.14793463,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.43688386,0,1.68559612,0.011973517,100,100,100,100,100,100,100,100,4,100,100,100,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4113,3300,3.548436625,2.286,AB,SC,-4.057103947,0.000625,1.0000000,DOWNREG,LOSS,NEUTRAL
SLC29A1,COLO-205,0.011844333,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.437322667,0,0.0301456,0.202778,0,0.983236517,0,1.786558,0,0.5839182,0.760352357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.0318616,0,0,1.8101115,-0.002165533,-2.0985125,0,0,0.002953286,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065702093,0,0.84591272,0.011464724,100,100,100,100,100,100,100,100,4,100,100,100,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4113,3300,3.548436625,6.565,AH,NO,1.485869208,1.857142857,1.0000000,NEUTRAL,NEUT,NEUTRAL
