Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
AK7,HL-60,0.01776525,0.0,1.91048,0,0,0.010178476,0.798114267,0,0.0,0.004980699999999999,0.3972905000000001,0,0.0295504,0.0,0,0.966495448,0,-2.1374159,0.0,0.5458833670000001,0.553606143,0.0,0,0,0.0094719,0.009525,4.5e-05,0.010744238,0.012545,0,1.065253,0,0,1.4005005,-0.002120533,-2.0984925,0,0.0,0.002547857,-5.12e-05,0.7777777779999999,0,9.790000000000001e-05,0,0.010582666999999999,0.0,0.007558726999999999,0.009410667,0.047622000000000005,-0.027329557999999997,0,1.68591444,0.011953138,13,1,6,8,5,2,5,100,10,12,100,4,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,9,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,8,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1805,1103,4.169925001,2.286,AF,CA,-0.5196631660000001,0.0009090910000000001,NEUTRAL,LOSS,NEUTRAL
AK7,K-562,0.01804675,0.0,1.274109333,0,0,0.010811857,0.3893280670000001,0,0.0,0.017377599999999997,0.383440083,0,0.0311968,0.15981689699999999,0,1.038455379,0,-2.1278167999999997,0.0,0.722239967,0.521809464,0.0,0,0,0.0091638,0.010056,4.33e-05,0.010679476,0.013662,0,0.88940715,0,0,2.19965425,-0.0022448,-2.098548,0,0.0,0.001796286,-5.400000000000001e-05,-0.570745148,0,0.000103354,0,0.0,0.0,0.007979909,0.009404381,0.0,-0.053448535,0,0.84590968,0.110128172,13,1,6,8,5,2,5,100,10,12,100,4,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,9,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,8,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1805,1103,4.169925001,2.286,AF,CA,-0.5196631660000001,0.0009090910000000001,NEUTRAL,LOSS,NEUTRAL
AK7,MOLT-4,0.02971875,0.0,1.274128182,0,0,0.009111071,0.344138733,0,0.0,0.00959765,0.31362288899999996,0,0.02677604,0.066305931,0,0.940783241,0,1.8055546999999998,0.0,0.4850206,0.36805064299999996,0.0,0,0,0.009990899999999999,0.008631,4.7799999999999996e-05,0.01085319,0.010663500000000001,0,-1.0304367,0,0,1.8520169999999998,-0.001911067,-2.0983994999999998,0,0.0,0.001541714,-4.6399999999999996e-05,-0.648904815,0,8.87e-05,0,0.010632222,0.0,0.006849182,0.009421333,0.047845,0.011001628000000001,0,0.84790096,0.083266345,13,1,6,8,5,2,5,100,10,12,100,4,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,9,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,8,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1805,1103,4.169925001,2.286,AF,CA,-0.5196631660000001,0.0009090910000000001,NEUTRAL,LOSS,NEUTRAL
AK7,RPMI-8226,0.015898167,0.0,1.910482848,0,0,0.00992,0.483325,0,0.0,0.0025,0.338243639,0,0.0288782,0.0,0,0.962343517,0,-1.8556859,0.309872667,0.536208667,0.44890496399999996,0.0,0,0,0.0095976,0.00930825,4.57e-05,0.010770618999999999,0.012089,0,1.0666886,0,0,1.9731185000000002,-0.002069867,-0.008073,0,0.0,0.001662714,7.49e-05,3.2154845560000003,0,9.570000000000001e-05,0,0.010594667,0.0,0.0073869090000000005,0.009413143,0.047675999999999996,0.975474209,0,1.68591632,0.001118724,13,1,6,8,5,2,5,100,10,12,100,4,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,9,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,8,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1805,1103,4.169925001,2.286,AF,CA,-0.5196631660000001,0.0009090910000000001,NEUTRAL,LOSS,NEUTRAL
AK7,SR,0.0229605,0.0,1.910532121,0,0,0.009426119,0.28957473300000003,0,0.0,0.00498195,0.374062833,0,0.0275944,0.0,0,1.082369552,0,-2.1435774,0.0,0.806342333,0.580301536,0.0,0,0,0.0098376,0.008895,4.7e-05,0.010820999999999999,0.011218500000000001,0,0.87869985,0,0,1.10609925,-0.001973,-0.0076253,0,0.0,0.002379286,-4.77e-05,-0.641824111,0,9.15e-05,0,0.010617556,0.0,0.007058364,0.009418095,0.047779,0.97182014,0,1.68795568,0.002473,13,1,6,8,5,2,5,100,10,12,100,4,12,11,100,5,5,5,100,8,6,6,6,6,100,9,100,100,100,100,100,100,11,9,100,6,100,100,100,10,11,7,6,100,14,7,9,6,7,13,100,8,6,6,6,100,100,7,5,7,7,11,7,10,100,100,6,12,100,7,12,100,100,11,12,100,7,1805,1103,4.169925001,2.286,AF,CA,-0.5196631660000001,0.0009090910000000001,NEUTRAL,LOSS,NEUTRAL
ALAS1,CCRF-CEM,0.029378083,0.0,1.91053397,0,0,0.009161,0.34973873299999997,0,0.0,0.009615,0.30742913899999996,0,0.026905000000000002,0.136581862,0,0.901732379,0,2.6061221000000003,0.848800667,0.400737533,0.479660893,0.0,0,0,0.009966599999999999,0.00867225,4.77e-05,0.010848143000000001,0.010751,0,-0.6400118,0,0,1.568913,-0.0019207999999999999,-0.007384600000000002,0,0.0,0.0015491429999999998,6.979999999999999e-05,0.992432037,0,8.92e-05,0,0.01063,0.0,0.006882091,0.009420762,0.047835,0.9562393020000001,0,1.68597844,0.06995396599999999,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,8.991,BL,IN,-0.176848295,0.0025,NEUTRAL,LOSS,NEUTRAL
ALAS1,HL-60,0.017213583,0.0,1.91047997,0,0,0.010178476,0.718770867,0,0.0,0.00686245,0.293606944,0,0.0295504,0.169985172,0,0.966495448,0,-1.9330453,0.22568444399999998,0.548392467,0.780082607,0.0,0,0,0.0094719,0.009525,4.5e-05,0.010744238,0.012545,0,1.166811,0,0,1.0814605,-0.002120533,-0.0083074,0,0.0,0.001701429,7.670000000000001e-05,3.047636593,0,9.790000000000001e-05,0,0.010582666999999999,0.0,0.007558726999999999,0.009410667,0.047622000000000005,0.924763744,0,1.68789068,0.15901569,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,10.68,BL,IN,-0.176848295,0.0025,NEUTRAL,LOSS,NEUTRAL
ALAS1,K-562,0.01804675,0.0,1.2741588179999999,0,0,0.010811857,0.558118867,0,0.0,0.017377599999999997,0.208415083,0,0.0311968,0.15981689699999999,0,1.038455379,0,-1.8282644000000001,0.332836,0.7081740670000001,0.6472030360000001,0.0,0,0,0.0091638,0.010056,4.33e-05,0.010679476,0.013662,0,1.05,0,0,2.19965425,-0.0022448,-0.0088818,0,0.0,0.001796286,8.1e-05,0.0,0,0.000103354,0,0.0,0.0,0.007979909,0.009404381,0.0,-0.053448535,0,0.845975,-0.000155759,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,8.315,BL,IN,-0.176848295,0.0025,NEUTRAL,LOSS,NEUTRAL
ALAS1,MOLT-4,-0.047697667,0.0,1.9105343030000002,0,0,0.009111071,0.344138733,0,0.0,0.006581999999999999,0.5375763610000001,0,0.026775999999999998,0.0,0,0.939133414,0,-2.1450888,0.0,0.4850206,0.37000521399999997,0.0,0,0,0.009990899999999999,0.008631,4.7799999999999996e-05,0.01085319,0.010663500000000001,0,1.0660561000000002,0,0,1.26593225,-0.001911067,-2.0983994999999998,0,0.0,0.001541714,-4.6399999999999996e-05,2.507564704,0,8.87e-05,0,0.010632222,0.0,0.006849182,0.009421333,0.047845,0.011001628000000001,0,1.68597856,0.014230138,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,8.286,BL,IN,-0.176848295,0.0025,NEUTRAL,LOSS,NEUTRAL
ALAS1,RPMI-8226,0.015898167,0.0,1.27416503,0,0,0.00992,0.4833250670000001,0,0.0,0.0025,0.262487639,0,0.0288782,0.161932207,0,0.962688345,0,-2.1345713,0.0,0.536208667,0.784645143,0.0,0,0,0.0095976,0.00930825,4.57e-05,0.010770618999999999,0.012089,0,0.9367595,0,0,1.59983875,-0.002069867,-2.0984700000000003,0,0.0,0.001662714,7.49e-05,-0.046236556,0,9.570000000000001e-05,0,0.010594667,0.0,0.0073869090000000005,0.009413143,0.047675999999999996,-0.001269977,0,0.84597684,0.001118724,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,8.847000000000003,BL,IN,-0.176848295,0.0025,NEUTRAL,LOSS,NEUTRAL
ALAS1,SR,0.019284917,0.0,1.274124697,0,0,0.009426119,0.28957473300000003,0,0.0,0.0025,0.31927516699999997,0,0.0275944,0.044198897,0,1.082369552,0,-0.6287326999999999,1.029156111,0.806342333,0.395309071,0.0,0,0,0.0098376,0.008895,4.7e-05,0.010820999999999999,0.011218500000000001,0,1.05,0,0,1.10609925,-0.001973,-0.0076253,0,0.0,0.0015888570000000002,7.159999999999999e-05,0.436100111,0,9.15e-05,0,0.010617556,0.0,0.007058364,0.009418095,0.047779,-0.02894907,0,0.84592008,0.002473034,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,9.558,BL,IN,-0.176848295,0.0025,NEUTRAL,LOSS,NEUTRAL
ALAS2,CCRF-CEM,0.029378083,0.0,1.91053397,0,0,0.009161,0.34973873299999997,0,0.0,0.009615,0.30742913899999996,0,0.026905000000000002,0.136581862,0,0.901732379,0,2.6061221000000003,0.848800667,0.400737533,0.479660893,0.0,0,0,0.009966599999999999,0.00867225,4.77e-05,0.010848143000000001,0.010751,0,-0.6400118,0,0,1.568913,-0.0019207999999999999,-0.007384600000000002,0,0.0,0.0015491429999999998,6.979999999999999e-05,0.992432037,0,8.92e-05,0,0.01063,0.0,0.006882091,0.009420762,0.047835,0.9562393020000001,0,1.68597844,0.06995396599999999,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,2.286,BL,IN,0.365775316,1.0,NEUTRAL,NEUT,NEUTRAL
ALAS2,HL-60,0.017213583,0.0,1.91047997,0,0,0.010178476,0.718770867,0,0.0,0.00686245,0.293606944,0,0.0295504,0.169985172,0,0.966495448,0,-1.9330453,0.22568444399999998,0.548392467,0.780082607,0.0,0,0,0.0094719,0.009525,4.5e-05,0.010744238,0.012545,0,1.166811,0,0,1.0814605,-0.002120533,-0.0083074,0,0.0,0.001701429,7.670000000000001e-05,3.047636593,0,9.790000000000001e-05,0,0.010582666999999999,0.0,0.007558726999999999,0.009410667,0.047622000000000005,0.924763744,0,1.68789068,0.15901569,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,2.286,BL,IN,0.365775316,1.0,NEUTRAL,NEUT,NEUTRAL
ALAS2,K-562,0.01804675,0.0,1.2741588179999999,0,0,0.010811857,0.558118867,0,0.0,0.017377599999999997,0.208415083,0,0.0311968,0.15981689699999999,0,1.038455379,0,-1.8282644000000001,0.332836,0.7081740670000001,0.6472030360000001,0.0,0,0,0.0091638,0.010056,4.33e-05,0.010679476,0.013662,0,1.05,0,0,2.19965425,-0.0022448,-0.0088818,0,0.0,0.001796286,8.1e-05,0.0,0,0.000103354,0,0.0,0.0,0.007979909,0.009404381,0.0,-0.053448535,0,0.845975,-0.000155759,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,2.379,BL,IN,0.365775316,1.0,NEUTRAL,NEUT,NEUTRAL
ALAS2,MOLT-4,-0.047697667,0.0,1.9105343030000002,0,0,0.009111071,0.344138733,0,0.0,0.006581999999999999,0.5375763610000001,0,0.026775999999999998,0.0,0,0.939133414,0,-2.1450888,0.0,0.4850206,0.37000521399999997,0.0,0,0,0.009990899999999999,0.008631,4.7799999999999996e-05,0.01085319,0.010663500000000001,0,1.0660561000000002,0,0,1.26593225,-0.001911067,-2.0983994999999998,0,0.0,0.001541714,-4.6399999999999996e-05,2.507564704,0,8.87e-05,0,0.010632222,0.0,0.006849182,0.009421333,0.047845,0.011001628000000001,0,1.68597856,0.014230138,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,2.286,BL,IN,0.365775316,1.0,NEUTRAL,NEUT,NEUTRAL
ALAS2,RPMI-8226,0.015898167,0.0,1.27416503,0,0,0.00992,0.4833250670000001,0,0.0,0.0025,0.262487639,0,0.0288782,0.161932207,0,0.962688345,0,-2.1345713,0.0,0.536208667,0.784645143,0.0,0,0,0.0095976,0.00930825,4.57e-05,0.010770618999999999,0.012089,0,0.9367595,0,0,1.59983875,-0.002069867,-2.0984700000000003,0,0.0,0.001662714,7.49e-05,-0.046236556,0,9.570000000000001e-05,0,0.010594667,0.0,0.0073869090000000005,0.009413143,0.047675999999999996,-0.001269977,0,0.84597684,0.001118724,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,2.286,BL,IN,0.365775316,1.0,NEUTRAL,NEUT,NEUTRAL
ALAS2,SR,0.019284917,0.0,1.274124697,0,0,0.009426119,0.28957473300000003,0,0.0,0.0025,0.31927516699999997,0,0.0275944,0.044198897,0,1.082369552,0,-0.6287326999999999,1.029156111,0.806342333,0.395309071,0.0,0,0,0.0098376,0.008895,4.7e-05,0.010820999999999999,0.011218500000000001,0,1.05,0,0,1.10609925,-0.001973,-0.0076253,0,0.0,0.0015888570000000002,7.159999999999999e-05,0.436100111,0,9.15e-05,0,0.010617556,0.0,0.007058364,0.009418095,0.047779,-0.02894907,0,0.84592008,0.002473034,12,9,7,11,8,8,8,100,13,13,100,12,15,11,100,8,8,7,100,8,5,9,9,9,100,9,100,100,100,100,100,100,12,8,100,6,100,100,100,9,12,10,9,100,13,8,12,9,8,14,100,12,9,9,8,100,100,6,8,10,10,10,10,10,100,100,9,13,100,7,13,100,100,10,13,100,10,1865,1141,3.36574510390625,2.326,BL,IN,0.365775316,1.0,NEUTRAL,NEUT,NEUTRAL
ALDH1A1,CCRF-CEM,0.025240667,0.0,1.274127636,0,0,0.009161,0.34973873299999997,0,0.0,0.0049824,0.56046325,0,0.02690504,0.036117655,0,0.903381828,0,1.8031846,0.0,0.398587333,0.4201220000000001,0.0,0,0,0.009966599999999999,0.00867225,4.77e-05,0.010848143000000001,0.010751,0,-0.93127165,0,0,0.83569425,-0.0019207999999999999,-1.8818131999999999,0,0.0,0.0015491429999999998,6.979999999999999e-05,-0.501379519,0,8.92e-05,0,0.01063,0.0,0.006882091,0.009420762,0.047835,0.010998605,0,0.84592208,0.010565655,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,3.718818251,2.286,AX,CA,-3.9555434000000003,0.2,DOWNREG,LOSS,NEUTRAL
ALDH1A1,HL-60,0.01776525,0.0,1.91048,0,0,0.010178476,0.798114267,0,0.0,0.004980699999999999,0.3972905000000001,0,0.0295504,0.0,0,0.966495448,0,-2.1374159,0.0,0.5458833670000001,0.553606143,0.0,0,0,0.0094719,0.009525,4.5e-05,0.010744238,0.012545,0,1.065253,0,0,1.4005005,-0.002120533,-2.0984925,0,0.0,0.002547857,-5.12e-05,0.7777777779999999,0,9.790000000000001e-05,0,0.010582666999999999,0.0,0.007558726999999999,0.009410667,0.047622000000000005,-0.027329557999999997,0,1.68591444,0.011953138,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,3.718818251,2.286,AX,CA,-3.9555434000000003,0.2,DOWNREG,LOSS,NEUTRAL
ALDH1A1,K-562,0.01804675,0.0,1.274109333,0,0,0.010811857,0.3893280670000001,0,0.0,0.017377599999999997,0.383440083,0,0.0311968,0.15981689699999999,0,1.038455379,0,-2.1278167999999997,0.0,0.722239967,0.521809464,0.0,0,0,0.0091638,0.010056,4.33e-05,0.010679476,0.013662,0,0.88940715,0,0,2.19965425,-0.0022448,-2.098548,0,0.0,0.001796286,-5.400000000000001e-05,-0.570745148,0,0.000103354,0,0.0,0.0,0.007979909,0.009404381,0.0,-0.053448535,0,0.84590968,0.110128172,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,3.718818251,6.12,AX,CA,-3.9555434000000003,0.2,DOWNREG,LOSS,NEUTRAL
ALDH1A1,MOLT-4,0.02971875,0.0,1.274128182,0,0,0.009111071,0.344138733,0,0.0,0.00959765,0.31362288899999996,0,0.02677604,0.066305931,0,0.940783241,0,1.8055546999999998,0.0,0.4850206,0.36805064299999996,0.0,0,0,0.009990899999999999,0.008631,4.7799999999999996e-05,0.01085319,0.010663500000000001,0,-1.0304367,0,0,1.8520169999999998,-0.001911067,-2.0983994999999998,0,0.0,0.001541714,-4.6399999999999996e-05,-0.648904815,0,8.87e-05,0,0.010632222,0.0,0.006849182,0.009421333,0.047845,0.011001628000000001,0,0.84790096,0.083266345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,3.718818251,2.296,AX,CA,-3.9555434000000003,0.2,DOWNREG,LOSS,NEUTRAL
ALDH1A1,RPMI-8226,0.015898167,0.0,1.910482848,0,0,0.00992,0.483325,0,0.0,0.0025,0.338243639,0,0.0288782,0.0,0,0.962343517,0,-1.8556859,0.309872667,0.536208667,0.44890496399999996,0.0,0,0,0.0095976,0.00930825,4.57e-05,0.010770618999999999,0.012089,0,1.0666886,0,0,1.9731185000000002,-0.002069867,-0.008073,0,0.0,0.001662714,7.49e-05,3.2154845560000003,0,9.570000000000001e-05,0,0.010594667,0.0,0.0073869090000000005,0.009413143,0.047675999999999996,0.975474209,0,1.68591632,0.001118724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,3.718818251,2.378,AX,CA,-3.9555434000000003,0.2,DOWNREG,LOSS,NEUTRAL
ALDH1A1,SR,0.0229605,0.0,1.910532121,0,0,0.009426119,0.28957473300000003,0,0.0,0.00498195,0.374062833,0,0.0275944,0.0,0,1.082369552,0,-2.1435774,0.0,0.806342333,0.580301536,0.0,0,0,0.0098376,0.008895,4.7e-05,0.010820999999999999,0.011218500000000001,0,0.87869985,0,0,1.10609925,-0.001973,-0.0076253,0,0.0,0.002379286,-4.77e-05,-0.641824111,0,9.15e-05,0,0.010617556,0.0,0.007058364,0.009418095,0.047779,0.97182014,0,1.68795568,0.002473,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,4303,3204,3.718818251,2.286,AX,CA,-3.9555434000000003,0.2,DOWNREG,LOSS,NEUTRAL
ALDH1A3,CCRF-CEM,0.025240667,0.0,1.910491273,0,0,0.009161,0.3790598670000001,0,0.0,0.0049824,0.367711944,0,0.02690504,0.0,0,0.901732379,0,1.8471663,0.0,0.398587333,0.591194,0.0,0,0,0.009966599999999999,0.00867225,4.77e-05,0.010848143000000001,0.010751,0,-0.93127165,0,0,1.104323,-0.0019207999999999999,-0.007384600000000002,0,0.0,0.0015491429999999998,6.979999999999999e-05,0.0,0,8.92e-05,0,0.01063,0.0,0.006882091,0.009420762,0.047835,0.49937069799999995,0,1.68592208,0.010565655,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,100,100,4304,3205,3.700439718,2.6839999999999997,AR,CA,-0.140769482,0.333333333,NEUTRAL,LOSS,NEUTRAL
ALDH1A3,HL-60,0.018259,0.0,1.91048,0,0,0.010178476,0.7187708,0,0.0,0.004980699999999999,0.577361611,0,0.0295504,0.09520531,0,0.968137586,0,-2.1374159,0.0,0.5458833670000001,0.5294898929999999,0.0,0,0,0.0094719,0.009525,4.5e-05,0.010744238,0.012545,0,1.065253,0,0,0.938478,-0.002120533,-0.0083074,0,0.0,0.001701429,7.670000000000001e-05,1.019252148,0,9.790000000000001e-05,0,0.010582666999999999,0.0,0.007558726999999999,0.009410667,0.047622000000000005,0.9131756740000001,0,1.68591444,0.15901569,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,100,100,4304,3205,3.700439718,2.639,AR,CA,-0.140769482,0.333333333,NEUTRAL,LOSS,NEUTRAL
